报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
长期股权投资(万元),65341,65857,62737,43565,43394,31489,17235,14903,11731,10472,4810,5159,3074,1383,1500,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产原值(万元),--,48468,--,45453,--,47987,--,45781,--,38710,--,14583,--,14164,--,12471,--,12109,--,10542,--,10333,--,5656,--,5319,--,4679,4478,2687,2028,
累计折旧(万元),--,11940,--,10207,--,9323,--,7584,--,5696,--,5111,--,4487,--,3636,--,3067,--,2923,--,2307,--,1768,--,1449,--,1253,1030,742,524,
固定资产净值(万元),--,36528,--,35246,--,38664,--,38197,--,33015,--,9471,--,9677,--,8836,--,9042,--,7619,--,8026,--,3888,--,3870,--,3426,3448,1945,1503,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),34624,36528,34624,35246,36944,38664,38487,38197,34859,33015,9279,9471,9603,9677,9092,8836,8977,9042,7881,7619,8014,8026,8008,3888,3897,3870,3386,3426,3448,1945,1503,
在建工程(万元),208,169,208,249,186,186,--,58,2845,--,22606,19294,18420,17840,9379,798,123,12,151,190,180,153,195,139,41,35,19,10,15,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),5587,5429,5587,5671,6354,6087,6706,6673,5197,4216,4068,4246,4428,4615,4796,4982,4571,4581,988,1067,1148,1210,1080,1113,155,168,233,174,196,222,37,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,577,472,1588,1344,1115,940,556,406,154,122,--,--,--,--,--,
商誉(万元),56461,56461,54801,54801,54801,54801,54801,54801,56427,17343,17343,17343,17343,17343,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期待摊费用(万元),545,543,545,544,545,529,606,656,220,69,210,246,278,305,334,350,364,369,371,413,456,428,376,378,354,381,317,335,206,210,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1869,2043,1069,1089,1079,1728,1470,1118,445,390,448,411,407,409,206,202,182,182,74,74,74,74,68,68,65,68,65,65,56,35,19,
其他非流动资产(万元),758,791,194,423,234,166,752,155,276,483,1100,1083,298,288,84,410,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),172868,175297,162764,144588,146537,136651,120059,116561,112002,65988,59862,57252,53851,51860,25390,15577,14794,14659,11053,10707,10987,10830,10284,5992,4667,4645,4020,4010,3922,2412,1560,
资产总计(万元),316535,324744,314808,297076,290273,277340,252586,229748,211636,133565,118015,111915,111915,106287,72911,60641,59616,57248,55302,52645,50360,49547,50021,47553,48281,52850,30273,20861,19954,12306,6806,
短期借款(万元),69844,75739,69844,56214,57000,45969,27300,26000,33000,27498,17079,13350,9548,6737,4215,3800,3915,1800,3854,2700,1200,3200,3502,3500,2000,6800,6800,1800,1550,990,550,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16900,12662,16485,19045,16657,13802,12130,12368,13138,9435,10014,9694,11888,13162,10236,5424,5611,6259,4685,4068,2634,3067,2527,2055,4010,3920,2285,620,1620,645,500,
应付账款(万元),36107,35427,37591,31748,37048,40172,30241,21328,29786,22790,19084,17327,18554,20011,14954,13085,12718,11736,10073,9098,8924,5863,7065,6779,6712,6283,7705,5961,6224,5320,2906,
预收账款(万元),216,1500,216,241,43,1805,816,74,1069,1630,892,130,568,606,24,10,--,36,--,0,43,18,42,8,3,7,203,38,4,33,15,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),3145,3359,3145,2898,2994,3330,1836,1774,1200,845,648,581,533,590,740,617,640,891,691,516,387,417,251,237,250,420,184,187,307,193,112,
应交税费(万元),903,2048,903,1265,3659,3334,3100,2552,1043,1026,538,352,616,694,71,421,92,201,-223,-96,-43,238,-63,68,50,133,314,385,-164,-76,-8,
应付利息(万元),174,167,74,48,68,49,37,31,57,60,41,32,32,18,13,2,2,3,6,3,2,5,11,18,8,14,--,3,3,2,1,
应付股利(万元),--,--,--,--,--,--,--,--,1,--,--,753,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1651,2058,1651,2126,238,318,9315,120,10994,212,72,47,232,298,62,89,--,192,149,61,52,167,85,84,106,619,46,179,164,64,346,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),0,7500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,30,111,194,273,232,313,297,322,337,58,34,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
流动负债合计(万元),128940,140459,129910,113586,117706,108778,84776,64248,90288,63496,48367,42267,41972,42116,30316,23448,22980,21118,19235,16351,13229,13088,13616,13021,13372,18508,17834,9495,10043,7229,4457,
长期借款(万元),4681,4681,7500,10000,--,--,--,--,10000,10000,10000,10000,10000,5000,5000,--,--,--,--,0,1568,1568,1576,0,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),3300,3300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,111,111,203,271,424,60,73,
专项应付款(万元),--,--,--,--,--,--,--,--,965,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1323,1422,1323,1310,1320,1419,1263,1273,650,659,743,752,761,771,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),209,217,209,222,222,249,101,277,35,35,36,37,39,38,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,602,607,520,616,67,67,67,67,--,0,--,--,--,--,--,--,--,
非流动负债合计(万元),9514,9620,9032,11533,1542,1669,1364,1549,11650,10695,10779,10789,10800,5809,5602,607,520,616,67,67,1635,1635,1576,0,111,111,203,271,424,60,73,
负债合计(万元),138454,150079,138943,125119,119248,110447,86140,65797,101938,74190,59146,53056,52772,47925,35918,24055,23499,21734,19302,16418,14864,14723,15191,13021,13483,18620,18037,9766,10467,7289,4530,
实收资本(或股本)(万元),44894,44894,44894,44894,16034,16034,16034,16034,14538,13315,13315,13315,13315,13315,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,6000,6000,4450,4450,4450,3270,663,
资本公积(万元),100004,100004,99713,99713,128573,128573,128573,128573,77070,34852,34852,34852,34852,34852,15116,15116,15116,15116,15116,15116,15116,15116,15116,15116,21116,21116,1478,1478,1478,628,23,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
盈余公积(万元),1816,1816,1370,1370,1370,1370,1370,1370,1370,1370,1244,1244,1244,1244,966,966,966,966,813,813,813,813,556,556,556,556,231,231,231,49,247,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),23995,21277,22792,19116,18766,15646,15788,15157,13822,10399,10148,9970,10163,9454,9197,8858,8642,7965,8107,8375,7639,6948,7167,6860,7126,6558,6077,4936,3327,1070,1343,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-287,-354,-607,-533,-37,-78,-73,-53,-10,0,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),170709,167763,168769,165072,164357,161215,161298,160679,106291,59374,58868,58859,59143,58362,36992,36586,36117,35513,36000,36227,35496,34824,34829,34532,34798,34231,12236,11095,9486,5017,2275,
少数股东权益(万元),7372,6902,7096,6885,6668,5679,5147,3273,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),178081,174665,175865,171957,171025,166894,166445,163951,109698,59374,58868,58859,59143,58362,36992,36586,36117,35513,36000,36227,35496,34824,34829,34532,34798,34231,12236,11095,9486,5017,2275,
负债和所有者权益(或股东权益)总计(万元),316535,324744,314808,297076,290273,277340,252586,229748,211636,133565,118015,111915,111915,106287,72911,60641,59616,57248,55302,52645,50360,49547,50021,47553,48281,52850,30273,20861,19954,12306,6806,		
  
