报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
流动负债合计(万元),39389,43105,50858,48965,44929,46567,49957,48654,54602,42920,
长期借款(万元),--,0,--,--,--,--,300,1300,2800,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),185,421,839,1103,2021,1961,1301,1932,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2295,2321,2278,2423,2502,2426,2359,2518,1351,1160,
递延所得税负债(万元),--,0,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,0,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2480,2743,3118,3526,4523,4388,3960,5750,4151,1160,
负债合计(万元),41869,45848,53975,52491,49452,50955,53917,54404,58754,44080,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),21016,21016,21016,8108,8108,8108,8108,8108,7617,7617,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),318,318,318,318,211,211,101,101,71,10,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),15684,14069,11921,11471,9181,7627,6574,5481,3200,935,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),47017,45403,43255,27397,25000,23446,22283,21190,18388,16062,
少数股东权益(万元),--,0,--,--,--,--,--,--,3008,2286,
所有者权益(或股东权益)合计(万元),47017,45403,43255,27397,25000,23446,22283,21190,21396,18347,
负债和所有者权益(或股东权益)总计(万元),88886,91250,97230,79888,74452,74401,76200,75595,80150,62428,		
  
