报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
应付职工薪酬(万元),374,1207,78,87,508,91,75,331,61,114,125,152,86,77,98,94,105,102,97,82,106,77,74,67,52,36,26,
应交税费(万元),2212,1615,1956,2580,1615,1597,2215,2687,1269,1034,1253,1474,780,352,-350,-274,-307,-667,1323,513,439,445,846,832,1592,1036,425,
应付利息(万元),16,14,13,12,18,14,15,14,21,14,--,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,100,100,81,81,81,81,74,74,74,74,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),11981,12758,9198,10235,8315,10993,10437,11140,12269,12075,8525,8625,9079,8187,5242,5048,4593,4697,4743,4779,5145,4394,5367,4482,4320,2642,4586,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),32982,27909,28682,30943,26569,25187,25608,29058,26685,21899,18699,22423,12004,10837,8463,6649,8719,6308,11316,8452,10199,8846,11889,15609,20016,16830,12898,
长期借款(万元),900,1650,1700,1700,1720,1720,3070,3070,--,3220,4120,3300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,3220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,65,65,104,104,78,--,--,--,--,--,--,--,--,0,2,2,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),14807,2834,4412,3845,3532,3191,3018,3072,2997,2760,1015,1026,960,972,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,980,989,772,777,782,787,793,798,604,608,578,598,619,
非流动负债合计(万元),15707,4484,6112,5545,5252,4976,6153,6246,6321,6058,5135,4326,960,972,980,989,772,777,783,789,795,798,604,608,578,598,619,
负债合计(万元),48690,32393,34794,36489,31821,30163,31761,35303,33006,27956,23833,26749,12964,11808,9443,7638,9492,7085,12099,9241,10994,9644,12494,16217,20595,17428,13517,
实收资本(或股本)(万元),49996,49996,49996,49996,49996,49996,49996,12499,12666,12666,12666,12666,12666,12666,12666,12666,12388,12388,12388,12388,12388,12388,12388,9290,9290,9290,8696,
资本公积(万元),61436,61436,61436,61436,61436,61436,61436,92684,94371,94371,94371,94371,94371,94371,94261,94261,90916,90916,90895,90895,90895,90895,90895,9415,9415,9415,8544,
减:库存股(万元),--,--,--,--,--,--,--,--,1854,1854,1854,1854,3091,3091,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6796,6796,6176,6176,6176,6176,4200,4200,4200,4200,3945,3945,3945,3945,3197,3197,3197,3197,2301,2301,2301,2301,1687,1687,1687,1090,602,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),59071,54030,52758,48563,44586,41059,42293,46692,45294,43397,43542,41287,42452,40300,39674,36849,38141,34566,32502,28380,29459,26090,24358,21669,16963,9450,3877,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),177299,172258,170367,166171,162195,158668,157925,156074,154677,152779,152669,150414,150343,148191,149798,146973,144641,141067,138085,133964,135042,131673,129327,42061,37354,29244,21719,
少数股东权益(万元),3088,3155,2997,2871,2520,2564,2420,2240,2059,2066,3136,2630,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),180386,175413,173364,169042,164715,161232,160345,158315,156736,154845,155805,153044,150343,148191,149798,146973,144641,141067,138085,133964,135042,131673,129327,42061,37354,29244,21719,
负债和所有者权益(或股东权益)总计(万元),229076,207806,208157,205531,196536,191394,192106,193618,189742,182802,179639,179794,163307,159999,159241,154611,154133,148152,150184,143205,146036,141316,141821,58278,57949,46672,35235,		
  
