报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
在建工程(万元),6156,5211,4548,3636,2892,1944,242,81,162,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),751,754,759,763,767,771,779,2,3,3,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),417,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),519,446,98,76,--,--,33,86,102,13,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),286,159,134,157,181,125,103,57,36,42,
其他非流动资产(万元),--,409,--,--,--,--,--,--,--,--,
非流动资产合计(万元),12912,11499,9798,8639,7864,6273,4531,3379,3445,864,
资产总计(万元),84769,77169,75763,35750,40403,35475,29680,21019,16292,11613,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),1855,1661,1801,1276,924,1098,144,191,162,81,
预收账款(万元),1823,1498,1678,819,1421,901,923,563,572,348,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),588,330,486,390,310,273,387,218,168,120,
应交税费(万元),1815,1205,849,1051,1483,1411,719,672,597,408,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),127,127,--,--,7377,1879,1879,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),636,379,260,243,379,316,267,141,118,103,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),6845,5200,5075,3780,11892,5878,4318,1784,1616,1061,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),375,375,376,376,7,7,9,27,89,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,28,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),375,375,376,376,7,7,9,27,89,28,
负债合计(万元),7220,5576,5450,4156,11899,5885,4327,1811,1706,1088,
实收资本(或股本)(万元),12240,12240,6800,5100,5100,5100,5100,5100,5100,645,
资本公积(万元),40937,40855,40858,6352,6352,6352,6352,6356,6356,5942,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2550,2550,2550,2550,1613,1613,1613,816,246,322,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20604,15170,19843,17146,15384,16470,12177,6794,2884,3615,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),76332,70815,70052,31149,28450,29536,25243,19066,14586,10524,
少数股东权益(万元),1217,778,261,445,54,53,111,143,--,--,
所有者权益(或股东权益)合计(万元),77549,71593,70312,31594,28504,29589,25353,19208,14586,10524,
负债和所有者权益(或股东权益)总计(万元),84769,77169,75763,35750,40403,35475,29680,21019,16292,11613,		
  
