报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
存货(万元),14048,14843,17656,19938,20452,19878,20725,17605,16261,15334,17689,15335,17280,18867,19455,17159,17855,14904,18113,16922,16623,15407,16848,16387,13529,11019,12711,11889,10801,11086,10768,9940,9290,8632,9652,8555,7557,5854,6392,5125,4638,5804,5627,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他流动资产(万元),20837,10099,27289,20849,34512,36737,25717,25195,24721,21272,15278,19679,11779,10338,14200,13900,30700,25110,24569,30333,10443,30932,40000,26700,15447,10907,9500,8500,8700,3604,11500,22450,--,--,--,0,--,0,--,0,0,0,0,
流动资产合计(万元),210623,212666,195874,182681,199489,195014,174824,163907,170710,157637,142658,135727,159918,154096,138907,140798,162340,164052,160739,150746,173811,171007,173561,161151,182024,172635,165581,160483,167451,163982,157342,153190,160538,153016,141841,140747,135178,174160,151572,72805,80704,73723,46673,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
可供出售金融资产(万元),--,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,268,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
长期股权投资(万元),1834,2479,5058,5058,5058,5058,5109,5109,5109,4729,4729,4731,2210,1209,207,207,188,207,94,361,361,361,363,361,362,361,357,356,359,359,362,360,360,360,363,363,365,364,371,366,360,433,457,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
投资性房地产(万元),1,5,4,4,4,6,179,179,179,190,169,180,190,200,250,260,271,281,265,276,286,296,293,300,308,311,313,318,322,327,82,87,88,89,90,91,93,94,95,95,98,103,107,
固定资产原值(万元),--,142461,--,124457,--,122198,--,117415,--,116107,--,107414,--,105148,--,59743,--,50969,--,49237,--,48550,--,56794,--,56052,--,49312,--,48682,--,47099,--,45880,--,44482,--,44050,--,43456,43256,--,--,
累计折旧(万元),--,46874,--,44387,--,41289,--,38976,--,36186,--,32171,--,30259,--,26600,--,25245,--,24016,--,22846,--,24162,--,22758,--,21623,--,20541,--,19803,--,18583,--,17538,--,16479,--,15606,14573,--,--,
固定资产净值(万元),--,95587,--,80069,--,80910,--,78439,--,79922,--,75244,--,74888,--,33143,--,25724,--,25220,--,25704,--,32633,--,33294,--,27689,--,28141,--,27297,--,27297,--,26944,--,27571,--,27850,28684,--,--,
固定资产减值准备(万元),--,327,--,351,--,351,--,351,--,351,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,--,198,198,--,--,
固定资产(万元),--,95260,79095,79718,79982,80559,78953,78088,78595,79570,78095,75045,74306,74690,37526,32944,25267,25525,25457,25022,25323,25505,32236,32434,32444,33096,27471,27490,27620,27942,27419,27098,26936,27099,26637,26745,26942,27372,27273,27652,28485,29432,30821,
在建工程(万元),--,9986,24479,23804,23150,22266,25812,25612,25346,24104,23913,26174,25694,25906,60986,59166,68726,67728,62458,56885,53563,50927,32488,28323,24428,23531,23680,18130,17102,10597,9329,5002,532,281,486,345,225,0,344,295,146,370,309,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
无形资产(万元),16665,16822,15957,16165,16277,16470,16230,16437,16650,16857,17059,15541,15786,15995,16306,16434,16586,16737,18138,17341,17481,17552,16318,16405,16559,15617,15329,15392,15323,15410,15561,15648,15740,15846,15867,15970,16012,2794,5101,5151,5221,2738,2924,
开发支出(万元),800,800,800,800,800,800,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
商誉(万元),570,570,570,570,570,570,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,
长期待摊费用(万元),723,315,315,311,343,381,307,339,359,320,340,374,404,413,401,434,502,496,235,229,216,238,333,343,247,251,252,195,213,233,198,200,195,209,204,92,100,108,75,46,121,92,94,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
递延所得税资产(万元),1344,1380,1511,1532,1534,1504,1371,1355,1327,1325,991,1224,1199,1209,1092,1090,1096,1086,1063,1069,1091,1110,983,962,971,1007,745,765,754,744,752,737,734,722,559,594,818,788,332,1139,934,487,1291,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
非流动资产合计(万元),128339,127947,128120,128293,128049,127942,130213,129372,129819,129348,127548,125521,122040,121875,119021,112787,114888,114312,109905,103105,100243,97910,84720,80835,77025,75880,68654,63153,62200,56118,54208,49639,45091,45112,44714,44706,45061,32025,34096,35249,35871,34160,36508,
资产总计(万元),338962,340613,323994,310974,327538,322956,305037,293279,300530,286985,270206,261247,281959,275971,257928,253586,277227,278364,270645,253851,274054,268917,258281,241987,259049,248516,234235,223636,229651,220099,211550,202829,205628,198127,186555,185453,180238,206185,185668,108055,116575,107883,83181,
短期借款(万元),10000,10000,10000,3000,10000,10000,10000,10000,7000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,2000,2000,2000,2000,--,--,--,7000,7000,--,--,--,--,--,--,2500,2500,2500,2500,2500,17500,17700,17900,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付票据(万元),--,--,--,--,1,--,--,--,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付账款(万元),--,16262,--,8811,13230,13596,10885,11099,12791,10509,5583,5640,10889,11654,2801,4440,9325,13793,17694,13823,16988,19050,14484,15239,17437,15814,9522,7549,8695,10165,6933,5984,7283,5976,3954,4081,8303,5966,3603,3336,3586,4503,4197,
预收账款(万元),1008,1480,423,420,130,1418,1767,2389,1290,1266,1083,1473,2611,1243,2893,1722,2601,1545,1189,1212,1055,906,997,1336,1932,4369,2124,1792,1838,2545,1599,2038,2352,2398,715,3572,655,7402,1081,1100,4879,2356,1263,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付职工薪酬(万元),37,784,40,38,19,192,94,55,35,348,305,19,31,307,173,51,209,332,121,168,187,281,217,271,312,448,341,350,1184,660,512,504,1230,719,754,1120,1354,1698,1517,1959,2526,3314,3802,
应交税费(万元),6529,9152,7488,7671,7872,9172,5634,5802,6070,6647,5053,4099,3230,3560,3453,3450,3532,5321,5910,5535,5095,4814,4330,4502,4088,3916,3448,3682,2595,1479,2429,2403,1868,2938,295,1744,2665,3489,2774,1919,4000,2389,1606,
应付利息(万元),--,12,--,3,12,13,--,8,9,7,--,6,6,5,9,9,9,9,--,--,4,4,--,--,--,--,--,0,--,--,--,--,--,--,4,2,4,0,4,27,27,32,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,42,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他应付款(万元),--,10809,11544,11386,11385,11983,11558,9939,12790,10044,8165,7252,8336,9231,6877,8858,8240,9024,8720,8288,9725,9353,15918,10019,9444,6855,6210,5984,7146,5460,5508,5368,7887,5388,2581,3018,5555,6065,2547,3639,4169,3583,7983,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,10,0,0,0,
流动负债合计(万元),43475,48499,34867,31330,42649,46374,39939,39293,40385,34222,25189,23487,30102,31000,21206,23530,28915,35024,38633,31026,35053,36518,38056,31477,33323,31512,28755,26468,21567,20420,17090,16406,20729,17528,10912,16148,21146,27231,14137,29599,36998,34077,18894,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,112,225,225,225,223,333,330,330,330,440,444,440,440,554,554,555,551,676,665,661,881,881,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
长期递延收益(万元),11630,11448,10661,10868,11147,11191,11305,9789,9993,10204,10206,10302,10365,10659,11730,11600,11167,11283,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11526,11529,11585,11982,10409,10411,10513,8992,3417,3183,3133,1067,830,156,168,179,235,200,214,119,147,149,206,0,674,
非流动负债合计(万元),11637,11448,10661,10868,11147,11191,11305,9789,9993,10204,10206,10302,10365,10659,11730,11600,11167,11283,11526,11529,11585,12094,10634,10636,10738,9215,3750,3513,3464,1398,1270,599,608,619,789,754,768,669,823,814,867,881,1555,
负债合计(万元),55111,59947,45528,42197,53796,57565,51244,49081,50378,44426,35395,33789,40467,41659,32936,35130,40082,46307,50159,42555,46639,48611,48690,42113,44061,40726,32505,29981,25031,21818,18360,17006,21337,18147,11702,16902,21915,27900,14961,30414,37865,34958,20448,
实收资本(或股本)(万元),59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,59020,45400,45400,45400,45400,45400,45400,45400,40800,40800,40800,12000,
资本公积(万元),69025,69025,69025,69025,69025,69025,69025,69025,69025,69025,69025,67882,67882,67882,67882,67882,67882,67882,68123,68123,68123,68123,68123,68123,68123,68123,68123,68123,68123,68123,68200,68175,81748,81850,81850,81850,81850,81850,81850,522,522,522,879,
减:库存股(万元),8045,2451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
盈余公积(万元),32550,32550,32550,32550,32550,32550,32550,32550,32550,32550,32550,32380,32380,32380,28768,28768,28768,28768,24259,24259,24259,24259,19865,19865,19865,19865,16786,16786,16786,16786,13750,13750,13750,13750,11090,11090,11090,11090,8114,8114,8114,5519,9961,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
未分配利润(万元),131301,122523,117871,108182,113148,104796,93198,83603,89557,81964,74216,68177,82211,75031,69322,62786,81475,76387,69084,59895,76014,68904,62584,52866,67980,60781,57800,49726,60690,54353,52220,44878,43393,38181,35500,29254,19047,39010,34347,27252,28390,25236,39076,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
归属于母公司股东权益合计(万元),283851,280666,278466,268777,273742,265391,253793,244198,250152,242559,234811,227458,241492,234312,224992,218456,237145,232057,220485,211297,227415,220306,209591,199874,214988,207789,201729,193655,204620,198282,193190,185824,184291,179182,173840,167594,157386,177350,169712,76689,77826,72078,61917,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,798,1013,957,937,936,996,953,884,848,816,
所有者权益(或股东权益)合计(万元),283851,280666,278466,268777,273742,265391,253793,244198,250152,242559,234811,227458,241492,234312,224992,218456,237145,232057,220485,211297,227415,220306,209591,199874,214988,207789,201729,193655,204620,198282,193190,185824,184291,179980,174853,168551,158324,178285,170708,77641,78710,72925,62733,
负债和所有者权益(或股东权益)总计(万元),338962,340613,323994,310974,327538,322956,305037,293279,300530,286985,270206,261247,281959,275971,257928,253586,277227,278364,270645,253851,274054,268917,258281,241987,259049,248516,234235,223636,229651,220099,211550,202829,205628,198127,186555,185453,180238,206185,185668,108055,116575,107883,83181,		
  
