报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1057,4,1125,604,--,96,--,--,19,19,--,--,--,--,--,--,--,--,
其他流动负债(万元),1425,--,2410,633,--,--,93,--,28,83,--,--,--,--,--,--,--,--,
流动负债合计(万元),177367,157176,132924,103599,94474,86502,72867,54083,52551,50629,42150,33035,32940,32864,31019,26151,27566,20476,
长期借款(万元),3837,5186,4032,4952,5617,5628,5915,3925,2268,2030,2083,1700,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),441,461,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2978,3111,2893,2369,2538,2648,2674,2752,1801,1768,1463,1350,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,3,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,1469,1483,949,1099,674,425,
非流动负债合计(万元),7257,8758,6926,7321,8155,8276,8590,6677,4069,3798,3547,3053,1469,1483,949,1099,674,428,
负债合计(万元),184624,165933,139849,110921,102629,94778,81456,60760,56619,54427,45697,36088,34410,34347,31967,27249,28240,20903,
实收资本(或股本)(万元),28115,28115,28115,28115,28115,25200,25200,25200,8400,8400,8400,8400,6300,6300,6300,6300,6300,6300,
资本公积(万元),109032,109032,109146,109146,109146,25416,25416,25416,42216,42216,42216,42216,16497,16497,16497,16497,16497,16514,
减:库存股(万元),4996,2700,1300,882,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4201,4201,3097,3097,3097,3097,2238,2238,2238,2238,1532,1532,1532,1532,1132,1132,635,279,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),69968,62573,57773,50970,44385,41349,37003,32698,32124,30011,27233,25063,23356,21988,18806,16363,11141,6373,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,-3,
归属于母公司股东权益合计(万元),206461,201284,196844,190455,184780,95066,89928,85626,84983,82787,79342,77229,47683,46318,42735,40294,34571,29464,
少数股东权益(万元),232,291,316,292,311,318,416,435,421,447,535,96,107,142,153,2,113,131,
所有者权益(或股东权益)合计(万元),206693,201575,197161,190747,185090,95384,90344,86061,85405,83234,79878,77325,47790,46461,42888,40296,34684,29595,
负债和所有者权益(或股东权益)总计(万元),391317,367508,337010,301668,287719,190162,171800,146821,142024,137661,125575,113413,82200,80808,74855,67546,62924,50498,		
  
