报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
固定资产净值(万元),--,61204,--,62091,--,62974,--,64332,--,65178,--,66628,--,66839,--,68672,--,64352,--,65831,--,8975,--,7537,--,6218,--,6173,6076,4109,3595,3477,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),60803,61204,61452,62091,62258,62974,63439,64332,65070,65178,65942,66628,65942,66839,67812,68672,63730,64352,65349,65831,8943,8975,7954,7537,6596,6218,6183,6173,6076,4109,3595,3477,
在建工程(万元),--,--,--,--,418,418,589,619,619,619,819,669,418,488,464,541,3698,2294,2234,1988,51869,48345,43713,42598,32336,24501,17138,10928,3303,2404,385,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2930,3025,3166,3232,3332,3436,3543,3650,3755,3866,3978,4074,4169,4291,4395,4515,2559,2581,2603,2625,2640,2647,2658,2671,2682,2702,2676,2693,2710,2741,513,522,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),14745,14745,14745,14745,15573,15573,15573,15573,15573,15573,15573,15573,15573,15573,15573,15573,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1465,680,680,731,674,427,465,493,544,433,440,228,0,23,68,69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1365,1185,1273,1283,1222,1204,1223,1353,1323,1248,1334,1397,1240,1199,1030,1096,479,408,220,259,155,158,128,203,107,83,81,87,61,40,30,75,
其他非流动资产(万元),2489,167,252,198,--,--,82,82,191,191,191,191,221,988,--,205,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),87377,84661,85224,86089,87407,88028,88982,90240,91269,91373,92620,93182,91866,93769,93792,95194,70467,69635,70406,70703,63607,60126,54454,53010,41720,33503,26078,19881,12149,9294,4523,4074,
资产总计(万元),174765,175095,172057,175389,170248,168233,166756,166284,160512,161113,162062,165868,154491,160846,156101,161617,132147,126758,124132,124398,121534,118475,113841,113019,99957,91082,90129,36566,28153,25871,15300,11391,
短期借款(万元),10466,8653,8497,10221,7543,6134,6804,4256,2667,400,--,1970,3924,3270,3270,1022,--,--,--,--,--,--,--,--,--,0,2000,2000,1980,4080,1000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,403,265,1109,1910,2310,1747,1447,400,--,--,--,--,--,--,--,--,--,--,--,--,--,459,547,205,--,--,--,--,--,--,--,
应付账款(万元),--,4822,4837,6120,6006,4717,5442,6687,5848,6674,7565,7764,9160,9986,9318,16113,11419,12279,12390,12376,10050,10438,7715,8370,1533,570,973,809,3767,1211,1556,985,
预收账款(万元),1103,1597,974,604,728,696,733,896,860,782,726,1269,1424,1255,459,1695,425,382,420,460,273,189,227,246,234,340,280,358,225,300,165,129,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),455,662,547,1423,722,753,890,2110,1418,1386,1573,3163,2306,2452,2475,3282,742,544,715,1158,653,493,503,976,592,575,580,505,415,519,394,401,
应交税费(万元),1429,1098,1123,1137,1031,1069,1232,1018,1146,1136,1288,4320,2394,2139,1529,2956,1309,1683,654,623,1133,1342,923,1090,1054,1170,664,448,417,680,77,463,
应付利息(万元),--,18,25,23,--,--,--,19,17,16,--,20,24,24,41,37,51,50,50,52,55,55,53,53,--,--,--,--,--,--,--,--,
应付股利(万元),--,1271,--,--,--,--,--,--,63,1650,1650,1650,1650,3301,3301,3301,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2728,2558,3396,2866,2270,2710,2509,2185,2684,2652,3846,3665,156,751,1592,1491,199,83,125,308,296,120,111,242,186,153,692,268,114,109,75,523,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2040,4210,4210,4340,4340,4340,4340,4340,4340,--,--,11690,8633,13400,5600,7600,14950,9100,9125,1750,1000,1000,1000,1000,--,--,--,500,1000,1000,--,500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,3526,3526,5035,4371,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),24104,25293,23873,27843,24549,22729,23698,22959,19443,14697,16649,35511,33197,40103,32619,41869,29095,24121,23479,16728,13462,13638,10992,12524,3804,2807,5188,4889,7918,7899,3268,3001,
长期借款(万元),--,--,--,2040,2040,4210,4210,6380,6380,12890,12890,--,--,1933,9733,8045,6945,13670,13645,21895,23645,23645,23645,23645,22438,17082,15350,9600,2000,2000,1500,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),280,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),4,4,4,4,4,4,4,4,4,4,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2200,2285,2610,2368,2409,2451,2496,2535,3105,3435,3516,3527,2412,2461,1508,1526,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),683,571,600,618,665,688,704,735,734,758,781,834,822,850,879,908,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1589,1600,662,663,748,748,748,748,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3168,2995,3214,5030,5118,7354,7414,9654,10223,17088,17191,4365,3233,5244,12119,10479,8534,15270,14308,22558,24393,24393,24393,24393,22438,17082,15350,9600,2000,2000,1500,0,
负债合计(万元),27272,28289,27087,32873,29667,30082,31112,32613,29666,31785,33840,39876,36431,45346,44738,52348,37629,39391,37787,39286,37855,38032,35385,36917,26242,19889,20538,14489,9918,9899,4768,3001,
实收资本(或股本)(万元),42105,42105,42105,42105,42105,42105,42153,42153,42381,42381,42409,42409,17012,15767,15767,15727,15727,15360,15360,15360,15360,15360,15360,15360,15360,15360,15360,11520,11520,7200,7200,1858,
资本公积(万元),25086,25086,25086,25086,25087,25087,25341,25340,26400,26601,26754,26679,54257,47804,47643,46796,46740,42131,42131,42131,42131,42131,42131,42131,42131,42131,42131,239,239,959,959,--,
减:库存股(万元),937,--,--,--,--,0,266,266,1368,1368,2911,2911,3526,3526,5035,4371,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6687,6687,6687,6687,6220,6220,6220,6220,6039,6039,6039,6039,4969,4969,4969,4969,3741,3741,3741,3741,2648,2648,2648,2648,1670,1670,1670,1670,958,958,415,1180,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),61987,59699,58970,57135,55924,54341,52379,50719,48672,47478,48283,46479,38867,35853,34820,33330,28311,26135,25113,23880,23540,20305,18317,15963,14554,12032,10430,8648,5518,6856,1959,5352,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),134928,133577,132849,131013,129337,127754,125828,124167,122124,121131,120575,118696,111579,100867,98163,96451,94519,87367,86345,85112,83679,80444,78456,76102,73715,71193,69591,22077,18234,15972,10532,8390,
少数股东权益(万元),12565,13230,12122,11503,11244,10396,9817,9504,8723,8197,7647,7296,6481,14633,13200,12818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),147494,146806,144971,142516,140581,138150,135644,133671,130847,129328,128222,125992,118060,115500,111362,109269,94519,87367,86345,85112,83679,80444,78456,76102,73715,71193,69591,22077,18234,15972,10532,8390,
负债和所有者权益(或股东权益)总计(万元),174765,175095,172057,175389,170248,168233,166756,166284,160512,161113,162062,165868,154491,160846,156101,161617,132147,126758,124132,124398,121534,118475,113841,113019,99957,91082,90129,36566,28153,25871,15300,11391,		
  
