报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
资产总计(万元),115826,73941,65145,59956,59972,58711,56487,82985,
短期借款(万元),24500,21715,16000,17956,16057,21349,22360,27799,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,109,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),1000,2000,--,--,3000,--,--,11000,
应付账款(万元),8268,6938,8023,4695,5040,6643,4061,9472,
预收账款(万元),1251,1199,487,984,832,1992,1079,333,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,317,--,--,
应付职工薪酬(万元),629,498,718,490,608,609,442,428,
应交税费(万元),822,913,916,704,967,120,530,601,
应付利息(万元),32,38,24,35,68,--,127,98,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),76,20,20,22,32,42,20,48,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,3000,2000,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),36578,33322,26189,24993,26603,31073,31619,51779,
长期借款(万元),--,--,--,--,--,--,--,4000,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1182,1205,1212,1229,1260,1163,1239,1190,
递延所得税负债(万元),--,--,--,--,16,3,3,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1182,1205,1212,1229,1277,1165,1242,5190,
负债合计(万元),37760,34527,27401,26222,27880,32238,32861,56968,
实收资本(或股本)(万元),12440,9330,9330,9330,9330,9000,9000,9000,
资本公积(万元),41751,8473,8473,8473,8473,6493,6493,6493,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),2934,2948,2977,2976,3001,3020,2989,1896,
盈余公积(万元),1769,1769,1769,1149,1149,918,918,386,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),19172,16894,15195,11807,10139,7042,4226,8242,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),78065,39413,37744,33735,32092,26473,23626,26017,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),78065,39413,37744,33735,32092,26473,23626,26017,
负债和所有者权益(或股东权益)总计(万元),115826,73941,65145,59956,59972,58711,56487,82985,		
  
