报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7911,8067,8209,6926,7040,7157,6115,6167,3425,3302,3333,3363,3338,3365,3320,3355,3423,3496,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),10138,10138,10063,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),277,229,142,72,77,57,60,64,67,--,--,--,--,--,--,--,--,20,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),950,975,725,625,579,601,490,500,378,374,328,308,278,272,282,246,149,123,
其他非流动资产(万元),5044,5048,4500,5500,4500,4500,5500,6450,4500,4500,--,--,--,--,--,--,--,--,
非流动资产合计(万元),66425,66985,68373,57087,54802,54156,47585,40445,37760,29718,23788,23520,23073,23108,23191,23337,19907,16486,
资产总计(万元),232264,232926,227106,184838,175459,172163,160265,143131,126284,123969,123899,129867,101163,101940,96237,89814,69232,58260,
短期借款(万元),31700,31400,31400,31400,26400,21700,21700,14700,7000,--,--,8000,18000,16000,17000,12200,9300,7230,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),20041,22647,21565,15554,15576,16132,13499,9522,7681,10488,13023,11214,9346,11276,13161,15383,7584,4011,
应付账款(万元),23914,25606,25335,18779,15173,13612,12743,11969,8751,8993,10305,11767,10067,11166,11293,10204,12443,12221,
预收账款(万元),39105,33282,33726,24901,24422,24325,22728,19922,17610,17581,17883,18397,20926,19142,17138,14686,8684,10533,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),389,3811,426,--,--,3360,--,--,--,2697,0,0,9,2381,0,1843,1501,761,
应交税费(万元),1405,1859,1440,877,836,1247,1083,946,821,1036,954,509,444,1049,645,789,1050,1168,
应付利息(万元),53,52,49,37,33,26,26,17,--,--,--,12,19,29,28,22,17,14,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,1485,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),694,807,623,477,604,864,566,667,601,999,1329,1416,806,698,777,453,206,159,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),117300,119464,114565,92025,83044,81266,72345,57744,42465,41795,43494,51316,61102,61741,60042,55580,40784,36096,
长期借款(万元),8820,8820,8820,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),9267,9158,9050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),220,163,197,87,92,310,399,536,102,153,134,261,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),18307,18141,18067,87,92,310,399,536,102,153,134,261,0,0,0,0,0,0,
负债合计(万元),135607,137605,132632,92112,83135,81576,72744,58280,42567,41948,43628,51577,61102,61741,60042,55580,40784,36096,
实收资本(或股本)(万元),40000,40000,40000,40000,40000,40000,40000,40000,20000,20000,10000,10000,7500,7500,7500,7500,7500,7500,
资本公积(万元),16188,16188,16188,16188,16188,16188,16188,16188,36188,36188,46188,46188,12974,12974,12974,12974,12974,12964,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4131,4131,3685,3685,3685,3685,2916,2916,2916,2916,2272,2272,2272,2272,1533,1533,859,175,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35550,34148,33730,31911,31522,29809,28741,26035,24570,23010,21881,19946,17463,17519,14169,12190,7081,1492,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-23,--,--,--,
归属于母公司股东权益合计(万元),95814,94412,93574,91740,91286,89570,87459,84794,83665,81968,80218,78239,40016,40149,36153,34197,28414,22131,
少数股东权益(万元),843,909,900,985,1037,1016,62,58,52,53,54,51,46,51,43,38,35,33,
所有者权益(或股东权益)合计(万元),96657,95321,94474,92726,92324,90587,87521,84852,83717,82021,80272,78290,40061,40200,36196,34234,28449,22164,
负债和所有者权益(或股东权益)总计(万元),232264,232926,227106,184838,175459,172163,160265,143131,126284,123969,123899,129867,101163,101940,96237,89814,69232,58260,		
  
