报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),505304,411997,365922,320129,333112,293410,273325,249285,240647,250136,229014,134876,132281,70968,74118,79506,65261,67947,52163,59654,79480,53549,50708,20003,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),6881,6894,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),101540,121646,122103,123812,139229,119735,103268,81559,82513,--,175,137,977,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),1466202,1340357,1129830,1016442,978748,856098,859018,783475,746431,599421,568184,437270,389937,265744,261974,258002,218606,173806,157610,156643,149601,87836,69079,32856,
发放贷款及垫款(万元),2266,2266,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),750,750,750,750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),1439,1252,759,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),18437,8437,3572,3572,3643,3243,3378,3339,2500,2500,--,--,--,--,1000,1000,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,66574,--,52912,--,52255,--,49663,--,48147,--,41715,--,35311,--,35253,--,14867,14682,14785,14612,13971,12027,1138,
累计折旧(万元),--,16109,--,13060,--,11472,--,9839,--,8599,--,6271,--,3999,--,3411,--,3051,2854,2817,2396,1566,778,320,
固定资产净值(万元),--,50464,--,39852,--,40783,--,39824,--,39548,--,35444,--,31313,--,31843,--,11816,11828,11968,12216,12404,11249,818,
固定资产减值准备(万元),--,237,--,251,--,251,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),50252,50227,39915,39601,39978,40532,40583,39824,39274,39548,39768,35444,37081,31313,31627,31843,11734,11816,11828,11968,12216,12404,11249,818,
在建工程(万元),24,24,24,255,304,115,225,21,21,21,21,--,116,42,8,1,12886,9635,1592,110,--,--,--,1309,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),20632,20898,14496,14141,14068,14332,13206,8994,9174,9375,7432,6660,6532,2730,2698,2721,2743,2765,2744,875,898,234,262,2,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),276775,276775,151303,151303,151303,151303,151303,82859,82874,53700,52619,31610,28052,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3621,3904,4091,3935,3600,3762,4280,4187,4150,4479,4039,2562,2752,1712,1823,1692,1722,1787,2543,2739,3270,1972,1707,1799,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),20264,19435,14005,14373,10317,10576,10367,9056,7218,4593,3803,2794,2344,2031,2001,2180,1954,1956,1753,1963,622,986,354,439,
其他非流动资产(万元),3155,2602,10000,10000,10000,--,150,14997,--,18500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),397615,386569,238914,237930,234964,225613,225242,165026,146960,134466,109431,80820,78627,39578,39158,39436,31040,27959,20470,17655,17007,15596,13572,4367,
资产总计(万元),1863817,1726926,1368744,1254372,1213712,1081711,1084260,948501,893391,733887,677616,518090,468564,305322,301132,297438,249646,201765,178080,174298,166608,103432,82651,37223,
短期借款(万元),283531,334358,308209,291943,313607,254957,248766,230430,216960,178811,153150,133350,138510,96400,89100,90900,62400,62400,63400,68000,56000,23000,8900,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),32400,47400,--,--,--,--,22000,12000,41000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),137302,148353,134735,147370,118062,195002,195423,234061,211467,177705,170256,87051,91685,83234,87671,81019,83501,58358,47950,35308,43385,27951,3320,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),98986,50912,51822,19259,19309,20034,12534,15575,13625,11100,15900,1250,1250,1250,1330,1477,1600,393,237,--,--,--,--,--,
应付账款(万元),130730,111179,65624,66821,49082,31613,29802,14915,13911,12321,32842,14907,14137,9695,18641,19457,4028,1790,2454,3310,7656,6222,24825,16908,
预收账款(万元),115889,22848,23292,14301,30294,27027,18415,20982,16263,16459,28953,26026,14668,17562,11755,14138,9308,11512,3889,2588,10230,2285,8846,811,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1267,1224,852,891,916,833,675,650,607,653,365,429,407,79,44,84,4,39,14,13,7,8,194,-5,
应交税费(万元),12741,19945,8809,8359,5600,9975,8456,8768,7197,6146,3107,4657,1734,3569,2793,2666,3302,1845,1376,1955,-1667,451,-458,384,
应付利息(万元),8338,10935,7118,9586,8573,5898,7331,4936,6919,3384,758,436,80,715,252,187,179,373,215,204,295,492,37,--,
应付股利(万元),392,484,2774,3300,833,833,833,3728,1944,451,--,282,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),179541,71047,127353,122996,119277,89765,55640,23310,36130,16179,9055,8153,835,1225,1483,1352,1567,1487,684,306,141,655,1788,2574,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),49251,58630,29694,29569,--,--,39964,39877,39792,39705,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),46652,60109,70557,40083,33418,16489,30000,24979,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),1097020,937424,830839,754477,698971,652428,669840,634210,605816,462916,414386,276542,263305,213730,213068,211282,165889,138198,120220,111684,116046,61063,47453,23672,
长期借款(万元),47436,36214,39235,26000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),44945,99845,99487,159182,163743,88982,88825,29123,29014,28911,29639,29012,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),38262,33586,29929,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),71,71,71,71,71,510,71,71,71,71,71,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1035,535,539,542,546,549,553,556,563,576,179,190,939,213,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),6477,6752,3332,3239,3297,3580,3702,2661,2981,4255,3843,2976,202,519,953,--,254,2019,1075,2538,169,--,--,--,
其他非流动负债(万元),50101,50065,50000,--,27000,37000,40000,27000,--,--,--,--,--,--,224,236,247,258,270,281,303,325,--,67,
非流动负债合计(万元),188328,227068,222593,189034,204657,130621,133151,59411,32628,33813,33732,32178,1140,732,1177,236,501,2277,1344,2818,473,325,0,67,
负债合计(万元),1285348,1164492,1053432,943511,903628,783049,802991,693621,638444,496730,448118,308720,264445,214462,214245,211517,166390,140475,121564,114503,116519,61387,47453,23739,
实收资本(或股本)(万元),83472,83472,64804,64804,64804,64804,64804,64804,64804,64804,64804,21601,21601,16725,16725,16725,16725,14200,14200,14200,14200,14200,14200,10000,
资本公积(万元),304949,304949,91275,91275,91419,91214,91209,91210,91227,91227,90722,134154,134154,35343,35109,35343,35097,14549,13594,12805,14439,14301,14549,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1270,1270,1062,1062,1062,1062,1019,1597,1019,1019,1248,1248,985,985,649,649,649,649,677,676,649,316,--,76,
一般风险准备(万元),660,660,657,657,657,657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),90612,78424,68625,66448,66085,63118,54604,50978,51658,49037,42712,41809,39163,35967,32851,31814,29873,31087,27335,31479,20704,13228,6449,2428,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),480802,468705,226373,224237,224187,220761,211672,208633,208736,206115,199483,198810,195901,89021,85334,84532,82344,60485,55805,59161,49992,42044,35198,12504,
少数股东权益(万元),97667,93730,88940,86624,85896,77900,69597,46247,46211,31042,30015,10560,8218,1840,1553,1389,912,805,711,635,97,--,--,980,
所有者权益(或股东权益)合计(万元),578469,562435,315312,310861,310083,298662,281270,254880,254946,237157,229498,209370,204119,90861,86887,85921,83256,61291,56516,59795,50089,42044,35198,13484,
负债和所有者权益(或股东权益)总计(万元),1863817,1726926,1368744,1254372,1213712,1081711,1084260,948501,893391,733887,677616,518090,468564,305322,301132,297438,249646,201765,178080,174298,166608,103432,82651,37223,		
  
