报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产(万元),128493,131211,129501,130160,130669,133470,127555,127858,130049,131129,131782,129157,119281,109560,95776,61707,
在建工程(万元),20371,16885,7804,6010,3464,2400,11460,11711,5104,2068,3389,7032,19428,16085,10838,13488,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11811,11990,12078,12123,11268,11368,8841,9000,9079,9015,8333,8151,8041,7863,7485,5930,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),314,163,352,84,53,10,14,20,29,38,52,51,88,200,187,197,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3206,3955,4834,4305,3428,4298,3538,4595,4078,4361,4748,5198,4316,2667,1466,1349,
其他非流动资产(万元),4808,2711,9042,2860,2646,1995,895,600,6670,6687,--,--,--,--,--,--,
非流动资产合计(万元),169003,166916,163612,155543,151529,153541,152302,153784,155008,153299,163303,149589,151155,136375,115753,82671,
资产总计(万元),566623,589022,520923,483714,540423,565072,502925,517404,515081,524863,471891,471985,388526,338665,339946,292202,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4945,14074,15986,6403,6645,15783,19458,9565,9812,18777,12439,4046,3883,3668,1945,--,
应付账款(万元),30555,41145,30565,26339,31687,38465,31469,31737,36268,41441,37630,35138,32184,30296,33985,26805,
预收账款(万元),30450,47851,27842,25292,27540,47919,31737,29881,31981,42270,23420,17905,41930,35421,59072,52019,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3287,4753,3492,2862,2546,5150,2793,2628,2799,4112,2858,3073,3274,3969,2601,2119,
应交税费(万元),30485,44651,25808,19372,28111,38686,21997,16133,19010,22008,16138,11830,22462,17984,20039,17477,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15704,18546,21977,19456,16070,19603,16650,21127,17121,26340,23851,23242,24100,20506,21622,24094,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),115425,171020,125670,99723,112599,165605,124103,111071,116990,154947,116335,95234,127833,111843,139265,122514,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5964,5286,5178,5329,5481,5632,6132,6269,6406,4350,4500,4650,4950,4604,2678,--,
递延所得税负债(万元),154,105,429,108,110,113,233,645,396,248,126,129,134,144,154,165,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,269,
非流动负债合计(万元),6119,5391,5607,5437,5591,5745,6366,6914,6802,4599,4626,4779,5084,4748,2833,434,
负债合计(万元),121544,176411,131277,105160,118190,171350,130468,117985,123793,159546,120961,100013,132917,116591,142098,122948,
实收资本(或股本)(万元),80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,72000,72000,72000,36000,
资本公积(万元),126300,126300,126300,126300,126300,126300,126300,126300,126300,126300,126300,126307,46007,46007,46007,82007,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),29681,29681,22678,22678,22678,22678,17220,17220,17220,17220,12231,12231,12231,8587,4157,2077,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),208360,175926,159041,149212,192457,164265,148781,174476,166944,141423,132398,153433,125371,95479,75685,49170,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),444340,411906,388984,377859,421341,393243,372301,399270,391289,365317,350929,371972,255609,222073,197849,169254,
少数股东权益(万元),738,704,662,695,892,479,156,148,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),445079,412611,389646,378554,422232,393722,372457,399419,391289,365317,350929,371972,255609,222073,197849,169254,
负债和所有者权益(或股东权益)总计(万元),566623,589022,520923,483714,540423,565072,502925,517404,515081,524863,471891,471985,388526,338665,339946,292202,		
  
