报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,4652,--,3868,--,3708,--,2493,--,2199,--,1494,1431,1351,950,847,751,
累计折旧(万元),--,2605,--,2096,--,1664,--,1359,--,1136,--,936,869,805,607,440,288,
固定资产净值(万元),--,2047,--,1772,--,2044,--,1134,--,1063,--,558,561,546,343,407,463,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1839,2047,1774,1772,1864,2044,1580,1134,1039,1063,1332,558,561,546,343,407,463,
在建工程(万元),26422,23064,22268,12102,12051,8454,4349,1316,1218,891,392,247,247,229,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3178,3205,3157,3180,3298,3229,3251,3274,3270,3283,3302,3325,3343,3360,170,181,4,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,--,
长期待摊费用(万元),6,8,11,14,17,19,22,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2034,1705,1427,1365,956,1113,571,821,872,569,452,621,716,369,342,257,222,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,33,--,--,32,32,21,--,--,
非流动资产合计(万元),36702,32854,31260,21057,20810,17284,11848,7618,7472,6912,6552,5825,5973,5610,1949,1918,689,
资产总计(万元),120729,121728,116702,101857,89470,85961,82670,68943,69364,68815,64292,57872,43324,42428,33535,25737,16933,
短期借款(万元),19750,15750,25750,24750,19250,12900,18800,19000,19000,11500,17000,14000,10600,8300,5000,3900,2843,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2916,4220,3951,3435,2463,1170,406,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),19251,21269,18708,10757,12793,12297,9594,6969,5693,9763,7146,6359,6550,6108,6109,4446,3010,
预收账款(万元),8579,7933,5237,4571,5305,5863,6227,5075,8349,8210,6240,5312,9512,8213,6967,4973,3148,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),495,1779,512,496,422,366,522,451,284,339,367,326,249,279,183,141,170,
应交税费(万元),3855,6021,3683,3355,3679,6171,3699,3343,2909,3594,1792,1281,1053,2118,1783,1921,576,
应付利息(万元),40,69,--,--,--,16,--,24,--,13,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6623,6698,859,459,493,535,220,1266,423,500,163,259,248,214,147,96,136,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),61510,63739,58700,47823,44405,39317,39467,36128,36657,33919,32707,27538,28212,25232,20188,15476,9884,
长期借款(万元),15000,13000,10000,8000,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,161,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1580,1474,1445,1137,717,646,708,605,18,35,--,525,525,525,415,652,--,
递延所得税负债(万元),12,12,13,14,17,15,32,17,34,18,37,19,20,21,40,44,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,507,--,--,--,--,--,410,
非流动负债合计(万元),16592,14486,11458,9150,734,661,740,621,52,53,543,544,545,545,454,857,410,
负债合计(万元),78101,78226,70157,56973,45139,39977,40207,36749,36709,33971,33250,28082,28757,25777,20642,16334,10294,
实收资本(或股本)(万元),6830,6830,6830,6830,6830,6830,6830,6680,6680,6680,6680,6680,5010,5010,5010,3000,3000,
资本公积(万元),22467,22443,22922,22591,22432,21928,21446,12702,12702,12702,12702,12702,1,1,1,246,246,
减:库存股(万元),6027,6027,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2104,2104,1797,1797,1797,1797,1531,1531,1531,1531,1243,1243,1243,1243,953,679,475,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),15063,16886,14056,12835,12534,14624,12021,10719,11123,13226,9458,8465,7660,9689,6445,5174,2918,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),40437,42237,45605,44053,43593,45180,41828,31631,32035,34138,30082,29090,13914,15943,12409,9100,6640,
少数股东权益(万元),2191,1265,940,831,739,804,635,563,620,706,959,701,654,708,483,304,--,
所有者权益(或股东权益)合计(万元),42628,43502,46545,44884,44332,45984,42463,32194,32655,34844,31041,29791,14568,16651,12893,9404,6640,
负债和所有者权益(或股东权益)总计(万元),120729,121728,116702,101857,89470,85961,82670,68943,69364,68815,64292,57872,43324,42428,33535,25737,16933,		
  
