报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
应付职工薪酬(万元),2177,2169,1700,2401,1906,1127,981,828,654,
应交税费(万元),1581,1297,1147,1619,2785,152,744,836,470,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),85,274,399,312,355,48,285,162,91,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),20337,20622,20690,20362,18605,10754,6180,5426,2750,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,155,155,155,--,--,--,80,--,
长期递延收益(万元),402,446,378,421,599,645,778,739,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),402,601,533,576,599,645,778,819,0,
负债合计(万元),20739,21223,21224,20937,19204,11399,6959,6244,2750,
实收资本(或股本)(万元),9123,6842,6842,6842,6842,6842,5500,1361,1300,
资本公积(万元),35048,7640,7542,7445,7088,7088,398,398,100,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,1061,--,--,--,--,--,--,--,
盈余公积(万元),1061,--,1061,1061,423,78,797,484,264,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),12563,11718,11826,9847,4100,1000,2990,4318,2336,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),57796,27262,27272,25196,18452,15008,9685,6562,4000,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),57796,27262,27272,25196,18452,15008,9685,6562,4000,
负债和所有者权益(或股东权益)总计(万元),78534,48484,48495,46133,37656,26406,16644,12806,6749,		
  
