报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),--,356681,--,356016,--,346802,--,297152,166686,--,
累计折旧(万元),--,106904,--,99779,--,86601,--,60811,52392,--,
固定资产净值(万元),--,249777,--,256237,--,260201,--,236341,114294,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),291442,249777,253594,256237,254881,260201,270570,236341,114294,95356,
在建工程(万元),72253,112067,110554,69549,89888,82873,15961,17275,3929,18417,
工程物资(万元),--,--,--,--,--,--,--,237,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),57375,57750,58198,58639,65823,66824,68834,70744,24602,25274,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),11593,11969,12286,12766,5063,6577,9158,11711,12219,11240,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1984,1814,1873,2556,2048,2357,2346,2313,2013,1760,
其他非流动资产(万元),500,--,--,--,--,--,61940,10000,102554,--,
非流动资产合计(万元),472404,470934,474388,437941,427158,428325,438645,358284,269513,160673,
资产总计(万元),803135,756139,685683,705877,658837,675789,667967,641527,578008,505392,
短期借款(万元),63000,78418,160218,174218,192800,203839,212169,174100,182400,93800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),57099,48170,41108,51804,37504,44612,35738,63052,58793,60072,
应付账款(万元),96236,83217,81460,96344,73113,79129,80636,92433,89222,94572,
预收账款(万元),9937,8891,9250,8517,6637,11640,8476,8432,6507,4477,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9506,9109,8769,7769,6957,6029,4368,2806,2234,1168,
应交税费(万元),11259,10160,11696,12082,12224,10169,9659,10538,5833,23638,
应付利息(万元),108,118,252,293,282,364,613,325,363,221,
应付股利(万元),--,--,--,--,833,--,--,--,--,6,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),94533,62483,65544,55642,44115,43063,52532,78763,45404,63936,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3482,3482,3875,3875,3875,3875,10875,--,2000,2000,
其他流动负债(万元),1255,976,602,2827,2509,2234,1738,1228,655,1547,
流动负债合计(万元),346415,305024,382772,413371,380848,404953,416803,431678,393411,345435,
长期借款(万元),13848,14718,17260,18229,20167,22104,25979,7000,5000,7000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),285,285,315,315,343,410,406,1023,799,769,
长期递延收益(万元),1042,1113,1184,1254,1396,1538,1545,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,1722,1675,849,
非流动负债合计(万元),15174,16116,18759,19799,21906,24052,27930,9745,7474,8618,
负债合计(万元),361589,321140,401531,433170,402754,429005,444734,441422,400886,354053,
实收资本(或股本)(万元),86050,86050,68450,68450,68450,68450,68450,68450,68450,68450,
资本公积(万元),176267,176267,43840,43840,43840,43840,43840,43840,43840,43840,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),29202,29202,29202,29202,26121,26121,23480,20840,18220,13656,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),149984,143439,142618,131173,117632,108335,87428,66943,46578,25361,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),441504,434958,284110,272666,256044,246747,223198,200073,177089,151307,
少数股东权益(万元),42,42,41,41,39,37,36,31,33,32,
所有者权益(或股东权益)合计(万元),441546,435000,284152,272707,256083,246784,223234,200104,177122,151339,
负债和所有者权益(或股东权益)总计(万元),803135,756139,685683,705877,658837,675789,667967,641527,578008,505392,		
  
