报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),4756,5377,5459,5540,4618,4689,4819,4830,3747,3805,3911,3921,350,361,371,382,393,403,414,424,435,446,456,467,193,200,207,214,221,227,234,241,248,380,389,398,433,468,
固定资产原值(万元),--,31266,--,30804,--,31310,--,31095,--,30998,--,28830,--,30925,--,14616,--,14312,--,14227,--,13555,--,13557,--,5934,--,5786,--,5417,--,5108,--,4741,--,4638,4408,0,
累计折旧(万元),--,9687,--,8800,--,7989,--,7045,--,6050,--,5137,--,5360,--,4676,--,4311,--,3897,--,3393,--,3126,--,2616,--,2406,--,2182,--,2011,--,1852,--,1739,1508,0,
固定资产净值(万元),--,21579,--,22004,--,23320,--,24050,--,24949,--,23693,--,25565,--,9940,--,10001,--,10330,--,10162,--,10430,--,3318,--,3380,--,3235,--,3097,--,2889,--,2899,2901,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产(万元),22076,21579,21802,22004,23037,23320,23658,24050,24947,24949,23985,23693,25867,25565,9920,9940,9986,10001,10118,10330,10332,10162,10252,10430,3302,3318,3395,3380,3389,3235,3025,3097,3107,2889,2858,2899,2901,2963,
在建工程(万元),1586,1485,672,389,204,169,0,10,202,33,--,--,15,15,15035,15102,13175,12315,11488,7991,7928,6355,6201,6057,3082,2049,1303,1077,889,79,70,60,57,33,30,30,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),5569,5864,6186,6500,6755,7051,7368,7684,7993,8280,8598,8916,6195,6357,3602,3634,3602,3638,3656,524,519,530,498,515,464,474,441,448,436,441,445,448,450,447,450,450,459,470,
开发支出(万元),1627,1407,1155,952,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
商誉(万元),6448,6448,6448,6448,9335,9335,9335,9335,8207,8207,8207,8207,9342,4847,1314,1314,1314,1314,1314,1314,1000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期待摊费用(万元),1998,2120,2243,2241,2252,2210,2262,2289,1882,1785,1741,1732,1105,1158,1177,1174,1133,1176,1236,1238,38,30,32,45,15,18,21,41,33,50,67,83,100,117,133,150,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),5319,4829,5011,5037,4800,4788,4832,5059,4046,4468,4949,5414,1159,1155,1063,1019,1016,893,694,759,492,476,460,537,241,230,218,205,221,211,208,195,196,185,171,156,115,94,
其他非流动资产(万元),--,--,--,61,25706,25302,25309,25241,266,98,39,88,2935,1211,629,688,--,--,--,3314,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
非流动资产合计(万元),50409,50253,50124,52167,79892,79116,79884,80899,54180,54273,54044,54785,48388,42233,33817,33639,31145,30328,29124,26165,21071,18044,17978,18161,7428,6439,5586,5365,5189,4242,4049,4125,4157,4051,4031,4083,3908,3995,
资产总计(万元),254850,245511,258488,267321,264954,261293,262403,265385,260367,173690,166746,163644,141793,128829,117784,120632,112334,103542,100691,98528,91663,87430,87173,93842,69681,68163,68555,69063,66437,65372,62257,63776,58935,59102,63174,30325,25150,24397,
短期借款(万元),--,--,--,--,--,--,--,--,1500,18450,13000,9000,5500,--,--,700,2000,1000,518,1018,500,500,200,2000,--,--,1229,2382,2382,2052,--,--,--,0,4000,4500,3500,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),--,1367,1411,1810,871,948,856,1198,2300,2044,1254,780,414,414,100,100,616,317,217,50,--,--,280,580,450,150,--,--,--,--,--,--,--,0,--,0,0,0,
应付账款(万元),--,15268,14291,16681,16276,12758,11499,14059,13662,13534,15054,16884,12309,10010,8680,12310,9333,11284,8368,7022,5898,5258,4704,6320,4256,4288,4136,5307,5071,4859,4422,6726,3285,3177,3585,6157,6639,7264,
预收账款(万元),1635,1277,1288,3149,1203,2897,2225,1746,1955,1029,1031,1128,841,809,863,1012,698,453,466,368,1287,299,772,215,389,182,896,680,258,197,139,201,194,67,64,65,47,519,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),81,39,7,2274,78,93,118,2107,131,106,-30,1704,86,96,59,972,22,20,99,568,20,--,-3,163,--,--,--,209,--,--,--,--,17,21,24,25,66,157,
应交税费(万元),2041,703,1266,2931,753,1204,685,1670,873,946,813,2276,1770,1500,1139,1319,1057,689,1092,1438,609,565,485,1589,591,533,493,638,450,585,445,479,460,470,437,473,61,472,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,11,--,--,1,1,--,--,--,2,--,--,--,11,--,--,--,--,--,--,--,--,--,0,7,7,7,6,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,44,44,44,44,34,34,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,689,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),941,698,1328,2747,1962,3014,3789,3885,3104,4110,6247,6258,3558,2840,266,893,1584,1290,1631,1705,1128,368,401,408,249,277,206,201,332,823,247,199,69,115,726,225,65,218,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
流动负债合计(万元),24147,19352,19592,29592,21144,20913,19173,24667,23525,40218,37370,38041,24478,15668,11154,17352,15355,15098,12426,12206,9441,6990,6839,11287,5935,5430,6961,9417,8493,8516,5254,7604,4024,3851,8843,11452,10385,12824,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3400,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应付款(万元),--,--,--,--,500,500,500,500,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,3835,6120,7246,6838,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期递延收益(万元),352,373,416,323,140,283,322,360,287,325,369,369,218,288,463,288,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税负债(万元),158,180,203,226,248,271,293,316,338,361,383,406,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,233,233,233,233,28,28,28,628,28,28,28,28,--,--,--,--,--,0,--,0,0,0,
非流动负债合计(万元),510,553,619,548,888,1054,1115,1175,1626,1686,1753,1775,4053,6408,7708,7125,233,233,233,233,28,28,28,4028,28,28,28,28,0,0,0,0,0,0,--,0,0,0,
负债合计(万元),24657,19905,20211,30140,22032,21967,20288,25842,25151,41904,39123,39817,28531,22075,18863,24478,15588,15331,12658,12438,9469,7018,6867,15315,5963,5458,6989,9445,8493,8516,5254,7604,4024,3851,8843,11452,10385,12824,
实收资本(或股本)(万元),56356,56356,56356,56356,56356,56356,56356,56356,56356,52324,52324,52324,52324,52324,26162,26112,26114,25414,25414,25414,25414,25425,12712,12679,10314,10314,10314,10020,10020,10020,6680,6680,6680,6680,6680,5000,5000,5000,
资本公积(万元),105381,105381,105383,105383,106546,106546,106546,106546,106286,11740,11740,11740,4501,2616,20220,20270,25946,20934,20934,20934,20671,20706,33418,33092,32221,32221,32221,30066,30066,30066,33406,33406,33017,33017,33017,0,0,0,
减:库存股(万元),9998,9998,122,122,122,1836,1958,1958,1958,3672,3835,3835,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
盈余公积(万元),6862,6862,6862,6862,6253,6253,6253,6253,5131,5131,5131,5131,4433,4433,4433,4433,3849,3849,3849,3849,3446,3446,3446,3446,2486,2486,2486,2486,2002,2002,2002,2002,1647,1647,1647,1647,1236,917,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),69109,64222,66916,65841,68310,66286,68785,65908,64592,61222,57132,52972,49403,45799,47918,45340,40838,38015,37836,35894,32663,30835,30730,29308,18697,17684,16545,17045,15857,14768,14915,14084,13567,13907,12987,12226,8529,5655,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
归属于母公司股东权益合计(万元),227711,222824,235395,234320,237343,233606,235982,233106,230407,126745,122492,118332,110661,105173,98733,96154,96747,88211,88033,86090,82194,80412,80307,78526,63718,62705,61566,59617,57945,56855,57003,56172,54911,55251,54331,18873,14765,11573,
少数股东权益(万元),2482,2782,2882,2861,5578,5720,6133,6437,4809,5040,5131,5495,2602,1581,189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
所有者权益(或股东权益)合计(万元),230193,225606,238277,237181,242922,239325,242115,239543,235216,131785,127624,123827,113263,106754,98922,96154,96747,88211,88033,86090,82194,80412,80307,78526,63718,62705,61566,59617,57945,56855,57003,56172,54911,55251,54331,18873,14765,11573,
负债和所有者权益(或股东权益)总计(万元),254850,245511,258488,267321,264954,261293,262403,265385,260367,173690,166746,163644,141793,128829,117784,120632,112334,103542,100691,98528,91663,87430,87173,93842,69681,68163,68555,69063,66437,65372,62257,63776,58935,59102,63174,30325,25150,24397,		
  
