报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
工程物资(万元),17,--,295,0,--,--,1,3,3,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8830,6821,6890,6941,4227,4261,4293,2287,2302,2319,2283,2298,2315,2329,2350,2174,389,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),195,221,147,116,80,97,114,131,148,166,183,46,57,1,35,48,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),131,130,62,61,53,49,50,9,11,11,7,7,5,4,2,0,1,
其他非流动资产(万元),6107,6781,8217,5857,6153,5640,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),84659,80261,76206,72131,61485,58081,52076,35421,32757,30418,29729,27868,25912,24384,20957,12476,7428,
资产总计(万元),281418,218406,211149,191984,170496,163927,151543,112232,107704,99778,100282,115430,69172,64824,60535,36611,32072,
短期借款(万元),15900,40800,51628,47428,28700,26100,27500,5800,5000,0,--,5300,3800,3800,4300,3000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),39839,38061,32370,23815,21532,24192,24777,19470,18499,18922,22696,26087,18426,19251,18283,9173,8255,
应付账款(万元),23445,17552,13990,12672,12518,11935,11311,8386,7666,5322,5262,7896,6205,5943,6156,2610,4240,
预收账款(万元),600,255,278,301,1363,2442,100,6,44,5,1,8,5,11,13,5,48,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1118,1195,1005,927,912,971,816,454,416,394,324,452,328,328,283,241,180,
应交税费(万元),1886,2109,1483,1266,1712,1303,737,640,1286,1056,368,694,1201,401,591,525,244,
应付利息(万元),32,69,52,48,70,37,32,6,2,0,--,17,16,16,17,6,10,
应付股利(万元),--,--,--,--,2400,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1864,1767,1193,1386,1427,2166,4597,23,59,72,48,51,50,74,120,0,2,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6600,3000,3100,450,250,300,--,--,--,0,--,563,113,56,--,--,--,
其他流动负债(万元),32,32,11,11,11,9,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),91316,104839,105108,88304,70894,69456,69869,34786,32971,25771,28698,41066,30143,29880,29764,15559,15980,
长期借款(万元),--,3600,3700,7100,7400,3400,700,--,--,0,--,3881,4388,4444,4500,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),2120,2120,2530,2530,2530,2530,2530,2530,2530,2530,--,2530,2530,440,440,410,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),440,448,79,82,85,69,6,--,--,--,2530,--,--,--,--,--,--,
递延所得税负债(万元),498,499,501,502,504,504,532,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3059,6667,6810,10214,10519,6503,3767,2530,2530,2530,2530,6411,6918,4884,4940,410,0,
负债合计(万元),94374,111507,111919,98518,81412,75959,73637,37316,35501,28301,31228,47478,37061,34763,34704,15969,15980,
实收资本(或股本)(万元),27125,24000,24000,24000,24000,24000,24000,24000,24000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),92642,22618,22618,22618,22618,22618,22604,22595,22595,38595,38595,38595,8453,8453,8453,8453,8453,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5755,5755,3807,3807,3807,3807,2688,2688,2688,2688,1966,1966,1966,1338,1338,819,364,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),54060,48524,43581,37868,33555,32567,28615,25633,22920,22193,20493,19392,15692,14269,10039,5370,1275,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),179582,100898,94006,88292,83979,82991,77907,74916,72202,71476,69054,67952,32111,30060,25831,20642,16092,
少数股东权益(万元),7461,6002,5224,5173,5105,4977,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),187043,106899,99230,93465,89084,87968,77907,74916,72202,71476,69054,67952,32111,30060,25831,20642,16092,
负债和所有者权益(或股东权益)总计(万元),281418,218406,211149,191984,170496,163927,151543,112232,107704,99778,100282,115430,69172,64824,60535,36611,32072,		
  
