报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
可供出售金融资产(万元),--,419,439,475,475,475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,0,--,--,340,340,340,340,811,811,811,811,1041,1041,1041,1041,1341,1499,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
长期股权投资(万元),5620,5471,3133,3566,3046,4916,36,36,36,36,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,600,--,0,--,0,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
投资性房地产(万元),846,887,906,919,1139,1110,1080,609,612,595,417,497,1708,1780,1794,1665,2262,2281,1551,1551,1559,1567,1576,1586,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
固定资产原值(万元),--,41573,--,36062,--,28430,--,28192,--,19595,--,19685,--,18349,--,20021,--,19367,--,20227,--,19769,--,18298,--,21130,--,4447,--,4434,--,4442,--,4155,--,2521,--,2434,0,2168,0,1503,
累计折旧(万元),--,8757,--,7601,--,6547,--,6842,--,5193,--,4681,--,4147,--,4410,--,3852,--,3414,--,2814,--,2210,--,2262,--,1791,--,1616,--,1442,--,1258,--,785,--,705,0,540,0,256,
固定资产净值(万元),--,32816,--,28461,--,21883,--,21349,--,14402,--,15003,--,14202,--,15611,--,15515,--,16812,--,16956,--,16088,--,18867,--,2656,--,2818,--,2995,--,2897,--,1736,--,1729,0,1628,0,1248,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
固定资产(万元),--,32816,29236,28461,27488,21883,21094,21349,21517,14402,14832,15003,13989,14202,15182,15611,15269,15515,16557,16812,16783,16956,15857,16088,17869,18867,14825,2656,2748,2818,2925,2995,2980,2897,1698,1736,1746,1729,1735,1628,1459,1248,
在建工程(万元),--,4335,5394,5218,1725,972,301,375,181,--,--,--,--,--,--,--,--,--,--,--,--,--,1068,1011,241,614,1922,11536,10053,7674,5982,3069,2063,1604,1258,849,488,0,0,0,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
无形资产(万元),12002,12160,12302,12495,12682,11107,11302,11486,11661,4966,4807,4878,4949,5020,5372,5443,5514,5576,5693,5713,5796,5879,5962,6044,6127,6628,6278,6352,6425,6498,2036,2061,2005,1724,562,566,569,573,577,587,602,354,
开发支出(万元),1,33,55,638,480,206,732,623,305,266,501,468,426,354,501,338,302,250,380,380,380,--,--,--,51,--,203,189,--,--,919,--,91,73,340,0,--,0,0,0,0,--,
商誉(万元),47288,47288,47288,47288,47288,29270,28648,28648,28648,--,--,--,--,--,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,--,0,--,0,0,0,0,--,
长期待摊费用(万元),133,96,81,87,91,82,96,88,91,--,--,--,--,--,--,--,--,--,30,30,31,32,32,32,35,37,38,39,40,41,44,44,45,--,--,0,--,0,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
递延所得税资产(万元),1750,1787,1420,1399,1591,1546,1002,983,949,845,754,710,643,686,744,670,608,645,662,651,629,566,462,474,442,438,403,352,367,373,265,250,275,225,147,109,99,92,80,66,59,46,
其他非流动资产(万元),232,487,699,761,1691,2789,7500,7124,7027,6400,6400,6400,--,--,--,--,--,--,--,--,--,--,11260,9240,6700,6700,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
非流动资产合计(万元),105119,105778,100954,101308,97696,74357,71792,71321,71028,27510,28051,28296,22055,22381,25026,25159,25386,25699,26533,26798,26839,26660,38179,36593,32085,33904,24290,21744,20253,18026,12791,9038,8079,7745,4006,3260,2902,2393,2392,2282,2120,1648,
资产总计(万元),215516,192933,182465,181339,177559,149777,138046,131910,146025,97409,97952,97708,95846,95685,99079,100822,101035,101343,109192,110380,107719,108884,107784,105418,104926,98323,96218,91422,95273,95095,89228,85927,83712,81933,75795,75187,75167,75954,24410,19413,12099,5915,
短期借款(万元),27000,24600,25600,24700,22300,10500,7500,3300,7500,5000,5000,5000,--,--,900,900,900,900,900,1900,5900,5900,5900,5900,5900,3900,3900,900,3900,3900,3900,3900,300,300,--,0,1000,1000,1640,640,0,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付票据(万元),--,3393,--,4939,5222,5139,3467,3140,7091,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,1380,1380,--,1500,1500,0,0,--,
应付账款(万元),--,12471,--,10280,9202,9206,6751,6472,6895,2970,2860,2854,3093,3983,4866,5106,5208,6328,6010,6296,6399,7912,6375,6347,6340,6781,4955,5328,4907,5534,5049,4679,4487,4434,1480,1340,2139,1686,2165,2198,1258,1169,
预收账款(万元),2804,2725,2717,1482,1581,909,1315,797,1059,1423,2714,3164,2518,1765,1678,1008,1227,1116,2064,1980,1629,2256,2771,2789,3093,2333,3555,3131,2722,2165,2386,1566,1521,1169,878,1407,946,912,1420,1788,3064,502,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付职工薪酬(万元),1176,1550,962,922,486,1356,1060,1188,1160,453,490,397,312,378,389,263,427,468,284,336,448,505,474,316,303,262,328,259,173,231,165,141,164,268,68,56,60,37,85,118,13,27,
应交税费(万元),2103,1460,1394,947,1904,1550,775,888,878,1156,975,936,907,1078,609,877,1336,1473,555,761,1137,1332,1371,857,1231,611,300,333,506,623,334,32,593,559,390,376,322,446,496,595,1202,219,
应付利息(万元),22,54,--,17,67,17,0,0,7,7,--,--,--,--,1,1,3,3,--,--,2,6,--,--,0,3,0,0,--,2,--,--,--,--,--,0,--,0,0,0,0,--,
应付股利(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,2339,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
其他应付款(万元),--,9126,13191,15008,13647,674,3299,3506,8159,3139,24,20,24,27,1105,790,958,806,1092,1090,964,789,1243,1145,1186,1974,1610,1027,1125,1576,1601,1271,1449,968,36,156,261,698,102,340,3203,826,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
一年内到期的非流动负债(万元),2475,1800,--,--,--,--,--,--,0,--,3098,3098,3098,3098,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,386,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
流动负债合计(万元),72213,57179,59033,58295,54409,29352,24167,19291,33135,14148,15160,15469,9954,10329,9548,11285,10058,11094,10906,12363,16479,18699,18134,17354,18053,15864,14648,10978,13334,14032,13435,11589,8514,7699,4232,4715,4727,6279,7409,5678,8740,2744,
长期借款(万元),8150,5700,500,500,500,500,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,3098,--,--,--,--,--,0,--,0,0,0,0,1830,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,238,209,211,211,475,325,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
长期递延收益(万元),4082,4092,3626,3703,2441,3719,1548,1485,941,1396,1083,1083,1083,1083,1196,1196,1196,1196,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,
递延所得税负债(万元),1351,1350,918,913,914,868,24,24,25,9,11,11,11,11,9,9,9,9,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,3219,4368,2842,0,--,--,--,--,--,--,--,--,--,--,--,12202,12202,2257,2257,1763,1763,1823,1823,1976,1677,1677,1577,990,590,545,500,62,62,62,62,62,62,0,--,
非流动负债合计(万元),13583,11142,5044,8335,8223,7928,2073,2010,1466,1405,1094,1094,1094,1094,4303,4303,4303,4303,15538,15510,5566,5566,5336,5186,4921,4921,5074,4775,4775,4675,990,590,545,500,62,62,62,62,62,62,0,1830,
负债合计(万元),85795,68321,64077,66630,62632,37280,26240,21300,34601,15553,16254,16563,11048,11423,13851,15587,14361,15397,26444,27872,22045,24265,23471,22541,22974,20785,19722,15753,18109,18707,14425,12179,9059,8199,4294,4777,4789,6341,7471,5740,8740,4574,
实收资本(或股本)(万元),53571,51801,51801,51801,51801,51801,51801,51801,25900,23385,23385,23385,23385,23385,23385,23385,23385,23385,23385,23385,17989,17989,17989,17989,11993,11993,11993,11993,11993,11993,11993,11993,9225,9225,9225,9225,6150,6150,4600,4600,600,600,
资本公积(万元),40566,37519,37519,37519,37519,37519,37519,37519,63419,37459,37459,37459,37459,37459,37459,37459,37459,37459,37459,37459,42856,42856,42856,42856,48852,48852,48852,48852,48852,48852,48852,48852,51620,51620,51620,51620,54695,54695,5057,5057,0,--,
减:库存股(万元),4354,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
专项储备(万元),10,6,16,6,33,7,1,9,9,2,6,5,6,2,9,14,21,6,13,35,39,6,31,52,36,27,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
盈余公积(万元),4528,4533,3930,3930,3930,3930,3730,3730,3730,3730,3503,3503,3501,3503,3364,3364,3364,3364,2841,2841,2841,2841,2120,2120,2120,2120,1759,1759,1759,1759,1350,1350,1350,1350,897,897,897,897,422,422,264,64,
一般风险准备(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
未分配利润(万元),35398,30799,25152,21451,21642,19238,18753,17549,18363,17280,17343,16792,20447,19912,20205,20167,21599,20857,17907,17601,20744,19648,19991,18556,17656,13207,12671,11778,13242,12442,11629,10538,11496,10621,9759,8667,8635,7871,6860,3594,2495,535,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),129718,124609,118386,114707,114924,112495,111804,110608,111422,81857,81697,81145,84798,84262,84422,84389,85828,85071,81606,81322,84469,83340,82986,81573,80656,76199,75274,74381,75846,75045,73824,72732,73690,72816,71501,70409,70377,69613,16940,13674,3359,1199,
少数股东权益(万元),3,3,3,2,2,2,2,2,2,--,--,--,--,--,806,845,845,875,1142,1187,1205,1279,1327,1304,1296,1339,1223,1288,1318,1342,979,1016,963,918,--,0,--,0,0,0,0,143,
所有者权益(或股东权益)合计(万元),129721,124612,118389,114709,114927,112497,111806,110610,111424,81857,81697,81145,84798,84262,85228,85234,86673,85946,82747,82508,85674,84619,84313,82877,81952,77538,76497,75670,77164,76387,74803,73748,74653,73735,71501,70409,70377,69613,16940,13674,3359,1341,
负债和所有者权益(或股东权益)总计(万元),215516,192933,182465,181339,177559,149777,138046,131910,146025,97409,97952,97708,95846,95685,99079,100822,101035,101343,109192,110380,107719,108884,107784,105418,104926,98323,96218,91422,95273,95095,89228,85927,83712,81933,75795,75187,75167,75954,24410,19413,12099,5915,		
  
