报告日期,2017-09-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1047,591,556,486,449,419,484,554,598,644,627,724,750,1054,884,823,807,1865,--,11,19,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,-1,--,-9,--,-6,--,-3,--,-1,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,3229,3205,3106,2935,3101,2360,2191,1830,1427,729,698,637,731,--,993,--,--,--,0,
其他流动资产(万元),121364,28647,21506,19371,9235,5743,4667,7242,3821,--,4189,--,--,7000,21000,34500,17100,--,--,--,0,
流动资产合计(万元),362515,362330,215111,148953,149406,133448,119756,120069,123934,112986,92592,93913,93078,87098,81899,84982,77245,81056,65117,29236,7788,
发放贷款及垫款(万元),--,7263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),45494,23790,9240,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),364170,330911,260106,--,229561,--,--,--,206701,--,--,--,128625,--,--,--,102300,--,55209,22313,--,
累计折旧(万元),211298,185486,149434,--,107316,--,--,--,69997,--,--,--,41430,--,--,--,23898,--,11109,4510,--,
固定资产净值(万元),152871,145424,110672,--,122245,--,--,--,136704,--,--,--,87195,--,--,--,78402,--,44100,17803,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),152871,145424,110672,115047,122245,122733,127575,130235,136704,135901,118713,86142,87195,80815,78423,73143,78402,79720,44100,17803,7770,
在建工程(万元),2279,427,--,246,232,232,590,201,135,450,1872,588,44,671,2789,931,537,522,132,291,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,0,
固定资产清理(万元),--,--,--,--,--,14,13,0,--,0,--,--,--,--,0,9,--,34,--,--,22,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),1949,1370,909,1124,1264,1412,4595,1476,1421,743,744,730,832,448,408,184,185,239,163,--,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,66,--,1605,748,717,--,--,--,57,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
长期待摊费用(万元),36950,21914,23510,19625,22926,25492,25669,27204,28632,26507,22496,20762,19927,18686,13612,11863,10378,8033,4560,149,46,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5078,6457,6577,6491,6583,5600,4498,4498,4498,2628,2958,1575,1575,1494,1494,1494,1494,721,721,906,0,
其他非流动资产(万元),1049,9656,713,5531,3990,1214,1498,1778,4124,2345,9125,2738,3109,3424,3704,3873,2641,--,--,--,0,
非流动资产合计(万元),245672,209038,151621,148364,157240,156697,164437,165393,175514,168574,155908,112601,112682,107142,101178,92214,93638,89272,49677,19206,7861,
资产总计(万元),608187,571368,366732,297317,306646,290145,284194,285461,299447,281561,248500,206514,205761,194241,183077,177196,170883,170327,114794,48442,15648,
短期借款(万元),131270,96200,11800,6000,100,15868,24854,40753,41766,37500,9800,3000,--,--,20250,25250,37250,38250,7650,3300,530,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1587,8245,2613,5693,2470,3059,1564,2404,1110,--,2707,1155,1212,--,--,--,--,--,--,--,0,
应付账款(万元),63432,73513,39495,20936,31976,23004,24902,18737,27022,30078,32459,15704,18137,10205,6434,5094,4099,6143,8944,960,1267,
预收账款(万元),7117,10065,7289,7547,4494,4324,3538,3920,4438,3706,3675,2135,3338,188,131,139,2057,1009,1026,3979,1,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应付职工薪酬(万元),72579,82259,58941,38767,38186,36092,30976,30578,30681,29005,25993,21674,24494,18146,14307,4749,16473,4543,3736,3002,600,
应交税费(万元),12216,9987,10241,241,10424,6512,5330,2897,7115,1975,4737,1317,2766,4780,4448,4044,3123,2355,3170,1411,129,
应付利息(万元),145,171,38,789,492,197,1083,792,632,239,1156,829,551,239,--,--,76,--,--,--,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,93,--,--,--,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),25625,31375,17552,17695,16021,18403,14497,15493,14998,12951,12050,14301,9161,13111,9468,19846,7308,27006,21900,21583,11643,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,118,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),54,26,3,19888,19831,1075,2267,6312,7186,8191,9958,7211,11457,5648,7242,--,12528,--,--,350,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
流动负债合计(万元),314026,311841,147973,117556,123993,108534,109012,121885,134948,123644,102536,67325,71117,52409,62280,59123,82914,79305,46544,34585,14170,
长期借款(万元),--,--,--,--,--,--,6550,9550,10650,16055,6700,6350,6350,9800,10550,10800,4350,4979,--,3703,900,
应付债券(万元),--,--,--,--,--,19649,19546,19449,19365,19267,19172,19073,18992,18899,--,--,--,--,--,--,0,
长期应付款(万元),48,56,--,10,12,30,47,44,73,869,599,3463,2266,7281,7620,20413,8661,20022,8914,--,1138,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),182,300,502,--,436,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),3066,3747,1125,58,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,385,--,502,568,633,699,787,727,313,505,160,160,88,161,-1734,--,--,0,
非流动负债合计(万元),5916,6936,4165,453,1819,20181,26710,29676,30788,36977,27198,29200,28113,36140,18330,31301,13172,23267,8914,3703,2038,
负债合计(万元),319942,318776,152138,118009,125813,128715,135722,151562,165736,160622,129734,96525,99230,88549,80610,90424,96086,102572,55458,38288,16207,
实收资本(或股本)(万元),86000,86000,86000,86000,86000,86000,86000,86000,86000,86000,86000,86000,86000,86000,39346,39346,38200,38200,11810,3000,--,
资本公积(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2397,2397,--,--,26390,--,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,531,78,--,--,--,--,--,0,
盈余公积(万元),18565,18565,6931,6863,6863,6674,6669,6671,6671,5464,5464,5464,5464,5436,1413,1413,1413,2807,2807,1301,151,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),183779,148013,121653,86477,88002,68755,55802,41228,41039,29475,27303,18525,15067,13724,59233,43616,35183,26748,18329,5852,-710,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,-32,--,1,1,1,1,--,-1,--,--,--,--,--,--,--,--,--,0,
归属于母公司股东权益合计(万元),288245,252591,214594,179308,180833,161430,148472,133900,133712,120939,118766,109989,106531,105691,102467,86772,74796,67755,59336,10154,-559,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),288245,252591,214594,179308,180833,161430,148472,133900,133712,120939,118766,109989,106531,105691,102467,86772,74796,67755,59336,10154,-559,
负债和所有者权益(或股东权益)总计(万元),608187,571368,366732,297317,306646,290145,284194,285461,299447,281561,248500,206514,205761,194241,183077,177196,170883,170327,114794,48442,15648,		
  
