报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
在建工程(万元),18673,6360,13515,8639,5108,1701,1744,771,917,873,1024,954,771,4520,3087,2127,1322,1338,4759,17586,10829,6922,2761,1747,1408,892,4127,812,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),20825,21040,20647,20802,20879,21023,21257,21485,19583,7999,8060,8107,8163,8219,8310,8309,8401,8419,9146,9203,9242,9292,9339,9401,9500,9565,5028,4329,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),1790,1803,2008,1989,1688,1688,1136,1151,--,--,--,--,--,--,214,214,214,214,100,--,--,--,--,0,--,--,--,--,
长期待摊费用(万元),522,506,404,515,369,311,241,228,188,198,212,207,208,141,4,6,9,18,21,29,39,49,58,67,77,86,117,120,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6958,7052,4792,4791,4489,4465,2948,3014,2568,2544,2710,2677,2729,2732,1445,1453,2078,2017,1533,1555,2030,1942,1542,1601,1902,1840,1698,1014,
其他非流动资产(万元),1092,545,550,1635,373,823,392,645,529,463,596,612,1330,1206,1163,833,1028,570,1334,1879,2981,1974,--,0,--,--,--,--,
非流动资产合计(万元),159735,148666,140991,137641,132161,129942,120922,121759,103221,91668,91256,91320,94341,92048,88381,87775,87834,87934,86216,74328,63638,59093,52236,51245,51560,51648,40196,37134,
资产总计(万元),400829,416953,419241,296947,300547,289487,291136,282674,250680,246420,245645,242368,239887,237329,231863,228939,229791,226727,225062,220122,205336,199976,203312,206243,141980,137509,127382,125706,
短期借款(万元),10969,28958,39019,28000,36045,32536,37965,32200,12000,9000,13000,7000,--,--,--,--,--,--,--,--,--,408,--,0,--,200,1506,7694,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,2260,2300,--,--,--,--,--,--,--,--,233,780,--,--,149,3205,938,3450,6002,3078,2323,537,--,3152,
应付账款(万元),16358,16191,16828,17423,17254,14409,17494,15310,12995,13397,14809,14344,11729,13130,14209,15634,12942,12965,16568,13608,14945,11400,14886,15107,14854,10043,7790,8502,
预收账款(万元),2838,2263,1021,1347,1798,1150,887,750,585,460,882,919,771,694,726,607,979,473,768,401,397,403,1285,662,582,980,1440,707,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),8856,14858,4348,3199,2402,3591,2799,681,417,3494,3349,2532,1637,5071,3256,2270,1410,4796,4113,2791,1435,4579,3015,2446,1669,4105,3478,2529,
应交税费(万元),4751,4162,2496,2277,2821,2049,1790,1430,2264,1194,-609,-76,1210,-1195,-232,-382,1421,-636,812,275,1768,-434,1281,488,1475,235,860,787,
应付利息(万元),37,44,48,45,150,128,32,25,23,20,26,19,14,14,15,15,15,15,15,12,--,--,--,18,19,18,17,--,
应付股利(万元),--,--,--,--,--,--,--,6692,--,--,--,6692,--,0,--,13,34,34,--,--,--,--,--,0,--,--,10141,19425,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),13850,11456,21090,19915,9063,9802,11808,10823,8024,8890,7280,7099,10052,9861,7032,6446,7057,8154,6105,5674,5882,6123,5637,5014,5593,5736,3354,2390,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,10000,10000,--,10000,--,--,--,--,12800,12800,12800,12800,--,--,--,--,--,--,--,0,--,13500,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
流动负债合计(万元),57658,77933,84849,72205,81793,75966,72774,77912,36307,36455,38738,38529,38214,40374,38038,38182,23857,25800,28528,25966,25365,25928,32106,26813,26514,35354,28586,45186,
长期借款(万元),7000,7000,7000,7000,--,--,10000,--,10000,10000,10000,10000,--,0,--,--,12800,12800,12800,10000,--,--,--,14000,14000,--,14000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,6225,6225,6192,6192,6192,6198,6410,6493,6584,6682,7578,7578,7578,7578,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
预计非流动负债(万元),1394,1408,1669,1653,1574,1563,71,71,20,20,--,--,21,21,52,52,52,52,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3113,3308,4154,4081,3709,3583,3470,3531,2118,2267,1986,1936,1277,1114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1081,1137,1316,1300,1239,1225,33,82,94,44,41,59,43,47,26,23,22,23,26,24,30,32,26,28,30,28,32,56,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1116,1168,1198,1244,798,914,1031,1173,1280,1461,1308,1565,1693,1151,
非流动负债合计(万元),15364,15966,18282,18231,10832,10820,17684,7910,16756,16858,16348,16423,12089,11929,7386,7435,20264,20316,20035,17431,7645,7887,8884,23068,22916,9171,15725,1207,
负债合计(万元),73021,93900,103131,90436,92625,86786,90458,85821,53062,53313,55086,54952,50302,52303,45424,45618,44121,46115,48563,43397,33010,33815,40990,49880,49430,44525,44311,46394,
实收资本(或股本)(万元),104486,104486,104486,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,95600,47800,47800,47800,47800,47800,43000,43000,43000,43000,
资本公积(万元),129481,129481,129044,31810,31810,31810,31810,31810,31810,31810,31810,31810,31791,31810,32388,32369,32365,32367,32353,79991,79784,79794,79763,79776,24395,24384,24408,24544,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),10801,10801,9710,9710,9710,9710,8761,8761,8761,8761,7939,7939,7939,7939,7353,7353,7354,7353,5576,5576,6201,5576,3782,3782,3782,3782,2331,1190,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),77142,72052,69342,65810,68164,63364,60686,57427,60161,55856,54282,51182,53467,48771,50889,47653,49995,44948,42721,43253,38436,32816,30853,24988,21282,21735,12986,10037,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-710,-547,-532,-543,-574,-641,-638,-561,-583,-684,-530,-594,-406,-140,
归属于母公司股东权益合计(万元),324175,319351,313662,203961,205431,200563,196815,193612,196409,191909,189411,186287,188462,184002,185520,182427,184782,179725,175676,175979,171582,165425,161614,155662,91930,92307,82319,78632,
少数股东权益(万元),3633,3702,2449,2550,2491,2138,3862,3241,1208,1198,1148,1128,1122,1023,918,894,888,886,823,747,744,736,708,701,620,677,753,680,
所有者权益(或股东权益)合计(万元),327808,323053,316111,206512,207922,202701,200677,196853,197618,193107,190559,187416,189584,185026,186439,183322,185669,180611,176499,176726,172326,166161,162322,156363,92550,92984,83072,79312,
负债和所有者权益(或股东权益)总计(万元),400829,416953,419241,296947,300547,289487,291136,282674,250680,246420,245645,242368,239887,237329,231863,228939,229791,226727,225062,220122,205336,199976,203312,206243,141980,137509,127382,125706,		
  
