报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
资本公积(万元),20639,20639,20639,20639,21155,21155,21155,21155,20963,20963,20963,20963,20639,89759,89759,89759,89759,89759,112799,112799,112799,112799,116639,116639,116639,116639,119839,119839,12329,12329,12329,6676,399,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11563,11563,11563,11563,10075,10075,10075,10075,8615,8615,8615,8615,7319,7319,7319,7319,6024,6024,6024,6024,4288,4288,4288,4288,2262,2262,2262,2262,349,349,349,1707,597,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),68844,66588,63925,58497,56930,58590,54580,48665,47897,49514,45220,39722,37891,41123,36196,30894,30260,27053,37136,32724,29224,26096,34029,29791,24983,21688,27818,23834,17534,15605,9975,5260,6937,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),216246,213990,211327,205899,203360,205020,201010,195095,192676,194292,189998,184500,181048,184280,179353,174051,172122,168915,178999,174586,169351,166223,174156,169918,163084,159788,165918,161935,42212,40283,34653,19206,13497,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1295,2960,
所有者权益(或股东权益)合计(万元),216246,213990,211327,205899,203360,205020,201010,195095,192676,194292,189998,184500,181048,184280,179353,174051,172122,168915,178999,174586,169351,166223,174156,169918,163084,159788,165918,161935,42212,40283,34653,20501,16457,
负债和所有者权益(或股东权益)总计(万元),270187,270452,284549,287637,280484,281663,287786,285059,296343,297167,272227,269708,243649,243795,224633,229804,245707,248012,244214,212055,198986,187782,194100,186682,185578,180767,184287,208461,92679,81756,80092,66836,53768,		
  
