报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,93,--,--,--,--,
应付账款(万元),11619,13732,13392,12258,15315,13196,14189,8088,5796,
预收账款(万元),19677,1752,694,36054,32570,1227,26862,21933,19880,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1314,947,1713,1566,1932,931,1433,1283,821,
应交税费(万元),592,3783,6200,3760,1946,4721,1868,2275,2326,
应付利息(万元),--,--,31,--,47,28,36,35,25,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),515,402,648,844,1024,1519,1736,2795,7614,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),9100,4101,4076,4052,5386,4999,2988,4350,3000,
其他流动负债(万元),819,835,820,767,461,1653,462,566,326,
流动负债合计(万元),73422,56352,58615,76699,83054,51362,65453,49775,47297,
长期借款(万元),--,5125,5289,5383,920,--,3464,3525,2125,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),3877,2919,3623,4702,3793,3780,3508,590,623,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),11,38,38,38,--,--,--,--,--,
长期递延收益(万元),5924,4921,4950,4512,4426,4472,3932,2126,701,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),9812,13003,13899,14634,9138,8251,10905,6241,3449,
负债合计(万元),83233,69355,72514,91334,92192,59614,76358,56016,50746,
实收资本(或股本)(万元),12000,9000,9000,9000,9000,9000,9000,4929,4225,
资本公积(万元),26067,7305,7305,7305,7305,7518,7518,10785,1573,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),833,1218,1567,515,240,1044,150,169,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),18701,22555,25763,15541,10869,15515,6001,2008,-1496,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),57601,40079,43635,32362,27414,33077,22668,17892,4302,
少数股东权益(万元),1333,1509,1435,1607,1325,931,988,--,--,
所有者权益(或股东权益)合计(万元),58934,41588,45070,33969,28739,34009,23657,17892,4302,
负债和所有者权益(或股东权益)总计(万元),142167,110943,117584,125303,120931,93622,100014,73908,55047,		
  
