报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,
存货(万元),9353,9505,22531,22408,24257,21739,27801,16158,7782,7980,7835,7359,6178,4709,11222,16160,17119,17853,9871,9858,10874,11961,14793,16957,18517,13713,17291,18321,17306,14530,15060,16064,15289,16757,22121,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
其他流动资产(万元),2424,2427,53,5626,6155,6079,390,390,390,406,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,300,300,--,--,0,0,0,
流动资产合计(万元),50735,51894,146582,144304,152839,156154,157044,143021,133328,122551,115381,76669,95431,91581,139698,138906,154793,152972,189950,215339,179965,174700,179008,182389,188594,176823,182443,141133,139303,142644,137306,44720,43431,53717,71732,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
可供出售金融资产(万元),--,181,--,299,380,380,100,100,100,100,100,100,100,100,100,100,100,100,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
长期股权投资(万元),205,205,263,263,263,263,611,410,329,329,340,--,--,--,--,--,--,--,100,110,110,100,100,100,100,100,100,100,100,100,100,100,250,250,250,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,
固定资产原值(万元),--,90271,--,180599,--,182786,--,149903,--,130969,--,113660,--,113308,--,100336,--,100170,--,98574,95308,87361,--,85797,--,85362,--,83410,--,81260,--,--,75669,60511,0,
累计折旧(万元),--,27761,--,41516,--,39514,--,63157,--,58936,--,55600,--,51499,--,47863,--,44047,--,40271,38361,36527,--,33157,--,29585,--,26076,--,22656,--,--,15970,10259,0,
固定资产净值(万元),--,62510,--,139082,--,143272,--,86746,--,72033,--,58060,--,61809,--,52473,--,56123,--,58302,56947,50834,--,52640,--,55777,--,57334,--,58604,--,--,59699,50253,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),--,62510,138103,139082,139560,143272,90379,86746,70203,72033,56820,58060,59842,61809,51356,52473,54264,56123,56953,58302,56947,50834,51060,52640,54079,55777,56859,57334,58931,58604,59776,61051,59699,50253,34670,
在建工程(万元),--,1116,-4027,9476,9145,3717,71313,76106,93514,93123,32679,35811,35357,34959,19756,18391,16768,14769,8060,10351,11172,17966,6109,4815,3954,2138,1383,942,842,2509,81,2027,6030,12835,880,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
生产性生物资产(万元),454,455,522,544,464,464,502,369,369,369,1380,1380,1380,1380,632,632,632,632,23,23,23,23,--,--,--,--,--,0,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
无形资产(万元),18233,18809,10733,12186,12364,12447,23815,19894,22189,21017,22406,22505,11880,11954,12034,12114,12195,12275,12366,12431,12231,12262,6554,6596,6638,6680,6722,6764,6806,6847,6889,6931,6972,2987,3241,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
商誉(万元),14098,14098,81649,81649,81649,81649,81649,81649,89628,81649,84351,81793,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
长期待摊费用(万元),--,--,34,26,19,23,29,31,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,6,0,4,17,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),--,--,6900,6900,6900,6900,301,301,380,301,552,552,552,552,833,853,830,825,956,978,929,929,879,909,877,877,927,927,960,960,692,692,692,682,561,
其他非流动资产(万元),50,50,--,--,--,--,30167,28916,30167,31125,67351,66842,67351,67351,36008,33892,33892,33998,0,0,1826,2148,7532,7900,3220,4320,--,0,--,--,--,--,0,0,0,
非流动资产合计(万元),95971,97425,234476,250424,250745,249115,298867,294521,306889,300094,265980,267044,176463,178105,120719,118455,118681,118722,78459,82196,83238,84262,72235,72960,68868,69892,65990,66067,67645,69021,67543,70818,73643,67006,39602,
资产总计(万元),146706,149319,381059,394728,403584,405269,455911,437542,440217,422645,381361,343713,271894,269686,260416,257361,273474,271693,268408,297535,263203,258962,251243,255349,257463,246715,248434,207200,206947,211664,204849,115538,117074,120724,111334,
短期借款(万元),96023,97223,109127,112431,120711,120718,14360,16470,20560,21560,36560,21490,21490,21490,14490,14490,28490,28490,28490,28490,26490,25490,30390,30880,30880,23880,20180,20180,18480,18180,19588,20190,22026,32796,45640,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,35000,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),--,--,--,44207,40936,49807,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,158,
应付账款(万元),--,11522,--,27533,26959,23722,13165,9464,11647,9584,10726,55867,8976,8114,5668,5361,6050,5516,3818,7397,14900,14012,3383,2411,3992,3240,5915,3789,6688,7575,1212,4985,2275,2539,6610,
预收账款(万元),172,205,2564,2448,3890,3033,18508,8319,3022,542,435,362,206,187,323,291,139,313,241,84,184,125,491,468,1067,717,2128,0,--,3143,0,951,1353,417,534,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应付职工薪酬(万元),4173,4056,2321,1714,1550,1838,1243,1314,737,1324,732,1121,1063,1849,887,516,901,1200,303,1246,773,976,307,194,105,339,333,399,595,327,305,615,453,308,217,
应交税费(万元),2250,1900,-3949,1081,757,2071,1286,865,1172,1457,1508,1542,1290,920,1681,1252,1988,1833,1186,1329,1500,1097,1704,1158,879,464,1424,925,440,560,-171,438,-123,-295,-477,
应付利息(万元),52153,45668,--,12363,222,43,-534,-829,434,246,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,57,--,--,63,83,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),--,116553,65637,61444,65250,58289,6385,4799,6849,4663,1657,1835,194,184,491,389,178,219,361,164,229,223,516,690,785,1028,1456,1634,192,223,554,385,206,460,1602,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),173336,173336,145398,58175,58175,58175,4000,9000,11000,11000,--,500,37227,36585,35455,34625,36624,36034,35423,66694,31156,30602,30065,36579,37496,36924,--,0,--,3500,2000,2000,7375,1500,1000,
其他流动负债(万元),832,--,23839,2428,892,1448,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
流动负债合计(万元),458313,450464,404733,323825,319343,319144,58414,49403,55421,50376,51743,82718,70445,69328,58995,56924,74371,73604,69822,105404,75232,72526,66856,72380,75204,66593,66437,26927,26396,33566,23488,29564,33627,37808,55284,
长期借款(万元),9365,10078,24502,103383,103383,103383,74261,70261,59961,59961,17485,4000,4000,4000,4500,5000,5000,5000,5000,--,--,--,--,--,--,--,3000,3000,4500,4500,9500,9500,11625,22250,20375,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
长期应付款(万元),--,--,--,3433,3433,3433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
预计非流动负债(万元),2401,2401,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),9147,9147,6694,6710,6736,6747,5282,5539,5781,6024,6272,6515,6777,7000,7300,7524,7648,7863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),526,597,638,831,831,831,973,973,--,1116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8290,8377,8542,8712,8207,8387,8511,8590,8614,8679,8728,8607,8802,8033,8364,6528,970,
非流动负债合计(万元),21439,22223,31834,114357,114383,114394,80516,76773,65742,67101,23757,10515,10777,11000,11800,12524,12648,12863,13290,8377,8542,8712,8207,8387,8511,8590,11614,11679,13228,13107,18302,17533,19989,28778,21345,
负债合计(万元),479752,472687,436567,438182,433726,433538,138930,126176,121163,117477,75500,93232,81222,80328,70795,69448,87019,86467,83112,113781,83774,81238,75063,80767,83715,75183,78051,38606,39623,46673,41790,47096,53616,66585,76629,
实收资本(或股本)(万元),59956,59956,59956,59956,59956,59956,59956,59956,59956,59956,59956,55199,50403,50403,50403,50403,31502,31502,31502,31502,24232,24232,24232,24232,18640,18640,18640,18640,18640,18640,18640,13980,13980,13980,10162,
资本公积(万元),184217,184217,192399,192384,192384,192384,184024,184024,184024,184024,184024,141397,89544,89643,89643,89643,108445,108544,108544,108544,115715,115814,115813,115813,121307,121405,121307,121307,121405,121405,121405,33354,33354,33251,7291,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
专项储备(万元),1878,1878,1878,1887,1887,1887,1928,1859,1793,1725,1723,1654,1585,1517,1456,1387,1317,1247,1189,1120,1075,1009,989,965,874,752,736,714,644,491,492,503,235,0,0,
盈余公积(万元),7256,7256,7256,7256,7256,7256,7256,7256,7256,7256,5838,5838,5838,5838,5189,5189,5189,5189,4198,4198,4198,4198,3413,3413,3413,3413,2685,2685,2685,2685,1761,1761,1761,825,1950,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),-586596,-576944,-323226,-311525,-298218,-296371,63610,58048,65792,51961,54043,46095,42987,41632,42566,40874,39566,38295,39396,37873,33649,31907,31133,29559,29515,27322,27015,25249,23951,21771,20761,18843,14127,5989,15099,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),-333289,-323637,-61714,-50020,-36712,-34866,316771,311140,318817,304919,305582,250182,190356,189031,189255,187494,186017,184776,184829,183237,178869,177160,175580,173982,173748,171532,170383,168594,167324,164991,163059,68441,63458,54045,34502,
少数股东权益(万元),244,268,6206,6566,6570,6597,210,227,237,249,278,299,317,327,366,419,439,450,468,517,560,564,600,600,0,--,--,0,--,--,--,--,0,94,203,
所有者权益(或股东权益)合计(万元),-333046,-323368,-55508,-43454,-30143,-28269,316981,311366,319054,305168,305861,250481,190672,189358,189621,187913,186455,185226,185297,183754,179429,177724,176180,174582,173748,171532,170383,168594,167324,164991,163059,68441,63458,54139,34705,
负债和所有者权益(或股东权益)总计(万元),146706,149319,381059,394728,403584,405269,455911,437542,440217,422645,381361,343713,271894,269686,260416,257361,273474,271693,268408,297535,263203,258962,251243,255349,257463,246715,248434,207200,206947,211664,204849,115538,117074,120724,111334,		
  
