报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
资本公积(万元),73119,73119,17591,17591,17591,--,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),8820,8820,8820,8820,7504,6197,4618,3007,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),116822,113179,107279,101210,80771,57391,37981,22200,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),242640,238997,171570,165501,143747,98467,77479,60086,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),242640,238997,171570,165501,143747,98467,77479,60086,
负债和所有者权益(或股东权益)总计(万元),263812,262986,227952,237137,227339,185457,139482,122161,		
  
