报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,64152,--,62526,--,52773,--,49586,--,47991,--,39750,--,39098,--,35983,--,15869,--,15772,--,13924,--,13609,--,11739,--,11592,--,11359,11134,--,--,
累计折旧(万元),--,18950,--,16644,--,14752,--,12882,--,10963,--,8444,--,7009,--,5674,--,4895,--,4397,--,3951,--,3534,--,3155,--,2789,--,2327,2069,--,--,
固定资产净值(万元),--,45202,--,45882,--,38021,--,36704,--,37028,--,31306,--,32088,--,30309,--,10974,--,11376,--,9973,--,10075,--,8584,--,8803,--,9033,9066,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),45173,45202,45779,45882,44281,38021,38523,36704,36567,37028,37579,31306,31392,32088,32314,30309,10827,10974,11097,11376,9770,9973,9714,10075,8406,8584,8669,8803,8766,9033,9066,5466,5668,
在建工程(万元),2251,1974,1172,1222,2847,7938,6141,6018,5900,5868,5956,5413,5598,5558,5588,8191,26900,26425,25317,25199,19853,18331,13204,12185,12780,8203,6150,4943,3805,279,--,532,32,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),20198,19480,19656,19715,19763,19996,20141,20015,18732,18837,18924,16223,16129,16248,14850,14933,13853,13929,14006,14083,14160,14236,14313,14404,13498,13585,13506,13549,13633,13398,1004,928,906,
开发支出(万元),377,225,258,395,263,263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),13825,13825,13825,13825,21025,21025,21025,18425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),898,859,769,465,349,283,113,151,182,219,261,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,7,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),385,393,421,405,275,343,401,438,314,312,326,254,60,55,51,52,76,73,62,40,34,33,46,45,30,28,24,24,14,12,11,8,4,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),84368,83221,83150,103821,110905,109793,106963,102352,103133,102609,101015,73654,73371,72084,69938,53484,51655,51401,50483,50697,43817,42573,37277,36709,34713,30400,28350,27320,26219,22723,10081,6939,6618,
资产总计(万元),242616,236614,219227,223682,217243,210784,197567,193822,172381,183774,188739,177781,174445,170201,167565,167313,164487,158521,156440,157554,145836,139565,133211,133173,130559,128088,130093,135938,57785,53524,45637,37154,28344,
短期借款(万元),4000,4000,--,--,--,--,--,2000,--,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000,4000,4000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,0,310,310,620,310,190,380,2190,2130,2180,250,655,625,2640,4320,3505,2905,3465,5675,2960,930,630,660,170,--,270,1938,3739,3701,4837,12617,4440,
应付账款(万元),--,17898,14667,14585,14608,14993,10647,9728,8924,8504,8316,7694,7766,9434,9000,5636,6681,6548,5603,6711,5556,6225,3721,5013,4365,3274,3107,3561,5258,4852,3393,3408,2809,
预收账款(万元),25506,25551,28952,29155,21257,16908,14387,15670,10070,6812,7739,5764,7413,5848,6884,11479,9386,8926,11552,11923,8353,5159,3767,3481,3115,3756,2420,4997,2468,2690,4490,2524,4136,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2640,2351,1927,3058,1992,2604,1978,2345,2014,1881,1298,1388,990,936,798,1055,830,712,571,746,608,531,472,564,429,384,338,382,333,308,302,228,157,
应交税费(万元),3490,3004,835,3753,3176,3118,2326,2638,2300,2719,934,1211,890,482,518,158,2451,2004,1032,479,-122,177,310,16,559,857,487,1438,1226,1444,1374,1308,122,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,6,6,--,--,
应付股利(万元),--,--,--,--,--,--,27,27,18,18,31,31,31,31,16,16,22,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7555,6611,6581,10395,11661,11062,11337,10900,5097,22909,3038,3966,2220,2114,1822,2108,2124,2292,1938,1947,1249,1062,1539,2208,1090,1304,2926,4864,4271,4406,600,310,400,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,
流动负债合计(万元),58315,59414,53272,61256,53314,48994,40892,43687,30612,45973,24537,20304,19965,19470,21678,24771,24999,23410,24162,27482,18604,14084,10439,11942,9728,9575,9548,17180,23312,21407,19002,20395,12064,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,20,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),452,472,474,476,133,135,136,138,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),167,173,179,185,192,198,204,211,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),667,665,673,681,325,332,341,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),58982,60080,53945,61937,53638,49327,41233,44035,30612,45973,24537,20304,19965,19470,21678,24771,24999,23410,24162,27482,18604,14084,10439,11942,9728,9575,9548,17180,23312,21407,19002,20395,12064,
实收资本(或股本)(万元),66787,66787,65048,65048,65048,65048,65048,65048,64985,64985,64937,64937,64937,64937,32469,32469,32445,32445,16223,16223,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,10374,10374,
资本公积(万元),19821,18959,12405,12405,11090,11090,11090,11090,11771,11730,38806,41979,40942,40839,73101,73101,72678,72428,88153,88153,87127,87127,87127,87127,87127,87127,87127,87127,7561,7658,7658,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8098,8098,8098,8098,7243,7243,7243,7243,6356,6356,6377,6170,4785,4785,4785,4785,3330,3330,3330,3330,2342,2342,2342,2342,1612,1612,1612,1612,708,699,699,1668,821,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),80364,76000,72039,69000,73812,71724,67788,63242,57174,53237,48527,42900,42323,38678,35532,32186,31034,26908,24573,22366,21763,20012,17303,15761,16091,13773,15805,14018,14204,11760,6279,4716,5085,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),175069,169844,157589,154551,157193,155105,151170,146624,140286,136308,158646,155986,152988,149239,145887,142541,139487,135111,132278,130072,127232,125481,122772,121230,120830,118513,120545,118757,34474,32116,26635,16759,16280,
少数股东权益(万元),8565,6690,7693,7194,6411,6352,5165,3163,1483,1492,5556,1490,1492,1492,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),183634,176534,165282,161745,163605,161457,156335,149787,141769,137800,164202,157476,154480,150731,145887,142541,139487,135111,132278,130072,127232,125481,122772,121230,120830,118513,120545,118757,34474,32116,26635,16759,16280,
负债和所有者权益(或股东权益)总计(万元),242616,236614,219227,223682,217243,210784,197567,193822,172381,183774,188739,177781,174445,170201,167565,167313,164487,158521,156440,157554,145836,139565,133211,133173,130559,128088,130093,135938,57785,53524,45637,37154,28344,		
  
