报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
非流动资产合计(万元),64295,62918,66582,62983,62590,63011,63583,61993,59022,58934,60007,53507,50654,49182,47543,47262,41596,37841,36413,27381,25152,23415,24244,20176,18174,17148,14441,11200,
资产总计(万元),181326,190335,186905,157675,156115,159380,156706,149042,142730,143136,141954,131792,123890,123221,117046,112477,105190,105607,83197,78094,72045,68296,59768,49835,45011,40560,30995,27322,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,3000,--,--,2000,2000,6190,5990,4490,2700,2700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),239,--,383,383,114,--,104,276,--,264,264,258,447,371,183,--,0,1692,1692,--,878,1712,1412,955,--,--,--,83,
应付账款(万元),16485,17299,15815,13141,13779,13618,14451,10919,11125,10168,11952,10991,13003,11836,12729,12668,11431,12338,12823,--,10687,10703,9952,9160,8492,8997,3574,2904,
预收账款(万元),86,23,17,19,28,41,8,4,4,130,9,18,16,17,12,20,29,21,57,--,25,56,50,367,156,387,34,34,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1480,1573,1863,1254,1068,1182,1727,962,965,1160,1230,865,946,1238,1619,1215,931,906,1427,--,981,650,635,739,621,767,170,204,
应交税费(万元),853,915,794,431,762,811,1331,922,1119,1534,1808,849,1259,2139,891,690,1446,1772,960,--,1254,518,399,198,586,547,1179,645,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,115,70,70,125,125,57,57,82,82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1237,1249,1202,1790,2558,4448,3402,6138,3218,3269,3284,488,752,759,833,667,650,708,810,--,865,1039,913,828,555,359,3748,3807,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,10,1074,1074,1074,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),367,364,337,128,68,156,--,38,19,--,--,--,29,--,--,97,355,206,201,--,101,50,106,59,--,38,--,--,
流动负债合计(万元),20747,21423,20412,17147,18493,20326,21093,19384,16575,16582,18605,13561,17608,17433,17339,15357,14841,17644,20969,--,14790,16728,15466,18497,16400,15584,11405,10376,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,2505,2505,2505,2505,3579,--,--,--,--,--,--,--,--,--,--,--,232,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,700,500,630,630,199,173,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6742,6870,6991,8340,8461,8582,8703,10014,10226,10346,10466,7238,7359,7451,5094,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),29,9,9,9,10,10,10,11,11,11,12,12,12,13,13,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5012,5019,4012,2763,--,1617,1689,1378,1105,1076,661,--,--,
非流动负债合计(万元),6770,6879,7000,8349,8470,8592,8713,10024,10236,10358,10478,9755,9877,9969,7612,8591,5019,4012,2763,--,1617,1689,2078,1605,1706,1291,199,405,
负债合计(万元),27518,28301,27412,25496,26963,28918,29806,29408,26812,26940,29083,23317,27485,27402,24951,23948,19860,21655,23732,--,16407,18417,17544,20101,18106,16875,11604,10780,
实收资本(或股本)(万元),35973,20169,20169,18570,18578,18578,18578,18583,18583,18593,18593,18593,18220,9110,9110,9110,8869,8869,7699,--,7699,7699,7699,6929,6929,6929,6929,5330,
资本公积(万元),37122,57933,57933,35445,36012,35905,35798,35527,35368,35163,34891,34520,26141,34645,34039,29917,29513,29513,9150,--,9150,9150,9150,3760,3760,3760,3760,3760,
减:库存股(万元),--,--,--,--,1396,1396,1396,2443,2443,2515,2515,2515,3579,3579,3579,241,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11507,11507,11507,11507,11507,11507,11507,10122,10122,10122,10122,9198,9198,8681,8681,8210,8210,7557,7557,--,7233,6746,6061,5365,5365,4813,4382,4004,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),69206,72424,69884,66657,64449,65867,62413,57844,54288,54834,51780,48680,46425,46961,43843,41533,38738,38012,35060,--,31556,26284,19314,13680,10851,8183,4321,3447,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),153809,162034,159493,132179,129152,130462,126901,119634,115918,116197,112871,108476,96405,95819,92094,88530,85330,83951,59466,57867,55638,49879,42224,29733,26905,23685,19391,16541,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),153809,162034,159493,132179,129152,130462,126901,119634,115918,116197,112871,108476,96405,95819,92094,88530,85330,83951,59466,57867,55638,49879,42224,29733,26905,23685,19391,16541,
负债和所有者权益(或股东权益)总计(万元),181326,190335,186905,157675,156115,159380,156706,149042,142730,143136,141954,131792,123890,123221,117046,112477,105190,105607,83197,78094,72045,68296,59768,49835,45011,40560,30995,27322,		
  
