报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),5112,732,640,268,433,298,225,220,271,521,225,238,328,384,269,254,361,774,980,632,840,415,472,161,812,635,332,239,469,592,774,246,1122,316,334,417,1201,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),21665,22118,17061,19506,20423,23871,17791,17130,14454,9904,10272,11300,12534,15378,14190,13718,13790,14406,13350,18491,17931,13435,11235,15103,18185,17333,14903,20311,21202,13542,13345,21942,15956,17587,20273,8814,4331,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),35900,62000,87181,90181,85181,41181,33000,5000,--,--,30000,30000,30000,30000,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),102570,77339,71881,68623,51275,73468,102841,121940,133520,149133,145636,126749,131768,111752,90880,101937,102506,101766,25720,57268,76267,67153,40418,19693,35,46,8,22,25,35,5,16,25,35,12,12,14,
流动资产合计(万元),236261,236725,233599,228169,195930,179801,201317,187466,184381,206020,215530,217618,211149,197517,155681,159820,154134,153413,151621,151956,173718,171316,174818,176658,158064,161250,170853,171653,167068,163126,168115,45627,40904,47155,43585,29376,18793,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,17648,15035,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,0,194,217,240,263,286,309,332,355,378,401,424,447,2,3,5,6,3,3,5,5,4,4,4,4,5,5,5,5,5,5,9,10,27,
固定资产原值(万元),--,81841,--,84250,--,81045,--,80525,--,23767,--,23752,--,23661,--,23321,--,23886,--,23479,--,21842,--,20872,--,19588,--,16356,--,15968,--,15366,0,14394,14030,0,0,
累计折旧(万元),--,22403,--,22652,--,17864,--,15607,--,14262,--,13544,--,13168,--,12064,--,12984,--,11880,--,10993,--,10146,--,9422,--,8772,--,8191,--,7581,0,7073,6545,0,0,
固定资产净值(万元),--,59438,--,61598,--,63180,--,64918,--,9505,--,10208,--,10493,--,11257,--,10903,--,11600,--,10849,--,10726,--,10166,--,7584,--,7776,--,7785,0,7322,7485,0,0,
固定资产减值准备(万元),--,101,--,277,--,187,--,187,--,80,--,80,--,67,--,67,--,29,--,29,--,27,--,27,--,25,--,25,--,20,--,20,0,13,13,0,0,
固定资产(万元),58170,59337,60465,61321,61378,62993,63967,64731,9563,9425,9733,10129,10173,10426,10618,11190,10667,10874,11139,11571,11009,10822,10704,10699,10458,10141,7480,7559,7600,7756,7991,7765,7305,7308,7472,8283,8291,
在建工程(万元),1583,1393,1282,1440,927,1166,825,1048,53412,52240,50536,44879,32391,27134,27165,19957,12419,10892,10862,8541,4206,1653,1068,902,794,483,1892,1394,803,71,--,24,1073,682,747,106,229,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,1,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),7573,7663,8236,8311,8442,8563,8715,8839,8928,8992,9160,8473,8515,8506,8568,8667,8741,8814,8889,8989,9081,9179,9268,4237,4403,4413,4350,4394,4438,1895,1497,1243,1251,1258,1274,1305,1336,
开发支出(万元),59,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),1114,1114,1114,1114,1114,1114,1114,1114,1302,1057,1113,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),2269,2359,2381,2381,2551,1966,2025,2060,390,404,417,431,445,458,472,485,277,294,326,315,--,0,--,0,--,0,--,--,22,28,20,2,0,0,0,7,13,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1519,1153,1100,1488,1049,1038,1373,1490,1210,1120,1411,1426,166,153,262,505,249,261,246,246,245,221,257,233,342,329,310,310,258,291,184,184,299,308,297,85,168,
其他非流动资产(万元),17648,13548,109,207,18003,40425,20305,36377,27003,5003,3,3,3,3,30003,30003,30003,22003,25003,25003,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,
非流动资产合计(万元),89935,86567,74688,76262,93658,117482,98563,115921,102095,78551,72706,65696,52071,47082,77511,71254,62358,53141,56471,54672,24548,21881,21305,16079,33653,30409,14040,13665,13128,10050,9701,9226,9936,9565,9802,9798,10063,
资产总计(万元),326196,323292,308287,304431,289588,297282,299880,303388,286476,284571,288236,283314,263220,244599,233192,231074,216493,206554,208092,206629,198266,193198,196123,192737,191717,191659,184894,185318,180197,173176,177816,54853,50840,56721,53387,39174,28856,
短期借款(万元),41521,36375,40232,38432,32515,44000,42300,37300,32300,32300,32000,28000,28000,19000,--,--,--,1140,500,500,500,500,--,0,3966,5234,--,--,--,--,5500,5500,7500,7500,10700,8300,6115,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),--,5188,3576,5681,4046,4261,5037,10661,8159,7985,8364,9661,846,1100,4872,5677,1115,776,1512,3789,791,914,929,1365,780,1268,373,615,1040,748,533,3317,1312,3018,3253,462,87,
预收账款(万元),14,64,38,659,177,486,451,176,90,84,24,3,3,79,129,100,37,65,5,7,1,2,0,42,89,5,68,55,--,--,--,11,0,361,527,13,25,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),2489,2251,1560,3587,1198,406,1349,3173,811,167,1162,2757,763,121,480,1996,870,400,88,1356,1139,1748,887,1523,879,677,570,1450,1352,634,49,1233,1157,894,1629,1174,796,
应交税费(万元),2511,2031,2363,1895,1543,2209,1548,2134,1021,1974,2318,2882,2190,1827,2084,2284,1812,1783,1454,1457,763,177,601,525,903,1577,463,1629,-94,395,1220,-606,516,1151,298,1056,-56,
应付利息(万元),--,71,63,49,38,146,39,52,41,65,65,39,32,28,5,5,4,--,--,0,--,0,--,0,0,4,8,4,--,--,--,11,0,14,17,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,6320,9520,5400,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),3012,2850,3325,2504,1143,323,749,1042,1365,1375,1723,2485,2428,2413,2061,1951,1952,1817,1632,1430,1426,1033,1586,1268,619,246,146,623,677,257,803,270,897,219,659,645,581,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,2700,2700,2700,2800,100,100,100,--,0,--,--,--,0,--,0,400,2900,900,900,--,--,--,--,0,0,0,0,0,
其他流动负债(万元),2415,74,140,2716,600,18,89,2758,722,146,692,2338,130,128,856,2205,378,341,652,354,587,416,462,416,900,523,24,492,838,461,21,191,846,1154,960,322,138,
流动负债合计(万元),54971,48903,51296,55522,41260,51848,51563,57295,44510,46796,49047,50864,37192,24796,10588,14317,6167,6323,5844,8893,5207,4791,4466,5139,8537,12434,2552,5767,3813,2495,8127,9927,12227,20631,27563,17372,7687,
长期借款(万元),15000,20000,--,0,--,--,--,--,--,--,--,0,--,2700,2700,2700,2800,0,--,0,--,0,--,0,0,0,2000,2000,2900,2900,2900,2900,2900,2900,900,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),3386,3462,3567,3618,3646,3508,3567,3638,3518,3428,2403,2999,2341,767,781,786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,4,3,1,6,4,--,4,3,6,64,22,47,32,3,4,4,4,3,3,5,5,5,4,5,3,8,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,622,--,--,--,796,662,671,678,683,683,683,683,1045,865,936,936,889,1049,643,643,550,458,550,0,0,
非流动负债合计(万元),18386,23462,3567,3618,3646,3508,3567,3638,3518,3428,2403,3003,2965,3469,3487,3489,3596,666,674,684,747,705,730,715,1048,869,2940,2940,3792,3953,3548,3548,3455,3362,1455,3,8,
负债合计(万元),73357,72365,54863,59141,44905,55356,55130,60933,48028,50224,51450,53867,40157,28264,14074,17806,9763,6989,6518,9577,5954,5496,5196,5854,9585,13303,5492,8707,7605,6448,11675,13475,15683,23993,29019,17375,7695,
实收资本(或股本)(万元),128000,128000,128000,128000,128000,128000,128000,128000,128000,128000,64000,64000,64000,64000,32000,32000,32000,32000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,5600,
资本公积(万元),3931,3892,3933,3933,6459,6459,6459,6459,6661,6661,70661,70661,70661,70661,102265,102265,102265,102265,118265,118265,118265,118265,118265,118265,118265,118265,118265,118265,118265,118265,118268,783,786,783,786,786,1155,
减:库存股(万元),4744,1902,1944,1944,4500,4500,4500,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),18197,18197,18197,18197,16204,16204,16204,16204,13968,13968,13968,13968,11270,11270,11270,11270,8782,8782,8782,8782,6839,6839,6839,6839,5192,5192,5192,5192,3664,3664,3728,3664,2160,2160,2160,904,2008,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),106352,101623,103925,95517,96347,93609,96441,89399,87597,83474,85814,78789,74906,68087,70443,64373,60220,53196,55025,50357,47562,42622,45824,41598,38423,34500,35508,32664,30146,26836,26182,22967,20208,17781,9419,8106,12388,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),251736,249809,252111,243704,242510,239772,242604,240062,236226,232104,234443,227419,220837,214018,215978,209907,203267,196243,198072,193404,188665,183726,186927,182702,177881,173958,174966,172121,168076,164765,164178,39415,35154,32724,24365,21795,21152,
少数股东权益(万元),1103,1118,1314,1586,2172,2154,2146,2392,2222,2243,2343,2028,2227,2317,3140,3360,3463,3322,3501,3648,3647,3976,4000,4182,4252,4398,4436,4490,4516,1963,1963,1963,3,3,3,3,9,
所有者权益(或股东权益)合计(万元),252839,250926,253425,245290,244683,241927,244750,242454,238449,234347,236786,229447,223063,216335,219118,213268,206730,199566,201574,197052,192312,187702,190927,186883,182132,178356,179402,176611,172591,166728,166141,41378,35158,32727,24368,21799,21161,
负债和所有者权益(或股东权益)总计(万元),326196,323292,308287,304431,289588,297282,299880,303388,286476,284571,288236,283314,263220,244599,233192,231074,216493,206554,208092,206629,198266,193198,196123,192737,191717,191659,184894,185318,180197,173176,177816,54853,50840,56721,53387,39174,28856,		
  
