报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
可供出售金融资产(万元),7158,6960,6960,6960,8956,9138,9138,4238,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,--,--,--,--,--,0,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,1001,1001,1016,1016,766,766,680,--,--,--,454,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,20909,--,20431,--,20258,--,20133,--,25003,--,42443,--,29929,--,28673,--,14440,--,10739,--,1323,--,1186,--,908,899,869,632,580,
累计折旧(万元),--,6097,--,5325,--,4906,--,4182,--,4145,--,3761,--,2912,--,1620,--,924,--,534,--,438,--,372,--,250,230,173,100,74,
固定资产净值(万元),--,14812,--,15106,--,15352,--,15951,--,20858,--,38683,--,27018,--,27053,--,13516,--,10205,--,885,--,815,--,658,669,696,532,506,
固定资产减值准备(万元),--,1,--,1,--,253,--,253,--,--,--,--,--,47,--,47,--,47,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),14494,14812,15143,15105,14919,15099,15359,15697,20480,20858,38152,38683,36946,26971,27074,27006,13229,13469,12920,10205,1078,885,835,815,763,658,669,696,532,506,
在建工程(万元),1773,1623,1166,1155,980,366,104,32,--,--,59,--,1769,12124,11479,11376,17876,13574,10386,10748,5203,4006,2070,1625,39,12,12,--,--,--,
工程物资(万元),--,--,--,57,--,--,--,--,53,53,247,247,53,53,53,53,53,53,53,57,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3906,3946,3990,4033,4076,4120,4187,4207,8156,8205,10863,10943,10604,10831,10894,10957,11051,11113,10507,11076,6083,4999,5025,4327,4349,4417,4483,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),326971,326971,326971,326971,268725,268725,267910,268725,268778,268773,269549,115268,116503,116898,395,395,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),437,347,421,464,422,167,179,199,187,213,239,27,38,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1706,1632,853,967,897,797,638,665,1144,1093,672,566,225,305,255,255,228,177,123,119,86,75,79,77,27,23,24,26,23,20,
其他非流动资产(万元),249,249,249,249,1361,1168,979,979,1230,1230,3478,3417,1760,2005,2186,2186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),356694,356539,355752,355961,300335,299578,298494,294741,301029,301425,325260,171153,169915,171260,54103,53996,44117,39387,33988,32205,12905,9965,8009,6844,5179,5110,5187,722,555,526,
资产总计(万元),609385,596539,592160,606910,509881,484119,484644,505581,493635,483594,461597,247734,252065,260804,92250,91329,96245,90075,85026,69339,58892,56184,56954,51925,52434,22428,21554,18645,6307,4235,
短期借款(万元),14000,14300,15000,15000,12000,8000,9000,11000,12000,12000,14000,14000,15000,20100,15100,14300,14813,14614,11126,5000,3500,1277,1695,--,--,800,2000,2000,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,17733,16278,11670,7990,2865,425,800,1731,2333,3099,2409,4251,2598,1354,2205,4382,8670,9045,5214,1557,2744,4796,1765,3700,2250,4000,4140,--,--,
应付账款(万元),--,67122,66366,75610,53185,48586,48264,65322,58509,57947,57318,26007,27182,32014,4689,5918,7227,4672,5000,3795,476,3969,3011,3825,3874,2617,3145,3265,2963,1834,
预收账款(万元),2575,2840,7271,1995,2048,1342,1345,520,1454,1550,1217,1545,1984,1575,2430,793,208,955,1631,565,303,--,1246,243,539,1241,784,1162,675,735,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1147,1071,1200,1856,784,844,826,1435,1217,1106,743,722,499,556,283,245,230,205,124,231,66,11,85,97,73,107,67,44,39,6,
应交税费(万元),20752,17656,19325,23773,12282,9945,17518,20041,16528,12819,13716,6893,5986,4455,-992,-189,658,188,551,581,665,366,407,540,482,444,362,193,190,119,
应付利息(万元),--,16,3,17,--,--,--,14,--,--,259,272,3,5,--,35,--,--,9,9,--,--,--,--,--,1,3,3,--,--,
应付股利(万元),--,7675,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17356,18914,18455,32835,602,1328,811,2266,1564,2782,194742,19904,20531,138053,7427,6097,5821,1386,176,144,394,43,18,6,6,1,0,9,--,150,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,400,837,990,1243,960,1413,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),314,314,314,314,94,94,94,94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),152828,147640,144213,163070,88986,73005,78283,101493,93003,90537,285494,72590,76425,200600,31252,30817,33340,30690,27663,15540,6961,8410,11258,6475,8673,7461,10361,10817,3868,2845,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,2000,2200,2200,2400,2600,2600,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,437,437,1674,1928,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),932,987,1042,1097,1371,1426,1481,1535,2136,2213,2973,3049,3127,3101,3175,3249,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3476,3499,2837,3544,2950,2950,2150,2050,2050,2050,--,--,--,--,
非流动负债合计(万元),932,987,1042,1097,1371,1426,1481,1535,2136,2213,4973,5249,5327,5501,6212,6286,8150,5426,2837,3544,2950,2950,2150,2050,2050,2050,0,--,--,0,
负债合计(万元),153760,148627,145255,164167,90357,74431,79764,103029,95140,92749,290467,77839,81753,206101,37464,37103,41490,36117,30500,19083,9910,11360,13408,8525,10723,9511,10361,10817,3868,2845,
实收资本(或股本)(万元),60194,59039,59039,59039,59039,59039,59039,59039,59039,59039,12513,12513,12513,8000,8000,8000,8000,8000,4000,4000,4000,4000,4000,4000,4000,3000,3000,3000,1000,1000,
资本公积(万元),313447,307592,307554,307554,307476,307476,307476,307476,307476,307476,135733,135733,135733,22357,22357,22357,22357,22357,26481,26357,26357,26357,26357,26357,26357,2316,2316,2316,--,--,
减:库存股(万元),6781,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1891,1891,1891,1891,1891,1891,1891,1891,1304,1509,1304,1304,760,760,251,251,180,39,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),73747,67586,68246,65384,51108,41273,36464,34136,30095,22445,18522,17187,17337,14414,14548,14499,15167,14506,15626,15501,13841,11979,10906,11739,10594,6841,5626,2261,1259,351,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),442493,436102,436723,433861,419507,409672,404864,402536,398495,390845,168653,167318,167474,46661,46796,46746,47414,46753,47997,47748,45502,43845,42567,43400,41711,12917,11193,7828,2439,1390,
少数股东权益(万元),13132,11810,10182,8882,17,16,16,16,--,--,2477,2577,2839,8042,7990,7480,7341,7205,6528,2508,3480,980,980,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),455624,447912,446905,442744,419525,409688,404880,402552,398495,390845,171130,169894,170312,54703,54786,54226,54755,53958,54526,50256,48982,44825,43547,43400,41711,12917,11193,7828,2439,1390,
负债和所有者权益(或股东权益)总计(万元),609385,596539,592160,606910,509881,484119,484644,505581,493635,483594,461597,247734,252065,260804,92250,91329,96245,90075,85026,69339,58892,56184,56954,51925,52434,22428,21554,18645,6307,4235,		
  
