报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
流动负债合计(万元),77773,54708,43074,25838,58653,23029,16960,18318,15588,8380,13478,18578,15814,19687,25960,24858,20806,18876,18304,
长期借款(万元),3983,--,--,--,--,--,--,--,--,--,0,--,0,--,3415,1174,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2086,2853,2972,3111,3239,3474,3380,3604,3496,3619,3681,--,3754,3829,3899,--,2178,2248,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,1,3,5,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,3812,--,--,--,2103,--,--,295,
非流动负债合计(万元),6069,2853,2972,3111,3239,3474,3380,3604,3496,3619,3681,3812,3754,3829,7314,3277,2179,2251,300,
负债合计(万元),83843,57561,46046,28948,61891,26503,20340,21922,19084,11999,17159,22390,19568,23516,33274,28135,22985,21127,18604,
实收资本(或股本)(万元),37423,37423,37423,37423,36000,36000,36000,36000,36000,36000,36000,12000,12000,12000,9000,9000,9000,9000,9000,
资本公积(万元),31307,31307,31307,31307,8470,8470,8470,8470,8470,8470,8470,32470,32470,32470,2695,2695,2695,2695,2695,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),62,62,62,51,51,51,51,46,46,46,46,44,44,44,44,74,74,94,87,
盈余公积(万元),3802,3802,3802,2918,2918,2918,2918,2433,2433,2433,2433,2043,2277,2043,2043,1753,1528,1061,616,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43436,41024,38337,37080,34710,32638,31760,30765,29158,26544,25926,27216,25808,23482,22920,19258,18001,13360,8037,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,--,--,-3,
归属于母公司股东权益合计(万元),116027,113620,110935,108771,82157,80085,79208,77714,76108,73489,72873,73769,72594,70035,36698,32776,31293,26207,20432,
少数股东权益(万元),591,706,833,872,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),116618,114326,111769,109644,82157,80085,79208,77714,76108,73489,72873,73769,72594,70035,36698,32776,31293,26207,20432,
负债和所有者权益(或股东权益)总计(万元),200461,171887,157814,138592,144048,106588,99548,99636,95192,85488,90031,96159,92161,93551,69972,60911,54278,47334,39035,		
  
