报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
存货(万元),24167,20173,20299,18971,17197,17321,16500,17142,17396,17566,17742,18884,19553,19819,20424,18391,16922,16090,15284,17747,9882,4735,4422,5723,2825,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),48115,54414,14698,4746,5258,7406,5502,639,904,1112,1319,8069,7972,10912,11169,5000,12040,9569,15632,1400,--,0,--,--,--,
流动资产合计(万元),91191,104423,86900,42482,41056,37763,37939,37177,37422,30862,29777,33344,37712,39678,41817,52818,38866,38898,40458,37420,30069,22067,20658,25650,29568,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,212,--,--,--,--,--,--,--,--,--,--,0,0,0,347,
固定资产原值(万元),54264,--,53456,--,49482,--,49163,--,44104,--,43569,--,24807,--,24773,--,21440,21400,21830,21824,21531,20082,--,--,--,
累计折旧(万元),15274,--,13693,--,12444,--,10900,--,9560,--,8068,--,7851,--,7202,--,9107,8763,8790,7498,6489,5729,--,--,--,
固定资产净值(万元),38991,--,39763,--,37038,--,38264,--,34544,--,35501,--,16955,--,17572,--,12333,12637,13040,14327,15043,14353,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,74,--,--,--,
固定资产(万元),38991,39266,39763,38161,37038,37705,38264,35145,34544,35048,35501,17041,16955,17240,17572,10745,12333,12637,13040,14327,15014,14279,14563,14786,14799,
在建工程(万元),2707,3047,2204,3112,4808,4595,4556,6698,7666,6963,6581,18967,15325,12777,11088,8119,5097,3726,2520,384,950,1522,1376,2346,861,
工程物资(万元),321,327,679,312,194,182,170,193,165,134,320,595,370,954,491,508,141,108,105,106,68,0,0,0,452,
固定资产清理(万元),--,0,--,3,--,--,--,31,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),6796,6849,9249,9112,9115,6173,6221,5731,5767,5642,5678,2402,2418,2434,2450,2062,2075,2089,2102,2157,2211,2053,2117,2375,2403,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,514,103,103,103,103,103,103,103,--,--,0,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),592,438,342,304,320,295,311,167,188,171,208,89,150,175,133,185,216,122,57,16,183,66,74,38,30,
其他非流动资产(万元),9080,519,345,517,360,295,255,345,399,520,506,1572,1528,1711,1870,--,1092,626,--,--,--,0,--,--,--,
非流动资产合计(万元),58488,50445,52584,51520,51835,49244,49775,48310,48729,48478,49006,41180,36849,35395,33707,21722,21058,19412,17927,16990,18426,17920,18130,19545,18893,
资产总计(万元),149679,154868,139483,94002,92891,87007,87715,85486,86152,79340,78784,74524,74561,75073,75524,74540,59924,58310,58385,54410,48495,39987,38788,45195,48461,
短期借款(万元),3335,7670,4500,4500,4500,4500,4500,4500,4500,--,--,--,--,--,--,--,--,--,--,--,1468,16800,18600,19000,31204,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,--,--,--,200,415,697,532,1980,1795,--,--,--,25,143,345,296,343,476,338,477,0,0,7900,5182,
应付账款(万元),3261,2455,3433,2608,3447,3496,4998,4519,4811,4161,5935,2421,2411,2325,2731,1104,1270,881,1306,801,1260,937,1069,2724,2634,
预收账款(万元),412,1016,756,480,647,278,385,768,682,1110,135,140,31,31,32,199,60,22,24,78,232,28,99,23,26,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),472,414,975,509,484,345,648,413,409,144,439,210,142,142,443,258,236,152,396,387,497,145,349,204,178,
应交税费(万元),870,2466,879,626,1084,519,516,302,491,68,49,149,91,183,293,249,557,308,287,277,171,495,497,215,646,
应付利息(万元),36,6,6,5,5,6,6,5,1,--,--,212,--,--,--,--,--,--,--,--,4,13,26,38,70,
应付股利(万元),--,--,--,--,--,385,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),208,151,388,209,213,175,182,336,414,288,458,--,297,252,397,1295,337,293,142,279,395,692,593,901,719,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),8594,14178,10938,8938,10581,10119,11932,11376,13287,7566,7016,3132,2972,2958,4039,3450,2755,2000,2630,2161,4505,19110,21233,31004,40660,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),343,388,434,349,391,433,475,518,361,422,565,472,509,546,583,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,620,657,694,730,867,1005,51,44,64,34,
非流动负债合计(万元),343,388,434,349,391,433,475,518,361,422,565,472,509,546,583,620,657,694,730,867,1005,51,44,64,34,
负债合计(万元),8937,14567,11372,9286,10972,10552,12407,11893,13648,7988,7581,3604,3481,3504,4622,4070,3412,2693,3360,3028,5510,19162,21276,31068,40693,
实收资本(或股本)(万元),47929,19172,19172,18140,18140,18140,18140,18140,18140,18140,18140,18140,18140,9070,9070,9070,6800,6800,6800,6800,6800,6800,6800,6800,5239,
资本公积(万元),15940,44697,44697,5058,5058,5058,5058,5058,5058,5058,5058,5058,5058,14128,14128,13969,3246,3246,3246,3246,3246,3246,3246,3246,125,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),5596,5596,5596,4543,4543,4543,4543,4185,4185,4185,4185,4093,4093,4093,4093,3858,3858,3858,3858,3635,2819,790,790,266,224,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),71277,70837,58647,56975,54179,48715,47567,46209,45120,43969,43819,43628,43789,44278,43611,43573,42608,41712,41121,37701,30119,9989,6676,3815,2180,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),140742,140302,128112,84716,81920,76456,75308,73593,72503,71352,71202,70919,71080,71569,70902,70470,56512,55616,55025,51382,42985,20825,17512,14127,7768,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
所有者权益(或股东权益)合计(万元),140742,140302,128112,84716,81920,76456,75308,73593,72503,71352,71202,70919,71080,71569,70902,70470,56512,55616,55025,51382,42985,20825,17512,14127,7768,
负债和所有者权益(或股东权益)总计(万元),149679,154868,139483,94002,92891,87007,87715,85486,86152,79340,78784,74524,74561,75073,75524,74540,59924,58310,58385,54410,48495,39987,38788,45195,48461,		
  
