报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
长期股权投资(万元),12869,13252,13195,13366,13081,10998,10939,9062,5935,5495,5378,5530,5171,5182,5258,5321,6920,6889,6940,7131,7219,6901,7078,7309,7180,7185,7281,7579,7098,7204,2285,2285,2788,2188,2215,2215,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
投资性房地产(万元),2876,2899,2922,2946,2969,2992,3016,3039,3062,3086,3109,3132,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
固定资产原值(万元),--,32288,--,31849,--,31634,--,30070,--,28279,--,28211,--,19106,--,18733,--,18649,--,18542,--,18771,--,19364,--,17913,--,17532,--,16834,--,16450,--,15459,--,12805,--,0,12776,11016,0,
累计折旧(万元),--,9172,--,8396,--,7849,--,6993,--,6243,--,5893,--,4859,--,4427,--,4269,--,3877,--,3703,--,3885,--,3439,--,3055,--,2680,--,2269,--,2012,--,1686,--,0,1423,927,0,
固定资产净值(万元),--,23116,--,23452,--,23784,--,23077,--,22036,--,22318,--,14246,--,14306,--,14380,--,14666,--,15068,--,15479,--,14474,--,14478,--,14154,--,14181,--,13447,--,11119,--,0,11353,10090,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,1,1,0,
固定资产(万元),23522,23116,23292,23452,23126,23784,22793,23077,23009,22036,22074,22318,14262,14246,14170,14306,14281,14380,14530,14666,14929,15068,15268,15479,14525,14474,14578,14478,14393,14154,14089,14181,13388,13447,13209,11119,11033,11113,11352,10089,2242,
在建工程(万元),7008,6094,5198,5051,4527,3168,2314,2038,135,--,--,--,--,--,--,--,192,192,192,187,187,187,187,187,1257,1426,363,363,143,--,175,--,394,392,392,130,--,0,0,857,4570,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,0,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
无形资产(万元),11069,11502,11851,12278,9271,9373,9763,10159,10367,10632,10817,11192,6994,7194,7402,7548,5531,5717,5892,6026,6211,6391,3864,3982,4099,4217,4283,4407,4529,2669,2776,2875,1146,1200,1248,1308,657,697,782,950,1118,
开发支出(万元),1148,718,349,--,1778,1289,858,472,--,--,--,--,2817,2426,2097,1765,1417,1109,846,560,251,--,2361,2117,1792,1527,1269,956,154,1555,1187,780,2408,1806,1312,873,785,523,0,0,0,
商誉(万元),167863,167863,167863,167863,168959,168959,103337,103337,103337,85611,85611,85611,44865,44865,44865,240,--,--,--,--,297,297,297,297,455,455,455,455,468,468,468,468,--,0,--,--,--,0,0,0,0,
长期待摊费用(万元),397,432,464,502,505,512,450,485,162,66,42,43,33,49,66,49,82,124,166,209,253,297,342,386,435,484,534,583,622,645,641,676,249,553,564,577,573,565,428,32,61,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
递延所得税资产(万元),335,332,355,363,380,357,365,356,328,330,431,450,80,80,68,66,55,54,42,38,57,57,43,43,14,14,12,15,17,16,20,20,17,18,14,16,18,12,7,3,5,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
非流动资产合计(万元),227788,226907,226190,226521,225276,221433,153833,152026,146336,127254,127462,128275,75302,84407,84271,39436,38514,35679,35665,35996,36425,29198,32585,32884,32758,29783,28775,28836,27425,26711,21656,21284,20391,19605,18955,16238,13065,12911,12568,11931,7997,
资产总计(万元),423910,414568,463053,470775,420919,403838,260079,279587,249832,237910,234623,249729,134941,130175,130640,82465,70593,68917,71305,76232,67231,64259,66510,70534,61917,59844,63748,69163,60724,61326,63323,66028,58962,59031,61038,62651,57792,21830,22618,18264,16815,
短期借款(万元),31762,28417,28512,18583,9556,9475,8114,8042,8242,8118,8064,7805,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,2500,2500,2720,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付票据(万元),--,--,174,343,233,--,--,--,--,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付账款(万元),--,6985,16939,21754,12032,12209,2414,10128,4307,6534,3577,8712,863,519,186,134,240,311,296,297,248,203,213,294,221,199,196,208,256,187,235,219,114,46,44,43,96,208,177,385,3326,
预收账款(万元),5493,4633,6677,11294,10518,9211,9732,13842,12078,12367,11245,13760,902,720,993,574,260,323,223,233,345,215,209,177,325,437,367,429,214,732,238,348,258,215,232,110,203,202,331,809,938,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付职工薪酬(万元),2030,2026,1758,10078,3026,3287,2641,9183,2259,2255,2045,7035,869,1135,1177,4272,240,403,500,3258,396,450,480,2015,337,341,315,1783,265,285,270,1812,239,239,243,624,211,230,515,324,494,
应交税费(万元),2698,1883,2258,4538,2232,1903,1207,2864,1471,931,1627,2701,664,598,436,904,334,130,333,874,48,-12,38,518,35,115,1,455,-39,111,-7,620,-29,159,99,676,-13,179,781,628,287,
应付利息(万元),--,39,203,149,89,15,13,27,49,47,46,46,--,--,--,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,--,0,--,--,--,0,0,0,0,
应付股利(万元),--,2131,--,--,--,10,10,10,10,--,--,--,--,--,--,--,--,--,--,--,--,--,8,8,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,2287,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他应付款(万元),64236,77566,63257,63131,58399,59023,15383,15299,16318,8821,9017,9827,467,328,232,469,458,427,379,355,409,397,420,444,397,523,349,336,363,373,373,332,130,113,83,98,184,83,109,75,76,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
流动负债合计(万元),116761,123680,119777,129869,96084,95132,39515,59396,44734,39130,35637,49886,3764,3300,3024,6421,1601,1662,1799,5087,1515,1322,1437,3525,1384,1685,1298,3280,1129,1757,1178,3400,712,772,702,1551,680,3403,4413,4941,7408,
长期借款(万元),26600,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应付债券(万元),65189,64416,63628,62861,62080,61051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,40,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
长期递延收益(万元),1056,1162,1278,1386,1497,1608,1720,1831,1940,2003,2073,2111,2086,942,950,121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
递延所得税负债(万元),255,258,265,273,--,--,--,--,--,--,--,--,8,8,8,8,7,14,14,8,5,7,7,7,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,129,137,145,153,161,167,170,170,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
非流动负债合计(万元),93100,85835,65171,64520,63577,62660,1720,1831,1940,2003,2073,2111,2094,951,958,129,136,151,159,161,166,175,176,177,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,40,
负债合计(万元),209860,209515,184948,194389,159661,157792,41234,61227,46675,41133,37710,51997,5858,4251,3982,6550,1737,1813,1958,5247,1681,1497,1613,3702,1384,1685,1298,3280,1129,1757,1178,3400,712,772,702,1551,680,3403,4413,4941,7448,
实收资本(或股本)(万元),71123,71044,71074,71073,71072,70365,54149,54149,54149,54149,21660,21660,19781,19781,19820,17580,17580,17580,17580,17580,17580,17580,17580,17580,17580,17580,10987,10987,10987,10987,10987,10987,10987,10987,6104,6104,6104,4574,4574,4574,4574,
资本公积(万元),25399,24359,89205,89196,88472,84866,101082,101082,101082,101082,133572,133572,76467,76467,77552,27592,27592,27592,27592,27592,27592,27592,27592,27592,26786,26494,33002,33002,32583,32602,32602,32602,32602,32602,37486,37486,37486,303,303,303,303,
减:库存股(万元),4637,4242,4313,4313,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
盈余公积(万元),7250,7250,7250,7250,6157,6157,6157,6157,5156,5156,5156,5156,4496,4496,4496,4496,3884,3884,3884,3884,3287,3287,3287,3287,3037,3037,3037,3037,2484,2484,2484,2484,2049,2049,2049,2049,1662,1662,1662,1238,900,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
未分配利润(万元),97370,89133,83584,82839,67769,58251,55449,54861,41623,35581,35516,36167,27332,24055,23888,25311,19568,17956,20192,21819,16994,14178,16304,18231,13005,10954,15349,18725,13451,13421,15948,16436,12462,12462,14537,15296,11714,11763,11539,7105,3277,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),212164,203012,261978,261406,248861,235196,216932,216380,202124,196020,195908,196560,128076,124799,125756,74979,68624,67012,69247,70875,65452,62637,64762,66690,60408,58064,62374,65751,59505,59494,62022,62509,58101,58101,60176,60934,56965,18302,18078,13220,9054,
少数股东权益(万元),1886,2041,16127,14981,12396,10849,1912,1980,1033,757,1005,1172,1006,1125,902,937,232,93,100,110,98,125,134,142,125,94,76,132,90,75,123,120,149,158,160,166,147,125,127,103,313,
所有者权益(或股东权益)合计(万元),214050,205053,278105,276386,261257,246046,218844,218360,203157,196777,196913,197731,129082,125924,126658,75915,68856,67104,69347,70985,65550,62762,64897,66831,60532,58159,62450,65883,59595,59569,62144,62629,58250,58259,60336,61100,57112,18427,18205,13323,9367,
负债和所有者权益(或股东权益)总计(万元),423910,414568,463053,470775,420919,403838,260079,279587,249832,237910,234623,249729,134941,130175,130640,82465,70593,68917,71305,76232,67231,64259,66510,70534,61917,59844,63748,69163,60724,61326,63323,66028,58962,59031,61038,62651,57792,21830,22618,18264,16815,		
  
