报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),131,155,152,167,118,110,148,204,385,309,71,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),396,294,324,333,324,331,319,290,272,140,33,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),25941,25698,25497,25452,25175,25109,24278,20697,16705,10862,7314,
资产总计(万元),73444,70583,71063,69936,43120,42749,41300,34999,32607,26382,19815,
短期借款(万元),--,--,--,--,--,--,--,--,2000,2000,1600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,20,--,--,--,--,
应付账款(万元),3023,2233,2633,2512,3413,2771,3799,2185,2845,951,1142,
预收账款(万元),163,76,179,183,98,299,203,225,459,878,212,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),606,559,628,817,720,642,907,906,797,565,482,
应交税费(万元),557,435,450,343,422,455,206,341,312,434,547,
应付利息(万元),--,--,--,--,--,2,2,2,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1128,1004,1146,1311,1112,1260,988,847,928,1028,888,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),5477,4307,5036,5167,5765,5428,6125,4507,7342,5855,4873,
长期借款(万元),--,--,--,--,--,1000,1000,1000,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2210,1563,1616,1669,1722,1775,1778,1609,1588,--,--,
递延所得税负债(万元),4,5,5,5,5,5,5,6,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,791,--,
非流动负债合计(万元),2214,1568,1621,1674,1727,2780,2783,2615,1588,791,0,
负债合计(万元),7691,5874,6657,6841,7491,8208,8908,7122,8930,6646,4873,
实收资本(或股本)(万元),8667,8667,8667,8667,6500,6500,6500,6500,6500,6500,6500,
资本公积(万元),29769,29769,29769,29769,5356,5356,5356,5356,5356,5356,5356,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2875,2875,2875,2875,2352,2352,2352,1803,1286,806,326,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24443,23398,23095,21784,21420,20333,18184,14218,10535,7074,2760,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65753,64709,64406,63095,35628,34542,32392,27878,23677,19736,14943,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),65753,64709,64406,63095,35628,34542,32392,27878,23677,19736,14943,
负债和所有者权益(或股东权益)总计(万元),73444,70583,71063,69936,43120,42749,41300,34999,32607,26382,19815,		
  
