报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),334,379,1017,245,218,324,287,297,301,307,235,235,254,221,307,312,133,9,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,675,2025,2700,775,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),8950,10361,10458,10068,8729,10172,6728,7360,7532,9428,9300,9246,8676,14687,18059,16221,13286,12424,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2025,4725,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),629,642,663,673,684,694,707,720,733,746,772,712,875,875,893,894,666,40,
递延所得税负债(万元),58,60,64,67,69,71,63,65,68,70,--,1,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),687,703,727,740,752,765,770,785,800,816,772,712,875,875,893,894,2691,4765,
负债合计(万元),9637,11063,11185,10808,9482,10937,7499,8145,8332,10243,10072,9959,9551,15562,18952,17115,15977,17189,
实收资本(或股本)(万元),20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10000,10000,7500,7500,7500,7500,7500,
资本公积(万元),30777,30777,30777,30777,30777,30777,30777,30777,30777,30777,30777,40777,40777,8563,8563,8563,8563,8581,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3908,3908,3320,3320,3320,3320,2671,2671,2671,2671,2092,2092,1698,1698,1157,1157,759,343,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35132,34516,33889,32624,33134,31648,30412,27905,25785,24372,22819,23129,20568,19213,16405,12972,8062,2916,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),89817,89201,87986,86721,87230,85745,83860,81353,79233,77820,75688,75997,73043,36974,33625,30192,24883,19341,
少数股东权益(万元),1016,807,808,920,513,586,213,225,45,45,45,45,45,45,45,45,54,--,
所有者权益(或股东权益)合计(万元),90833,90007,88794,87640,87743,86331,84073,81578,79278,77865,75732,76042,73088,37018,33671,30237,24937,19341,
负债和所有者权益(或股东权益)总计(万元),100470,101071,99979,98449,97225,97268,91572,89723,87610,88108,85804,86001,82639,52580,52623,47351,40914,36530,		
  
