报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),40003,35233,38448,42315,25452,27499,28965,31646,25831,28233,33392,33706,34402,36778,33918,34138,25033,14906,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,0,--,3082,3082,3350,2700,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1060,1070,1079,1089,1088,1097,1301,1318,1331,1368,1515,1552,1619,1867,--,90,--,--,
递延所得税负债(万元),173,160,204,231,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1027,--,--,--,
非流动负债合计(万元),1233,1229,1284,1320,1088,1097,1301,1318,1331,1368,1515,1552,4701,4949,4377,2790,0,0,
负债合计(万元),41236,36462,39731,43635,26540,28597,30266,32963,27162,29601,34907,35258,39102,41727,38295,36928,25033,14906,
实收资本(或股本)(万元),18134,18134,11334,11334,9728,9728,9728,9728,9728,9728,6080,6080,6080,4560,4560,4560,4560,4560,
资本公积(万元),99488,99488,106288,106288,28056,28056,28056,28056,28056,28056,31704,31704,31704,8571,8571,8571,8571,8571,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3142,3142,2713,2713,2713,2713,2244,2244,2244,2244,1736,1736,1736,1736,1214,1214,726,291,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33679,32483,28070,27416,26114,24972,23668,23142,22270,21147,19769,19336,17365,16296,14422,11610,7226,3148,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154443,153247,148405,147751,66611,65469,63696,63170,62298,61175,59288,58855,56885,31162,28767,25954,21083,16570,
少数股东权益(万元),195,151,154,193,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),154638,153398,148560,147944,66611,65469,63696,63170,62298,61175,59288,58855,56885,31162,28767,25954,21083,16570,
负债和所有者权益(或股东权益)总计(万元),195874,189860,188291,191579,93151,94065,93962,96133,89460,90776,94196,94113,95987,72889,67063,62883,46116,31476,		
  
