报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,9500,--,6000,5000,5000,3000,3000,3000,3000,3000,3000,2000,2000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,29347,--,23982,17851,15388,15180,7495,10595,12567,9831,9304,11980,10670,11265,9764,9254,8994,6771,7188,7740,8929,5421,5764,4654,4858,4638,
预收账款(万元),31175,22063,15796,9606,8080,7671,10230,6913,8257,7973,6426,4823,4338,3493,2865,2349,3034,3034,3173,2225,4669,2567,2300,1582,3310,2318,1419,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2784,4319,3372,2538,2242,3282,2596,2116,2064,2718,2197,1882,1149,2302,1187,880,1022,1038,804,866,782,1160,576,454,455,419,362,
应交税费(万元),1688,1313,902,282,1682,1652,1426,199,508,252,725,571,656,158,635,369,582,334,436,195,434,258,283,-2895,228,-1661,-2399,
应付利息(万元),50,78,--,67,31,7,6,6,5,7,5,5,8,6,9,9,6,6,5,26,21,22,12,7,8,20,--,
应付股利(万元),37,37,--,3843,63,67,67,7116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8183,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,15672,10641,10942,12010,11139,11595,11310,13195,12249,7541,6501,7186,6389,5853,4803,4667,4389,4003,4903,3517,3424,2756,2363,2249,1983,1771,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,1000,2000,2000,1400,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),209208,148979,114608,113260,71258,49507,49401,43455,41424,43466,33225,29585,30317,28518,29814,26174,23565,20796,18191,32403,31628,28860,15717,15457,10906,16128,15671,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,3700,3900,4000,4000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1483,1537,1592,1654,1716,1728,1560,1604,1652,1703,1758,1825,1858,1921,1593,1697,1694,1745,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1375,1424,1492,1522,401,459,511,616,200,
非流动负债合计(万元),1483,1537,1592,1654,1716,1728,1560,1604,1652,1703,1758,1825,1858,1921,1593,1697,1694,1745,1375,1424,1492,1522,2401,4159,4411,4616,4200,
负债合计(万元),210691,150516,116199,114914,72975,51235,50961,45058,43076,45168,34983,31410,32175,30439,31407,27871,25260,22541,19566,33827,33120,30382,18118,19615,15317,20744,19871,
实收资本(或股本)(万元),75555,75609,75609,75609,75562,75609,75609,44476,44476,44476,44516,44516,43648,43648,43648,43648,21824,21824,21824,21824,16365,16365,16365,16365,16365,16365,15000,
资本公积(万元),37987,38011,35717,35994,35660,35690,35025,64801,64900,64523,62559,62559,58340,58340,58339,58339,80163,80163,80163,80163,35828,35828,35828,35828,35828,35828,13501,
减:库存股(万元),897,920,920,2300,2300,2464,2464,2581,4852,4852,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),20054,20054,16456,16456,16456,16456,8664,8664,8664,8664,8311,8311,8311,8311,7496,7496,7496,7496,5749,5749,5749,5749,4387,3029,3029,1652,3609,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),86060,78032,76648,72599,75579,67697,73186,69997,71526,63794,61451,54156,49888,44363,42878,38540,40165,36868,36317,33517,32248,31922,24933,21340,23804,13454,17778,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),218760,210786,203510,198359,200957,192989,190020,185357,184714,176604,176837,169542,160188,154662,152361,148023,149648,146351,144053,141253,90191,89865,81513,76562,79026,67299,49888,
少数股东权益(万元),15798,14161,11873,11048,10904,10146,9892,8603,8329,8136,8127,8059,8019,7960,6988,5773,5179,5116,5092,3579,3446,3458,3449,3377,3152,3246,2706,
所有者权益(或股东权益)合计(万元),234558,224947,215383,209408,211861,203135,199912,193960,193043,184740,184963,177602,168207,162622,159348,153797,154827,151467,149145,144832,93637,93323,84962,79939,82178,70545,52594,
负债和所有者权益(或股东权益)总计(万元),445249,375463,331583,324321,284835,254370,250873,239019,236119,229908,219946,209011,200382,193060,190755,181668,180087,174008,168710,178658,126757,123705,103080,99554,97495,91289,72465,		
  
