报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
流动负债合计(万元),15596,21162,19609,19909,14683,15172,21092,27182,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),3294,2045,3957,3541,2844,3409,2855,2549,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),3294,2045,3957,3541,2844,3409,2855,2549,
负债合计(万元),18890,23207,23566,23449,17527,18580,23948,29731,
实收资本(或股本)(万元),24000,24000,18000,18000,18000,18000,18000,6500,
资本公积(万元),38313,38313,6193,6181,6181,6181,6181,6888,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),3408,3408,3408,2907,2316,2316,865,2839,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),23447,21463,19939,16627,17851,16707,11610,12407,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),89927,87906,48349,43980,44247,43162,36612,28614,
少数股东权益(万元),465,463,859,511,611,496,307,31,
所有者权益(或股东权益)合计(万元),90392,88370,49209,44491,44858,43658,36919,28645,
负债和所有者权益(或股东权益)总计(万元),109282,111577,72775,67940,62385,62238,60867,58376,		
  
