报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),363,317,291,306,305,312,269,260,586,1460,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,58,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1811,1870,1502,1595,2292,2103,1477,735,373,259,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),4638,4581,4142,4054,4754,4684,3989,3291,3341,4461,
资产总计(万元),147109,154872,146167,142848,115026,117987,75454,74222,65188,70711,
短期借款(万元),--,--,--,--,--,--,--,--,--,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,1769,--,--,120,1122,
应付账款(万元),44296,53415,47516,46285,42186,55338,23633,24215,21435,25381,
预收账款(万元),134,579,276,1332,1854,494,257,237,66,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),548,490,489,1545,648,434,354,311,352,316,
应交税费(万元),2435,2188,566,476,470,4830,2970,3923,1230,1085,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),122,122,50,131,53,73,23,68,104,123,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),4035,4600,2865,4265,3395,668,239,72,243,678,
流动负债合计(万元),51570,61395,51760,54035,48606,63606,27476,28826,23550,31705,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,
负债合计(万元),51570,61395,51760,54035,48606,63606,27476,28826,23550,31705,
实收资本(或股本)(万元),21336,21336,21336,21336,16000,16000,16000,16000,16000,16000,
资本公积(万元),26174,26174,26174,26174,10515,10515,10515,10515,10515,10515,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4028,4028,4028,4028,2894,2894,2234,1887,1472,1173,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),43975,41870,42764,37161,36965,24971,19283,17050,13683,9245,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-30,
归属于母公司股东权益合计(万元),95539,93478,94407,88813,66420,54382,47978,45396,41638,36903,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,2104,
所有者权益(或股东权益)合计(万元),95539,93478,94407,88813,66420,54382,47978,45396,41638,39006,
负债和所有者权益(或股东权益)总计(万元),147109,154872,146167,142848,115026,117987,75454,74222,65188,70711,		
  
