报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
资本公积(万元),2000,2000,2000,2000,2000,2000,800,800,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),809,809,809,391,391,101,101,--,--,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),9113,8133,7073,5133,3468,2295,906,190,-759,-1450,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),17322,16342,15282,12924,11259,9795,6806,5990,3441,2750,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),17322,16342,15282,12924,11259,9795,6806,5990,3441,2750,
负债和所有者权益(或股东权益)总计(万元),40622,40861,35544,26637,21076,16586,17054,17083,14841,11663,		
  
