报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),873,992,996,1026,1140,998,953,988,927,1945,1325,1321,678,546,516,246,223,288,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),31491,30919,25209,23781,23207,21277,17507,17864,18620,18134,17014,21605,16867,12839,14272,11889,12256,12795,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),491,525,477,502,528,478,496,509,523,537,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,564,588,327,--,--,--,--,--,
非流动负债合计(万元),491,525,477,502,528,478,496,509,523,537,564,588,327,0,0,0,0,0,
负债合计(万元),31982,31444,25686,24284,23735,21756,18003,18373,19143,18671,17578,22193,17195,12839,14272,11889,12256,12795,
实收资本(或股本)(万元),42600,42600,42600,42600,42600,42600,42600,42600,17040,17040,12780,12780,12780,12780,12780,12780,12000,2036,
资本公积(万元),5948,5948,5948,5948,5948,5948,5948,5948,31508,31508,6896,6896,6896,6896,6896,6896,5336,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3923,3923,3602,3602,3602,3602,2542,2542,2542,2542,2377,2377,1953,1547,882,882,242,1120,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),32568,30765,29403,28265,31133,29604,31076,28524,28323,26479,23436,22071,17735,14628,11893,8548,2471,9889,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),85040,83236,81554,80415,83283,81754,82165,79614,79413,77569,45490,44125,39364,35852,32452,29107,20049,13045,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),85040,83236,81554,80415,83283,81754,82165,79614,79413,77569,45490,44125,39364,35852,32452,29107,20049,13045,
负债和所有者权益(或股东权益)总计(万元),117022,114680,107240,104699,107018,103510,100168,97987,98556,96240,63067,66318,56559,48690,46724,40996,32305,25839,		
  
