报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),5613,5381,4799,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,16929,--,15997,--,13478,--,12367,11036,8436,--,3931,3158,3448,
累计折旧(万元),--,5342,--,4777,--,4264,--,3813,2932,2269,--,1474,1192,1711,
固定资产净值(万元),--,11587,--,11220,--,9214,--,8554,8104,6167,--,2457,1967,1737,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,
固定资产(万元),11572,11587,11393,11220,9458,9214,8950,8554,8104,6167,3719,2457,1967,1737,
在建工程(万元),--,--,--,--,966,634,393,426,52,585,1131,475,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1423,1435,1364,1377,1388,1398,1399,1410,810,765,161,122,125,128,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),33,38,43,39,52,52,26,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),331,328,301,302,251,222,232,233,137,102,75,55,58,38,
其他非流动资产(万元),2493,2034,1815,1441,1182,1182,--,--,--,--,--,--,--,--,
非流动资产合计(万元),21465,20802,19713,14379,13296,12701,11000,10623,9102,7619,5086,3109,2149,1903,
资产总计(万元),99191,96097,98254,94636,87552,84039,46271,43699,36750,30938,24137,20182,16132,10607,
短期借款(万元),--,--,--,--,--,--,--,--,--,1185,1500,798,500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1748,400,2971,1486,--,--,--,--,--,--,--,--,--,500,
应付账款(万元),9658,10002,10255,10435,8311,7393,7467,7213,7518,7719,5990,5731,5509,4189,
预收账款(万元),112,169,123,190,238,213,128,124,125,49,8,47,87,15,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),339,226,112,448,246,137,69,211,250,155,106,99,92,100,
应交税费(万元),442,676,628,926,644,656,717,563,713,264,310,121,236,378,
应付利息(万元),--,--,--,--,--,--,--,--,--,4,3,4,2,--,
应付股利(万元),--,--,--,--,--,--,--,--,4,4,4,4,4,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),19,45,6,2,106,2,2,2,21,20,2,124,107,149,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,1000,--,--,
其他流动负债(万元),--,--,--,--,15,15,--,--,--,--,--,--,--,--,
流动负债合计(万元),12318,11518,14095,13487,9559,8416,8384,8113,8632,9400,7922,7927,6537,5331,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,1000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),631,654,678,701,613,634,654,675,812,905,648,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,506,611,70,
非流动负债合计(万元),631,654,678,701,613,634,654,675,812,905,648,506,1611,70,
负债合计(万元),12949,12172,14773,14188,10173,9050,9038,8787,9444,10305,8570,8433,8148,5401,
实收资本(或股本)(万元),12001,12001,6667,6667,6667,6667,5000,5000,5000,5000,5000,5000,5000,1380,
资本公积(万元),30425,30425,35759,35759,35759,35759,1985,1985,1985,1985,1985,1985,1985,358,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3612,3612,3612,3612,2775,2775,2775,2775,2044,1384,880,466,100,600,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37943,35842,35513,32622,30549,28272,26047,23826,17364,11725,7131,4176,899,2864,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),83982,81882,81551,78661,75750,73474,35807,33587,26394,20095,14996,11627,7984,5202,
少数股东权益(万元),2260,2043,1930,1787,1630,1516,1426,1325,912,538,571,121,--,4,
所有者权益(或股东权益)合计(万元),86242,83925,83481,80447,77379,74990,37234,34912,27306,20632,15567,11749,7984,5206,
负债和所有者权益(或股东权益)总计(万元),99191,96097,98254,94636,87552,84039,46271,43699,36750,30938,24137,20182,16132,10607,		
  
