报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,568,--,571,--,579,--,579,--,579,--,592,535,535,--,--,
固定资产(万元),54118,55012,55369,55290,52837,51359,51997,52947,47106,46593,47467,43869,41886,42087,42039,42602,39794,40611,33001,33259,31371,30260,29954,29961,27622,27466,27713,28066,18022,14637,12782,13177,
在建工程(万元),817,1024,498,574,2465,1952,1796,615,6501,6585,6473,9104,7960,6592,6447,4491,5136,2668,8283,5951,5406,4805,3799,2227,1717,417,304,285,6980,4236,583,11,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10218,10245,10342,10446,10295,10342,10320,10365,10247,10302,10398,10500,10591,10689,10785,10881,10927,10801,10872,10940,10790,10873,10954,11022,6097,5542,5534,5576,5545,3260,3334,3287,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2260,2247,2420,2506,1990,1509,1545,1608,1169,1239,1287,1353,1452,1375,1329,1343,694,852,655,646,201,92,80,84,--,--,--,--,--,--,0,165,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3465,3320,3216,2716,1863,1781,1801,1801,1626,1610,1434,1434,1013,1013,957,957,497,497,617,617,381,381,411,411,184,192,87,87,228,162,104,273,
其他非流动资产(万元),1103,799,1444,1625,2780,3857,1832,464,1143,974,413,147,2653,2358,2719,604,1345,1552,2031,293,1011,399,570,303,--,--,--,--,--,--,--,--,
非流动资产合计(万元),72030,72696,73338,73206,72280,72349,70841,69349,69343,68852,69024,67959,65606,64163,64328,60928,58443,57032,55509,51755,49210,46860,45817,44057,35673,33668,33688,34063,30824,22345,16950,17153,
资产总计(万元),179713,190460,194848,207010,202551,201324,200534,178244,179470,184523,174878,161957,165706,176567,184153,175266,172762,177745,166193,163438,164777,168393,166322,154276,150616,179521,108817,102561,105962,85488,59812,50339,
短期借款(万元),41333,43655,35993,35052,36500,36500,31500,16500,21500,26450,26244,17239,19416,19871,21992,10658,12066,16826,10271,11039,13762,16135,20864,12934,9900,31900,28800,24500,16150,11500,2350,11800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,10998,16477,28733,22970,16446,23357,19704,19648,18701,13609,13274,15982,20803,25842,29594,26459,20804,19784,19470,21244,24818,21688,18598,21061,17693,13987,13791,13816,6559,4437,915,
应付账款(万元),--,23524,25222,24130,18630,22468,19503,16933,15632,16295,15300,11958,13038,16092,15183,15391,16024,21105,19081,18096,15190,15970,13591,13938,10744,15486,11799,12934,21371,16683,10293,11964,
预收账款(万元),1050,999,966,657,979,854,926,496,1083,854,476,387,483,525,843,352,773,157,399,255,285,344,321,300,259,222,459,125,261,1714,711,125,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1748,2030,2690,2314,2047,2432,2982,2573,1533,1696,1772,1527,1378,1544,1636,1587,1274,1512,1512,1527,1059,1071,1095,832,688,685,669,822,1198,1836,731,294,
应交税费(万元),479,1062,796,1336,1564,2142,3562,1976,2426,2873,2101,2268,1457,2544,3673,3439,2308,2841,3443,2365,2700,2500,2580,2846,2569,2172,1471,785,4443,2195,1174,594,
应付利息(万元),--,--,--,52,--,--,--,15,--,--,--,31,--,--,--,8,--,--,--,51,--,--,--,--,--,--,--,--,--,--,--,4,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,1092,--,--,--,450,--,720,3200,--,--,262,2337,262,31,428,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),175,384,217,1020,527,377,301,604,151,192,217,453,332,321,399,411,587,862,534,737,451,453,445,350,321,331,264,258,395,509,1333,11478,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,5000,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7000,7000,--,--,--,
其他流动负债(万元),1216,1849,2110,1613,1311,1717,--,1669,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),74013,84501,89471,99908,89530,87937,82131,60470,61973,67062,59729,47137,52085,61700,69568,61440,59491,65199,55025,53539,54691,61743,60584,50518,48743,68490,57450,60477,66971,41257,21060,37602,
长期借款(万元),--,--,--,--,--,--,5000,5000,5000,5000,5000,5000,3000,3000,3000,3000,3000,3000,3000,3000,3000,--,--,--,--,7000,7000,--,--,7000,7000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,18,18,18,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2231,2252,2265,2247,2193,2308,2268,2281,2337,2348,2292,2249,2215,2301,2087,2088,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),42,43,46,46,39,38,39,39,49,49,49,49,--,--,--,--,--,13,--,24,--,--,--,21,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2398,2390,2093,2105,1808,1898,461,421,90,90,90,248,208,288,235,45,
非流动负债合计(万元),2273,2296,2311,2292,2250,2363,7325,7338,7386,7397,7342,7298,5215,5301,5087,5088,5398,5403,5093,5129,4808,1898,461,442,90,7090,7090,248,208,7288,7235,45,
负债合计(万元),76286,86797,91782,102201,91780,90300,89455,67808,69359,74459,67070,54434,57301,67001,74655,66528,64889,70602,60119,58668,59499,63640,61045,50960,48833,75580,64540,60725,67179,48545,28295,37647,
实收资本(或股本)(万元),72000,72000,72000,72000,72000,72000,40000,40000,40000,40000,40000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,12000,12000,7864,
资本公积(万元),6072,6072,6072,6072,6074,6074,38074,38074,38074,38074,38074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,62074,8897,8897,8897,8897,8882,18,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4174,4174,4174,4174,4174,4174,4174,4174,4207,4207,4106,4106,4133,4133,4039,4039,4087,4087,3810,3810,3726,3726,3166,3166,2914,2914,2563,2563,1854,1854,819,434,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),19357,19603,19061,20745,26567,26806,26799,26148,25816,25771,23616,23296,24075,25251,25238,24591,23656,23025,22311,21114,21594,21024,21329,19435,18234,21052,19048,16642,14555,12955,8384,3318,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7,-22,-28,-22,26,-10,-7,-2,-4,-6,-11,-2,3,0,-0,
归属于母公司股东权益合计(万元),101642,101877,101302,103034,108904,109150,109187,108527,108161,108108,105824,105509,106294,107435,107331,106682,105809,105180,104173,102970,103373,102850,102560,100668,99221,102037,42503,40092,37304,35709,30085,11634,
少数股东权益(万元),1785,1785,1764,1776,1867,1874,1891,1910,1949,1957,1984,2014,2112,2131,2167,2056,2064,1963,1901,1799,1906,1902,2717,2647,2562,1904,1774,1744,1479,1234,1431,1057,
所有者权益(或股东权益)合计(万元),103427,103663,103066,104810,110771,111024,111079,110437,110110,110064,107808,107523,108406,109566,109499,108737,107873,107142,106074,104770,105278,104752,105277,103316,101783,103942,44277,41837,38783,36942,31517,12691,
负债和所有者权益(或股东权益)总计(万元),179713,190460,194848,207010,202551,201324,200534,178244,179470,184523,174878,161957,165706,176567,184153,175266,172762,177745,166193,163438,164777,168393,166322,154276,150616,179521,108817,102561,105962,85488,59812,50339,		
  
