报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,364,194,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1863,1977,2132,2322,2543,2770,3639,6804,8218,10039,10887,10674,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),170,170,170,170,170,170,170,170,170,170,170,170,
长期递延收益(万元),37,38,45,48,52,57,66,99,--,31,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,83,--,46,--,
非流动负债合计(万元),2070,2185,2348,2539,2766,2997,3875,7073,8471,10240,11467,11038,
负债合计(万元),6847,6636,6946,7213,8964,8319,8458,12560,15557,16447,18819,23827,
实收资本(或股本)(万元),13334,13334,13334,13334,10000,10000,10000,10000,10000,10000,5000,5000,
资本公积(万元),14393,14393,14393,14393,1657,1657,1657,1657,1657,1657,12,12,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),492,521,536,557,599,599,632,655,532,526,505,516,
盈余公积(万元),2061,2061,2059,2061,1556,1556,1556,1101,513,513,2060,1590,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),12602,13044,12132,11800,11475,10632,7229,5882,4068,5470,5114,3245,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),42882,43353,42454,42144,25287,24444,21074,19295,16770,18166,12690,10363,
少数股东权益(万元),130,128,143,153,153,160,185,242,39,60,45,41,
所有者权益(或股东权益)合计(万元),43012,43481,42597,42297,25440,24604,21259,19537,16809,18227,12735,10404,
负债和所有者权益(或股东权益)总计(万元),49858,50118,49543,49510,34404,32923,29718,32097,32366,34673,31555,34232,		
  
