报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),18871,16770,16926,17083,15163,15409,15264,14394,14639,15337,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1969,1363,528,200,2,4,7,1,2,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3591,3512,3638,3796,3796,2755,2890,2556,2147,2115,
其他非流动资产(万元),4171,6547,4347,2033,1478,4134,1060,2593,1249,1987,
非流动资产合计(万元),183372,173548,165913,156717,147171,141037,122760,112552,96617,102835,
资产总计(万元),289480,271042,297600,312984,224220,204535,190707,181296,160316,147521,
短期借款(万元),14924,4224,25024,42200,43000,38400,46300,41758,31500,45870,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7412,8328,9350,6388,3666,3475,4876,4574,6240,8693,
应付账款(万元),28116,27436,32546,39846,24404,16052,15279,11282,12324,11503,
预收账款(万元),9912,6610,4549,2759,2540,3835,1750,4539,3808,3025,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1743,1586,1400,1215,1608,980,990,1117,801,866,
应交税费(万元),499,1250,1473,2507,1442,1411,933,1580,2229,3070,
应付利息(万元),18,4,31,51,48,49,84,85,54,88,
应付股利(万元),209,209,--,--,6930,4998,--,5000,--,602,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3216,2408,3441,4094,5245,4503,1933,3479,4623,5214,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),296,300,296,296,222,180,143,143,97,94,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),66346,52356,78109,99357,89104,73883,72288,73556,61677,79027,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,2487,
预计非流动负债(万元),506,681,712,699,623,627,625,743,852,798,
长期递延收益(万元),4921,4673,4763,4628,4518,4570,4677,4063,--,--,
递延所得税负债(万元),170,177,190,190,204,131,147,163,180,201,
其他非流动负债(万元),--,--,--,--,--,--,--,--,3764,3853,
非流动负债合计(万元),5597,5531,5665,5517,5346,5328,5449,4969,4796,7340,
负债合计(万元),71944,57887,83775,104874,94450,79212,77736,78525,66472,86367,
实收资本(或股本)(万元),28000,28000,28000,28000,21000,21000,21000,21000,21000,8000,
资本公积(万元),113651,113651,113651,113651,53565,53565,53565,53565,53565,7401,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6774,6774,6774,6774,5333,5333,3885,2339,1071,5413,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),69111,64730,65401,59686,49872,45425,34521,25867,18208,40197,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),217536,213155,213826,208111,129770,125324,112971,102771,93844,61011,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,144,
所有者权益(或股东权益)合计(万元),217536,213155,213826,208111,129770,125324,112971,102771,93844,61155,
负债和所有者权益(或股东权益)总计(万元),289480,271042,297600,312984,224220,204535,190707,181296,160316,147521,		
  
