报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,0,15,0,--,--,--,--,--,0,--,0,--,--,3,42,4,4,3,3,3,3,3,3,3,9,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,133,--,--,0,--,0,--,--,24,--,-36,0,--,--,--,--,--,--,--,--,--,0,-6,0,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
无形资产(万元),28818,29448,29507,29410,29624,23686,23101,20251,20451,18529,18700,17683,17821,16606,15798,15912,14671,14609,14339,14447,14449,14386,13813,10914,9210,9775,9725,8009,8056,7769,7038,7068,7106,4877,4908,4946,2800,2817,2738,2147,723,746,
开发支出(万元),228,192,192,188,185,141,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,--,--,0,--,0,0,0,0,--,--,
长期待摊费用(万元),3840,2401,2579,2804,2030,3072,3051,2715,2772,2273,2375,3060,2760,3856,4280,5614,3380,762,659,749,836,703,533,385,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延所得税资产(万元),14431,17811,17700,17599,16717,14635,14658,13205,11949,15808,14736,11683,10414,11797,9910,8489,7820,9440,9198,7247,6571,6442,6388,5879,2868,2979,2832,2884,2884,1183,1183,1183,1183,918,918,918,918,691,678,714,375,403,
其他非流动资产(万元),101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
非流动资产合计(万元),325519,319302,315396,317547,323078,304418,302760,299210,302175,300177,304374,296537,298614,289349,290100,287238,287348,276866,270360,269322,273926,262215,262758,251290,178982,152143,130908,118194,116144,99136,88060,71124,67048,57751,55804,46817,44394,43662,41274,34488,22515,18745,
资产总计(万元),1980652,2141722,1942756,1752644,1822413,1717949,1619385,1362847,1414967,1435055,1303689,1205238,1255622,1308722,1129048,1014005,1087289,1187580,987717,888310,898239,885486,829762,673304,305106,320946,286060,231080,243172,248635,235162,177595,154859,168821,154827,134403,144700,109026,93878,73890,53795,53290,
短期借款(万元),25654,52046,30661,53345,66178,136574,112512,66802,23952,95421,117407,122506,115468,141207,89797,73632,70617,132904,121598,112305,110647,79249,55756,39444,17940,18540,20540,14540,19540,18940,18940,8340,10000,15000,15000,16000,18500,18500,16500,16000,10000,7000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付票据(万元),--,--,168366,132078,120268,142357,162800,134895,127139,127610,121213,87770,88044,97520,61701,47166,69270,78035,53752,42790,46857,77942,88819,27554,200,384,5767,2219,1670,855,320,360,686,1676,760,1288,2977,3864,2115,1553,1135,1237,
应付账款(万元),--,--,763501,633890,687183,666373,551744,439462,480079,458571,388294,334136,374447,407934,341183,263622,284126,325556,287531,228053,209960,265096,231455,177156,52328,73126,49579,19833,29031,38012,32344,11293,11889,27302,27693,7664,10514,25369,20119,8898,6049,4630,
预收账款(万元),17781,18785,11351,9232,3984,14174,9860,7520,4140,3853,2759,3101,3875,6046,3261,9031,7333,7604,3473,2971,2704,2692,7592,1237,750,3240,5206,3070,2425,4680,8955,2338,1471,2989,1810,444,454,267,761,694,490,702,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付职工薪酬(万元),36615,35413,27581,15609,21901,16756,15550,14110,23946,22994,22870,20063,29469,20994,17294,13079,22331,12347,11244,10111,18345,11384,10389,11028,8361,4825,4257,5497,7640,5769,2993,2800,5143,4505,2513,3572,4894,2781,2165,3310,1870,3129,
应交税费(万元),36893,37955,34251,30316,34771,31412,27050,26233,27774,28878,26370,23666,26793,28381,26482,37282,41260,41285,39677,34183,36497,34633,33729,32375,5567,5593,1610,2075,3128,3160,1740,1019,1401,2198,1228,1514,1555,1538,1148,1242,787,65,
应付利息(万元),1315,--,2285,1605,1026,2899,6681,4662,4835,2115,5358,3206,4053,2020,5888,3530,4224,1650,883,281,2531,1700,933,175,2425,1658,892,133,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付股利(万元),801,--,6172,801,801,801,6008,801,942,1172,991,991,1391,1579,4803,801,801,4217,4217,805,801,2215,2289,3098,0,--,0,--,9,9,9,9,9,779,912,618,618,618,618,618,705,721,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
其他应付款(万元),--,15463,13271,12573,10889,11848,11126,8013,8465,9974,10290,8790,7155,6399,6387,4388,5374,9429,4742,5072,5590,8163,9653,11283,1524,1765,1669,2126,1620,2345,1924,516,348,808,307,944,418,345,524,577,403,353,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动负债(万元),55052,50051,50052,1941,1941,23541,85529,82701,122647,39772,48156,4780,4898,709,1087,2109,15643,23551,29122,13211,13759,14808,18221,11150,9900,4900,4500,3000,6000,7000,6000,30000,2000,2000,2000,--,1000,0,0,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,--,--,--,--,--,--,--,--,0,0,30780,30000,30000,--,--,--,0,--,0,0,0,0,--,--,
流动负债合计(万元),1142955,1288217,1107491,891391,948941,1046735,1038859,835199,873920,840360,793709,659009,705594,762788,607884,504642,570979,686578,556240,449782,447690,497882,458838,314501,98994,114030,94019,52493,101843,110771,103224,56675,32948,57256,52223,32044,40931,53282,43948,32893,21439,17837,
长期借款(万元),65432,88734,88608,128886,129032,127000,50000,2890,2890,2940,4940,9070,9070,17200,12200,9600,9600,9800,16650,34240,34240,48940,47840,54070,34070,39400,28800,24350,21350,20400,22000,17500,15500,10500,8500,9000,8000,9000,8500,2500,1000,1000,
应付债券(万元),69883,69988,69953,69918,69883,69932,69920,69892,69897,135838,59958,99836,99800,99763,99726,99690,99653,99616,39740,39716,39692,39668,39644,39620,39596,39572,39491,39465,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
长期应付款(万元),--,678,543,543,521,588,544,558,536,595,580,485,485,545,491,863,769,1302,1523,2266,2636,2541,3203,2012,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
专项应付款(万元),--,--,132,92,92,141,158,164,115,479,418,418,418,418,418,418,418,1698,1795,1880,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
预计非流动负债(万元),84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
长期递延收益(万元),2544,2520,2627,2699,2770,2805,2875,2946,3016,3037,3119,3204,3289,3384,3420,3499,3467,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),69,72,72,72,72,72,72,122,122,122,122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,115,159,159,159,142,142,142,142,194,194,194,194,224,224,237,267,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3512,3557,3635,3713,3475,3566,3458,1054,956,789,613,617,628,610,560,560,64,64,64,64,0,0,0,--,--,
非流动负债合计(万元),138661,161992,161936,202210,202370,200538,123570,76571,76576,143011,69138,113013,113062,121311,116256,114069,113908,115928,63265,81738,80281,94624,94254,99160,74720,80042,69240,64587,22126,21170,22752,18202,16202,10758,8758,9258,8258,9224,8724,2737,1267,1000,
负债合计(万元),1281616,1450209,1269427,1093601,1151311,1247273,1162429,911771,950496,983372,862847,772022,818655,884099,724139,618711,684886,802505,619504,531520,527972,592506,553092,413662,173715,194073,163259,117081,123969,131941,125976,74877,49150,68014,60980,41301,49189,62506,52672,35630,22707,18837,
实收资本(或股本)(万元),126235,126235,126235,126235,126235,103223,103223,103223,103223,103223,103223,51612,51612,51612,51612,51612,51612,51612,51612,51612,51612,46699,46699,36199,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,14000,14000,14000,10500,10500,10500,10500,7500,
资本公积(万元),280790,280816,280816,280816,280816,105425,105425,105425,105425,105263,105263,156875,156875,156875,156875,156875,156875,156875,156875,156875,156875,101834,101834,112334,39994,39994,39994,39994,39994,39994,39994,39994,39994,39994,46994,46994,46994,2021,2021,2021,2021,2021,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,1289,977,266,--,1114,749,330,--,1159,790,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
盈余公积(万元),14297,11285,11285,11285,11285,10370,10370,10370,10370,9559,9559,9559,9559,9237,9237,9237,9237,8426,8426,8426,8426,8130,8130,8130,8130,7569,7569,7569,7569,7001,7001,7001,7001,6329,6329,6329,6329,5781,5781,5781,5260,4631,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
未分配利润(万元),230314,225290,210926,199586,211822,212113,200328,195781,208885,196204,185779,179636,183226,171736,153937,144577,154030,138623,123160,113535,126730,111417,97116,81824,49640,46002,43216,36142,41336,39834,33679,27551,30806,29568,22914,22582,24935,25159,20236,17553,11585,18578,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),651298,644488,629958,618076,630102,432227,420094,415129,427903,415409,404615,397682,401271,389459,371661,362300,371753,355536,340074,330448,343643,268079,253778,238486,118763,114564,111778,104704,109898,107828,101673,95545,98800,96890,90236,89904,92257,43461,38538,35855,29366,32730,
少数股东权益(万元),47738,47024,43371,40966,41001,38450,36862,35947,36568,36275,36227,35534,35696,35164,33248,32993,30649,29538,28139,26342,26624,24901,22893,21156,12628,12310,11023,9295,9305,8867,7513,7172,6909,3917,3611,3198,3255,3059,2668,2405,1722,1723,
所有者权益(或股东权益)合计(万元),699037,691512,673328,659043,671102,470676,456956,451076,464471,451684,440842,433216,436967,424623,404909,395294,402403,385074,368213,356789,370267,292980,276671,259642,131391,126874,122801,113999,119203,116695,109186,102717,105709,100808,93847,93102,95512,46520,41206,38260,31089,34453,
负债和所有者权益(或股东权益)总计(万元),1980652,2141722,1942756,1752644,1822413,1717949,1619385,1362847,1414967,1435055,1303689,1205238,1255622,1308722,1129048,1014005,1087289,1187580,987717,888310,898239,885486,829762,673304,305106,320946,286060,231080,243172,248635,235162,177595,154859,168821,154827,134403,144700,109026,93878,73890,53795,53290,		
  
