报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),861,840,--,857,364,100,--,--,
递延所得税负债(万元),74,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,848,--,--,--,--,--,
非流动负债合计(万元),4076,4114,4986,5356,1200,1158,116,156,
负债合计(万元),28089,12477,14087,16056,10993,6868,7851,6464,
实收资本(或股本)(万元),12000,12000,9000,9000,9000,9000,2300,2300,
资本公积(万元),25124,25124,6201,6201,6201,6201,6,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1065,1065,1065,1065,568,123,1166,822,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),13382,12596,11424,10582,5799,1470,8997,5740,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),51571,50785,27690,26848,21567,16794,12469,8862,
少数股东权益(万元),3455,1100,1055,1027,847,693,693,633,
所有者权益(或股东权益)合计(万元),55026,51885,28745,27875,22414,17487,13162,9495,
负债和所有者权益(或股东权益)总计(万元),83116,64362,42832,43931,33407,24354,21013,15959,		
  
