报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1595,1512,9665,13683,13539,14084,15956,16190,20959,20473,19376,17846,17509,359,498,--,1640,--,--,
流动资产合计(万元),190530,196123,193338,169180,172417,156208,101995,95601,98277,95390,91471,84880,85832,58364,61902,61106,58865,44537,52604,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1258,1390,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),338,338,460,456,452,446,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),4104,4109,3775,3772,3688,4758,4524,4533,4529,4521,5094,5053,5022,4984,4923,4873,5133,5459,5763,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,46036,--,44990,--,44848,--,37387,--,37202,--,32792,--,32443,--,31765,31398,--,--,
累计折旧(万元),--,21815,--,20055,--,18670,--,15814,--,14751,--,13598,--,12671,--,11621,10505,--,--,
固定资产净值(万元),--,24221,--,24935,--,26177,--,21573,--,22450,--,19195,--,19772,--,20144,20893,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),23611,24221,24430,24935,25551,26177,21174,21573,22139,22450,18820,19195,19255,19772,20208,20144,20893,20264,20913,
在建工程(万元),21352,20669,16184,14937,12042,11210,5879,5738,3253,2105,3861,2760,2228,1647,870,849,29,--,189,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9079,9124,8859,8958,8966,9084,6428,6492,6552,6612,6557,6349,6386,6434,6465,6452,6552,6721,3377,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),39276,39276,39276,39276,39276,39276,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),409,466,223,259,293,248,223,222,277,312,236,308,299,250,306,298,329,--,67,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),813,703,528,519,475,472,289,244,178,172,273,192,165,182,228,297,364,95,98,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),100238,100296,93736,93111,90744,91672,38517,38802,36928,36171,34840,33856,33355,33270,33000,32914,33300,32539,30408,
资产总计(万元),290768,296419,287074,262291,263160,247880,140512,134403,135205,131561,126311,118736,119186,91634,94902,94020,92165,77077,83012,
短期借款(万元),3000,2880,2880,2880,3880,2500,--,--,1936,1949,--,--,--,--,--,--,6482,15100,6949,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,142,403,239,367,--,9,203,30,378,481,324,651,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),6989,11482,9662,5431,4478,3806,--,--,--,--,--,--,--,--,--,--,--,--,2205,
应付账款(万元),52929,53392,47485,45609,38541,35910,24469,24405,24534,25413,24478,23622,21940,23176,23589,23438,19605,19996,23070,
预收账款(万元),41863,45473,51551,43965,40184,29578,1738,2567,1137,1341,1064,1350,1125,1110,1031,2144,2001,1711,1834,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1756,3229,2048,1958,1588,2703,1255,1173,971,1540,987,1003,979,1344,1101,965,1322,1380,1290,
应交税费(万元),3158,3545,1392,2392,1796,3125,2463,1212,1488,917,1147,744,438,540,485,986,1119,336,1474,
应付利息(万元),15,6,52,117,52,4,23,11,8,14,28,28,2,17,15,19,25,23,31,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12370,11348,12772,5758,5935,29661,6003,6446,5650,5494,3483,2312,2565,2220,1781,1508,2211,1869,1523,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,5000,5000,--,5000,953,960,--,--,5000,10000,15000,15000,--,--,15000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),122080,131355,127842,108111,101596,112690,36190,41182,36678,37638,31389,29087,32428,38887,43326,44712,32766,40415,53376,
长期借款(万元),--,--,--,--,--,--,5000,--,5000,5000,8786,6834,2760,2715,3574,3660,15000,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,82,82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2719,2836,2394,3211,3228,3244,3036,2953,2791,1724,1600,1658,1609,1691,--,--,--,--,--,
递延所得税负债(万元),54,29,27,20,--,--,--,--,--,--,116,133,--,--,--,--,105,5,73,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1608,1625,1659,596,593,
非流动负债合计(万元),2773,2865,2504,3313,3228,3244,8036,2953,7791,6724,10502,8625,4369,4406,5182,5285,16763,601,666,
负债合计(万元),124853,134220,130346,111424,104823,115934,44227,44136,44469,44362,41891,37712,36796,43293,48507,49997,49529,41016,54042,
实收资本(或股本)(万元),19140,19140,19140,18584,18584,17487,16000,16000,16000,16000,16000,16000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),83836,83836,82942,76281,76307,54643,23730,23730,23727,23727,24166,24166,32100,1631,1597,1597,1614,1552,1380,
减:库存股(万元),7218,7218,7218,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6172,6172,5073,5073,5073,5073,3799,3799,3799,3799,3000,3000,3000,3000,3000,3000,3000,3000,3000,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),60956,57049,54141,48458,56195,52791,51617,45695,46573,43581,41425,37871,39607,37660,35586,33015,31736,25362,18463,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,-42,-10,-12,
归属于母公司股东权益合计(万元),162616,158981,153829,148173,155690,129473,94948,88981,89847,86420,83956,80513,81920,47915,45993,43673,42308,35903,28831,
少数股东权益(万元),3299,3217,2899,2694,2647,2472,1337,1287,889,780,464,511,470,426,401,350,328,157,140,
所有者权益(或股东权益)合计(万元),165915,162199,156728,150867,158337,131946,96285,90268,90736,87199,84420,81024,82390,48341,46394,44023,42636,36061,28970,
负债和所有者权益(或股东权益)总计(万元),290768,296419,287074,262291,263160,247880,140512,134403,135205,131561,126311,118736,119186,91634,94902,94020,92165,77077,83012,		
  
