报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他应收款(万元),609,693,625,639,1226,1572,931,567,662,595,499,411,848,973,537,323,847,768,599,374,701,468,308,472,569,1879,336,278,448,365,948,415,454,437,344,553,673,351,295,216,239,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
存货(万元),26085,24301,25294,23725,29584,26752,24969,22585,26773,27125,25355,21488,24689,23092,21611,19869,23237,21203,19573,16597,16256,13763,12540,10621,12864,11538,9893,8716,8434,7717,6715,5896,5190,4531,5168,5159,3585,3386,3431,3184,5744,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他流动资产(万元),1,1,29,12,--,--,47,169,--,--,--,200,80,161,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
流动资产合计(万元),67361,67802,68016,66800,73634,71977,73560,71535,72531,71878,69708,69670,69122,69956,67055,68565,65020,69898,64663,65981,61806,60693,61305,62640,56814,57928,59518,64452,61749,62047,64919,64526,61872,64565,64241,23236,20496,18738,16162,13165,17300,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
可供出售金融资产(万元),--,--,--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期股权投资(万元),7022,6511,6362,6238,1807,1812,1752,1613,842,842,639,531,151,51,51,51,--,--,--,--,--,--,--,--,3093,2093,2040,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产原值(万元),--,40439,--,38085,--,37252,--,36687,--,36971,--,36468,--,36292,--,35810,--,35024,--,34488,--,25777,--,24594,--,18404,--,17837,--,16150,--,15039,--,14316,--,14125,0,12059,11837,11480,0,
累计折旧(万元),--,20514,--,19714,--,18715,--,17738,--,17038,--,15992,--,15405,--,14082,--,12942,--,12004,--,9228,--,8462,--,7976,--,7325,--,6827,--,6294,--,5852,--,5353,0,4978,4572,3859,0,
固定资产净值(万元),--,19924,--,18371,--,18537,--,18950,--,19934,--,20475,--,20888,--,21728,--,22083,--,22484,--,16548,--,16132,--,10428,--,10511,--,9324,--,8745,--,8464,--,8772,0,7081,7265,7620,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产(万元),19599,19924,17949,18371,18221,18537,18561,18950,19664,19934,20275,20475,20476,20888,21426,21728,21834,22083,22064,22484,16416,16548,16282,16132,10226,10428,10587,10511,9635,9324,8699,8745,8581,8464,8601,8772,8338,7081,7265,7620,7113,
在建工程(万元),120,115,991,991,764,754,191,146,72,541,425,365,533,191,176,147,266,152,152,152,290,--,--,3,4251,2723,2265,2115,1666,285,--,--,93,93,93,93,93,196,186,141,681,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
无形资产(万元),2218,2223,2227,2234,2831,2853,2876,2899,3411,4563,4628,4703,4969,5038,5277,5357,5595,5745,5914,5988,2591,2614,2662,2738,454,462,471,480,378,396,45,45,60,60,56,56,69,63,38,3,3,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期待摊费用(万元),44,44,46,54,21,29,48,88,138,196,234,245,126,140,154,169,179,129,138,146,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
递延所得税资产(万元),599,599,599,599,442,442,442,442,444,463,463,463,388,388,388,388,229,242,242,242,194,190,194,194,175,175,175,175,142,142,142,142,89,89,89,89,49,68,61,74,93,
其他非流动资产(万元),1379,1379,738,738,1717,1717,1717,1830,2306,2306,2306,2306,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
非流动资产合计(万元),30981,30795,28912,29224,25803,26345,25787,25968,26876,28844,28971,29087,26643,26696,27472,27840,28102,28351,28524,29012,19491,19356,19138,19067,18199,15881,15538,13281,11820,10146,8885,8931,8823,8706,8839,9010,8549,7409,7550,7839,7890,
资产总计(万元),98342,98597,96928,96024,99437,98321,99347,97503,99408,100722,98678,98758,95765,96651,94527,96405,93122,98249,93187,94993,81297,80049,80443,81707,75013,73809,75056,77733,73570,72193,73804,73458,70694,73271,73080,32247,29045,26146,23712,21003,25190,
短期借款(万元),--,--,--,--,--,--,--,--,--,938,938,700,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付票据(万元),--,342,377,524,199,294,804,1160,743,858,932,821,699,511,819,702,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付账款(万元),--,2891,3215,2877,2841,2587,2464,1959,1879,2334,1758,1870,1570,1749,1600,2242,2963,3265,2669,2956,1873,1816,2024,2190,1814,1444,573,1612,1352,1391,1362,1921,1616,1490,2001,2426,1832,1050,1194,308,570,
预收账款(万元),1772,1202,1010,631,1135,946,1800,1727,2386,2587,2581,3245,1578,1208,1232,2973,1723,4172,2101,4541,4226,3920,3555,5709,4916,4766,4294,7947,5561,5899,5212,5821,4535,5369,4167,5390,3354,2603,2682,3051,4488,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付职工薪酬(万元),-25,-44,62,46,94,124,335,328,-10,106,136,351,1,55,-8,162,91,165,206,218,153,144,83,185,124,80,37,--,103,56,116,--,227,235,226,0,45,76,6,5,55,
应交税费(万元),223,551,572,638,315,250,566,486,420,421,277,831,222,803,783,1090,619,866,826,872,363,588,1046,1207,500,964,937,357,661,550,731,622,713,739,709,-1,363,626,266,865,706,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付股利(万元),--,720,--,--,1060,2400,--,--,795,1800,--,19,1323,--,--,--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,718,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
其他应付款(万元),1666,1272,1088,1746,1947,973,1306,1582,2799,1621,1381,1718,971,1180,1442,1733,2468,2614,2361,2788,546,503,516,352,190,190,181,81,188,150,148,83,274,337,185,112,236,290,89,69,394,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,500,500,0,0,0,--,0,
其他流动负债(万元),265,177,97,--,265,177,88,--,241,161,107,--,--,0,80,--,194,171,92,--,321,204,69,--,257,185,101,--,213,148,116,--,228,0,--,0,0,0,0,--,0,
流动负债合计(万元),6630,7111,6420,6462,7856,7750,7362,7242,9253,10827,8110,9554,6663,5506,5949,8903,8103,11253,8255,11376,7481,7176,7294,9643,7802,7628,6123,9997,8077,8195,7685,8447,7594,8170,7788,8428,5830,4645,4237,4299,8932,
长期借款(万元),550,550,550,550,450,450,450,450,710,730,730,750,750,450,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1440,1440,2000,2000,2000,3000,4000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期应付款(万元),296,296,296,296,436,436,436,436,468,468,468,468,500,500,500,500,532,532,532,532,2016,264,264,264,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,21,21,--,--,--,1752,--,--,296,296,296,296,328,328,328,328,--,0,--,0,0,0,0,--,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
长期递延收益(万元),2424,3154,2594,2637,2656,2744,2881,3163,3515,3201,3218,3389,4143,3961,3006,3325,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),417,417,416,417,491,491,491,491,590,590,590,590,782,782,782,782,906,906,906,906,243,243,243,243,274,274,274,274,269,269,269,269,188,188,188,188,155,179,155,84,80,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,3432,3534,3381,3437,3450,3449,3648,3648,3524,3524,3524,3524,2984,2784,2784,2774,3096,3096,3066,3061,2938,2268,2208,2040,1720,
非流动负债合计(万元),3687,4417,3856,3900,4033,4120,4258,4540,5283,4990,5007,5198,6176,5694,4738,5058,4891,4993,4818,4875,5709,5709,4155,4155,4094,4094,4094,4094,3581,3381,3381,3371,3284,3284,4694,4689,5093,4447,4363,5124,5800,
负债合计(万元),10317,11528,10277,10363,11889,11870,11620,11782,14536,15817,13116,14752,12839,11200,10687,13961,12993,16246,13073,16251,13190,12884,11449,13798,11897,11722,10218,14091,11658,11576,11066,11818,10878,11454,12482,13117,10923,9092,8600,9423,14731,
实收资本(或股本)(万元),24000,24000,24000,24000,24000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,8000,8000,8000,8000,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),25481,25481,25481,25481,24743,36743,36743,36743,36559,36559,36559,36559,36559,36559,36559,36559,36560,36560,36559,36559,36552,36552,36552,36552,36541,36541,40541,40541,40541,40541,40541,40541,40108,40108,40108,1632,1632,1631,1632,1632,1632,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
盈余公积(万元),5555,5555,5555,5555,5109,5109,5109,5109,4598,4598,4598,4598,4176,4176,4176,4176,3699,3699,3699,3699,3170,3170,3170,3170,2605,2605,2605,2605,2075,2075,2075,2075,1595,1595,1595,1595,923,1700,1700,1347,905,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
未分配利润(万元),25463,24681,24214,23278,23334,22521,23627,22278,22150,20135,20636,19326,18703,21537,19661,18378,16989,19008,17253,15981,12851,11847,13775,12543,11355,10329,13062,11851,10718,9439,12123,11024,10113,12114,10895,9904,9567,7724,5744,2573,1885,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
归属于母公司股东权益合计(万元),80500,79718,79251,78315,77186,76373,77479,76130,75308,73292,73794,72483,71438,74273,72397,71113,69248,71267,69511,68239,64573,63568,65497,64265,62502,61475,64209,62997,61334,60054,62738,61640,59816,61817,60598,19130,18121,17054,15075,11552,10421,
少数股东权益(万元),7525,7350,7400,7346,10362,10079,10248,9592,9564,11613,11768,11522,11488,11179,11443,11331,10881,10736,10602,10503,3534,3597,3497,3644,615,611,630,644,578,562,--,--,--,0,--,0,0,0,37,28,37,
所有者权益(或股东权益)合计(万元),88025,87069,86651,85661,87548,86451,87727,85721,84872,84905,85562,84005,82926,85452,83840,82444,80128,82003,80113,78742,68106,67165,68994,67909,63116,62087,64839,63642,61911,60616,62738,61640,59816,61817,60598,19130,18121,17054,15112,11580,10459,
负债和所有者权益(或股东权益)总计(万元),98342,98597,96928,96024,99437,98321,99347,97503,99408,100722,98678,98758,95765,96651,94527,96405,93122,98249,93187,94993,81297,80049,80443,81707,75013,73809,75056,77733,73570,72193,73804,73458,70694,73271,73080,32247,29045,26146,23712,21003,25190,		
  
