报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
固定资产减值准备(万元),--,1577,--,1691,--,1697,--,1567,--,1236,--,807,--,339,--,339,--,339,--,349,--,66,--,20,--,20,--,20,--,20,0,20,20,20,0,--,
固定资产(万元),32131,31693,31496,30813,32127,34143,29577,29666,30310,32440,33633,33326,30199,34968,33833,32723,31807,24580,24555,23755,24011,22983,22871,22778,18813,19100,17730,17057,13253,12559,12418,11976,10345,7068,5120,3113,
在建工程(万元),32223,28281,21971,19568,13047,9228,4803,2869,1023,610,435,367,2089,95,1769,105,514,404,497,884,327,405,713,1300,4796,2937,4056,3396,4559,2134,1903,1701,1557,638,164,1527,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
公益性生物资产(万元),772,772,772,772,--,772,772,772,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
无形资产(万元),7237,7349,7394,7509,6932,7148,5196,5259,5122,2980,3024,3062,3107,3151,3127,3170,3199,2534,2552,2563,2570,2588,2601,2619,2638,2658,2675,2694,2696,2191,2120,2054,2065,2091,1290,934,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
商誉(万元),54127,54127,54127,54127,54131,54131,34870,34611,35124,34611,34611,34611,34611,34611,34611,34611,34588,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
长期待摊费用(万元),325,253,191,214,162,448,95,12,11,11,8,--,24,--,--,--,--,--,--,--,0,--,--,--,21,9,14,--,--,--,0,0,23,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
递延所得税资产(万元),2841,2941,3087,2982,2612,2792,2267,2549,1659,1578,1384,1486,1460,1450,1326,1478,1589,809,831,722,595,624,416,392,473,468,451,394,903,437,394,388,250,176,41,20,
其他非流动资产(万元),17249,7834,7910,5967,8402,5834,28352,5711,396,1364,139,1384,3013,865,927,864,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
非流动资产合计(万元),213121,204294,187308,188478,194993,194580,180998,156252,123846,96348,94946,95939,88835,89594,86337,83789,101273,32940,33049,32540,32120,32203,31221,31712,31365,29797,28054,26671,24542,17885,17401,16687,14379,10830,6615,5594,
资产总计(万元),892268,865548,821593,810651,755841,672751,577484,587856,496867,470962,426617,443001,330586,293019,270526,288010,280053,106065,104392,97943,101517,95147,94086,92010,94676,91309,93125,89223,89103,89416,53156,46048,40067,28078,14076,10295,
短期借款(万元),118390,118440,113909,100502,100617,83955,73040,77040,95190,100190,73565,79990,76790,64790,45690,46090,46790,15500,15500,12800,15500,12000,16600,17600,18750,15950,13850,9350,6845,8545,6045,1645,1150,2150,1686,700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付票据(万元),--,18486,39985,28424,34734,33752,16483,11392,10657,14344,12962,9412,14541,9944,8270,8347,11723,15168,13245,11499,11949,9910,6721,7243,8329,8057,7496,9031,11721,9081,4574,9908,10287,4470,0,--,
应付账款(万元),--,205004,156608,193493,157676,144344,117384,147380,106323,88739,66785,91507,80966,70450,68892,87555,81152,9560,11015,10768,10838,11210,12119,9782,9578,9184,10809,11587,9836,12083,16048,11485,7009,6305,2660,3226,
预收账款(万元),484,393,341,211,771,985,636,574,946,541,523,111,249,451,954,754,425,282,269,222,376,206,170,160,170,56,88,59,717,140,493,49,57,56,0,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付职工薪酬(万元),1760,1507,1496,5940,3549,3069,2982,5022,1643,1470,1062,2372,1160,886,810,1562,968,713,689,969,741,523,518,702,404,431,486,515,427,481,475,657,270,320,65,85,
应交税费(万元),4330,10296,12526,10328,4581,5960,7350,8488,4120,5955,8749,9423,6593,7836,7441,7236,6885,157,197,-101,76,77,-615,-814,-395,-198,-281,-407,451,233,941,860,1047,628,29,183,
应付利息(万元),--,2294,1550,1228,728,191,200,195,12,58,47,166,113,105,99,95,149,90,99,120,168,8,65,129,--,0,--,19,--,--,0,0,20,0,1,--,
应付股利(万元),--,--,--,--,--,4843,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他应付款(万元),10175,9812,14149,11851,21993,18387,8303,6364,5830,3648,1093,5552,5476,6442,8164,8341,28587,231,159,145,175,305,94,49,100,108,136,79,139,621,69,26,11,78,1896,1665,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
一年内到期的非流动负债(万元),46123,19640,31019,28993,17565,12737,7446,9860,2156,2179,2133,2178,751,1166,1144,1145,251,251,252,253,1,2,2,3,1,2,2,253,--,250,250,250,250,250,250,--,
其他流动负债(万元),2499,3327,3707,3055,2038,2031,3298,2970,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,0,0,--,0,0,--,
流动负债合计(万元),442943,389199,375290,384025,344253,310254,237122,269284,226876,217124,166920,200710,186639,162070,141464,161124,176929,41954,41424,36675,39824,34241,35675,34853,36938,33590,32587,30485,30136,31434,28895,24881,20101,14257,6588,5860,
长期借款(万元),19853,50799,29484,30665,43882,41426,46325,36550,19425,9650,23251,10251,1876,1751,2126,2251,3250,1250,1250,1250,1500,1500,1500,1500,1500,1500,1500,1500,1750,1500,1750,1750,1750,2000,750,--,
应付债券(万元),39683,39665,39647,39629,39611,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
长期应付款(万元),13839,18002,22871,15645,15175,24557,11818,10559,--,3296,3691,4113,4521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,586,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
预计非流动负债(万元),3607,3652,3256,2551,3174,2763,2427,1513,1260,967,1442,781,1108,564,564,260,1131,1198,1218,698,1260,1049,574,96,449,674,659,302,1349,1447,1499,770,776,441,0,--,
长期递延收益(万元),1028,1072,1117,1161,1072,1072,1161,1161,1329,1251,1175,1340,1723,1599,1283,1212,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
递延所得税负债(万元),2378,1872,1245,1285,1109,1145,761,760,789,814,839,865,899,921,953,980,999,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他非流动负债(万元),323,323,64,64,--,--,--,--,--,--,165,--,--,--,--,--,1489,1489,1274,1153,1156,1156,222,22,25,25,25,25,29,--,0,0,--,0,0,--,
非流动负债合计(万元),80711,115385,97684,91000,104023,70963,63078,50544,22803,15978,30563,17349,10127,4835,4925,4702,6869,3937,3742,3101,3916,3705,2295,1618,1974,2199,2184,1827,3127,2947,3249,2520,2526,2441,750,0,
负债合计(万元),523654,504583,472973,475025,448277,381217,300200,319828,249679,233102,197483,218059,196765,166905,146388,165826,183798,45891,45166,39776,43741,37945,37970,36472,38912,35789,34771,32312,33263,34381,32144,27401,22628,16698,7338,5860,
实收资本(或股本)(万元),145307,145307,80726,80726,80726,80726,80726,80726,80726,80726,80726,80726,65172,26069,13034,13034,12082,10260,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,4270,4270,4270,4270,2600,2600,
资本公积(万元),29271,29271,93852,93852,93885,93888,93888,93888,94401,94401,94401,94401,29561,68664,81710,81709,63161,29983,34543,34543,34543,34543,34516,34543,34516,34516,34516,34516,34516,34516,2715,2715,2715,2715,0,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,--,--,0,0,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
盈余公积(万元),6025,6025,6025,6025,4500,4500,4500,4500,3469,3469,3469,3469,3217,3217,2956,2956,2382,2382,2382,2382,1985,1985,1985,1985,1818,1818,1818,1818,1304,1304,1304,1304,465,465,396,174,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
未分配利润(万元),171924,164188,152562,139689,117041,103945,92832,85110,65738,56922,48153,43898,33336,28613,26834,24803,18817,17679,16658,15619,15498,14877,13765,13146,13528,13276,16141,14878,14320,13515,12724,10358,9515,3930,3670,1585,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
归属于母公司股东权益合计(万元),352515,344776,333149,320286,296150,283057,271946,264224,244334,235517,226748,222494,131286,126563,124535,122502,96442,60304,59283,58244,57726,57105,55966,55374,55561,55310,58174,56911,55840,55035,21012,18647,16965,11380,6666,4359,
少数股东权益(万元),16098,16188,15471,15340,11414,8477,5339,3804,2854,2343,2385,2448,2535,-449,-397,-318,-187,-130,-57,-77,50,97,150,164,203,210,180,--,--,--,0,0,474,0,72,77,
所有者权益(或股东权益)合计(万元),368614,360964,348619,335626,307565,291534,277284,268028,247188,237860,229134,224942,133821,126114,124138,122184,96255,60175,59226,58167,57776,57201,56116,55538,55764,55519,58354,56911,55840,55035,21012,18647,17439,11380,6738,4436,
负债和所有者权益(或股东权益)总计(万元),892268,865548,821593,810651,755841,672751,577484,587856,496867,470962,426617,443001,330586,293019,270526,288010,280053,106065,104392,97943,101517,95147,94086,92010,94676,91309,93125,89223,89103,89416,53156,46048,40067,28078,14076,10295,		
  
