报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1000,1000,--,2000,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),9094,9813,9134,8890,10852,10749,8905,8143,
长期借款(万元),--,--,--,--,3900,4000,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),50,50,50,50,25,25,25,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),219,225,149,153,162,170,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),269,275,199,203,4087,4195,25,0,
负债合计(万元),9362,10088,9333,9093,14938,14944,8930,8143,
实收资本(或股本)(万元),18972,18972,18972,18972,14229,14229,13500,5000,
资本公积(万元),22411,22411,22411,22411,1971,1971,790,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1147,1147,1147,1147,625,625,204,80,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),15227,14008,13569,13013,10458,8000,3418,1423,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),57757,56538,56099,55544,27283,24825,17912,6503,
少数股东权益(万元),--,--,--,--,--,--,--,663,
所有者权益(或股东权益)合计(万元),57757,56538,56099,55544,27283,24825,17912,7166,
负债和所有者权益(或股东权益)总计(万元),67119,66626,65432,64636,42221,39770,26842,15310,		
  
