报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
固定资产净值(万元),--,16096,16368,11777,--,6097,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),15354,16096,16368,11777,5976,6097,5513,5360,
在建工程(万元),1045,921,87,5478,10524,9785,6193,0,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),6217,6176,6154,6472,6472,6508,6614,521,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),19,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),896,921,873,743,655,672,521,310,
其他非流动资产(万元),--,--,180,75,--,--,--,--,
非流动资产合计(万元),25853,25596,25171,24546,23626,23062,18842,6191,
资产总计(万元),131672,143530,125940,113420,101909,100459,78615,62211,
短期借款(万元),--,4200,10803,11300,11800,11800,9500,4900,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),2833,3000,5800,1010,2120,2120,2140,--,
应付账款(万元),39071,47826,58295,60923,50872,51637,33732,27358,
预收账款(万元),967,1238,1159,563,183,89,173,159,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),587,506,1368,593,--,315,123,385,
应交税费(万元),363,144,867,160,770,314,1595,1918,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,517,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1450,1971,987,604,742,665,641,1455,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),45270,58885,79278,75153,66488,66941,48421,36175,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),334,104,690,690,690,690,690,690,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),334,104,690,690,690,690,690,690,
负债合计(万元),45604,58989,79968,75843,67178,67631,49111,36865,
实收资本(或股本)(万元),13600,13600,10200,10200,10200,10200,7700,7250,
资本公积(万元),46639,46639,16022,16022,16022,16022,8708,6250,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1339,1339,1339,632,290,290,1375,1208,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),24490,22963,18412,10723,8219,6317,11721,10638,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),86067,84541,45972,37577,34731,32828,29504,25346,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),86067,84541,45972,37577,34731,32828,29504,25346,
负债和所有者权益(或股东权益)总计(万元),131672,143530,125940,113420,101909,100459,78615,62211,		
  
