报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
生产性生物资产(万元),1387,1609,1950,1928,1357,788,976,1031,906,746,539,459,459,548,58,154,70,76,--,141,21,45,70,94,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),20788,20845,21086,20991,23200,23397,23540,23093,21698,21596,21180,20436,19810,19540,19671,20173,20304,20436,--,19452,15465,15200,14403,7222,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),29,29,29,29,29,29,41,29,29,29,29,29,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),13169,13780,18309,20526,14900,14960,14423,14923,3845,3495,3338,3310,3283,3242,3265,3018,2823,2912,--,2526,1962,2003,1854,1710,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4473,3883,4271,3648,3959,3454,3550,3044,4428,4055,3920,3583,3673,3234,3399,2932,2958,2704,--,2332,976,737,619,481,
其他非流动资产(万元),6591,5479,10343,3236,17999,9948,14131,3554,11097,5963,4954,1400,1223,1561,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),351017,329306,329123,318963,301962,273778,269510,254246,224605,215880,203258,195943,188682,184321,178273,179860,174543,173006,170035,167073,147683,117595,85284,67456,
资产总计(万元),684713,650974,641415,598586,601441,583243,564535,516947,494900,470017,428210,411236,400463,411743,412728,365559,379810,348706,347747,354395,305006,253324,215615,184869,
短期借款(万元),119223,121223,133124,119124,123624,140124,130124,98124,84124,70124,59124,39324,31324,60124,68124,38124,45124,74124,--,89754,81584,48384,57028,46554,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,4029,4970,2455,3000,6000,2000,2278,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,
应付账款(万元),--,75722,57449,49977,68324,46879,46812,42417,54828,38580,27410,31026,45513,30997,35221,29630,40508,31718,--,37039,29335,26312,19088,21570,
预收账款(万元),18841,25274,21729,18104,20127,25625,21955,16823,18459,31353,15349,13395,13808,20261,13902,10236,12024,14502,--,8414,8285,9160,5840,6053,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3738,3453,3746,4125,3509,3309,3987,3565,2961,2742,2737,2611,2203,2058,1885,2093,1853,1559,--,1610,1222,1040,743,794,
应交税费(万元),2881,1997,2756,4034,3218,1589,1628,2585,2665,2477,2301,4068,-6363,-4237,-3910,-2785,-1895,-2783,--,-3618,-2301,-227,-1103,162,
应付利息(万元),140,141,199,287,237,147,154,173,65,90,86,96,100,144,122,147,64,162,--,298,270,106,95,100,
应付股利(万元),53,53,53,147,--,722,--,--,153,960,--,--,--,320,--,--,--,--,--,--,185,185,335,141,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,23618,25637,19737,20162,18811,11765,12366,11026,9933,6945,7867,10756,7492,6457,5558,6360,4186,--,3999,3555,5719,5312,5872,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3800,3000,--,2000,--,--,--,1000,2000,8350,14350,17450,15850,10400,600,800,400,400,--,5500,5056,56,--,135,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),265919,258509,249662,219989,242201,243206,218425,179331,176281,164608,128301,115836,113191,127559,122402,83805,104559,123869,130406,142996,127191,90734,89337,81381,
长期借款(万元),4000,5000,6030,2030,4830,4830,5000,5000,--,--,--,3000,6000,12550,23550,24250,25850,26150,--,21450,5000,10056,5111,1971,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2264,2163,1916,1940,855,475,500,500,500,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),14,13,--,--,1,0,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,2,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,214,--,--,--,--,--,--,
非流动负债合计(万元),6278,7176,7946,3970,5686,5305,5500,5501,500,300,0,3000,6000,12550,23550,24250,25850,26364,26350,21450,5000,10056,5113,1973,
负债合计(万元),272197,265685,257608,223960,247887,248511,223925,184831,176781,164908,128301,118836,119191,140109,145952,108055,130409,150233,156756,164446,132191,100789,94450,83355,
实收资本(或股本)(万元),83118,83118,83118,83118,83118,83118,83118,83118,83118,83118,83118,83118,83118,55412,55412,55412,55412,47412,--,47412,47412,47412,47412,6235,
资本公积(万元),9896,10023,10361,10359,10391,10391,10597,10737,10721,10721,10734,10734,10418,38124,38124,38124,38124,3694,--,3694,3694,5378,3698,13662,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),23249,23249,23249,23249,20002,20002,20002,20002,15693,15693,15693,15693,14530,14530,14530,14530,13070,13070,--,13070,11723,10210,8626,7204,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),254520,230429,231628,222305,204864,189259,193798,186761,177985,166880,163515,156683,147008,138294,134074,129200,122738,114615,--,107683,94112,74530,50409,65241,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),370672,346394,348355,339030,318375,302770,307515,300617,287517,276412,273060,266229,255073,246360,242139,237265,229344,178791,171933,171858,156940,137530,110144,92342,
少数股东权益(万元),41844,38895,35452,35596,35180,31962,33095,31499,30602,28697,26849,26171,26199,25274,24637,20239,20056,19682,--,18090,15875,15005,11021,9173,
所有者权益(或股东权益)合计(万元),412516,385289,383807,374626,353554,334732,340610,332116,318119,305109,299909,292399,281272,271634,266776,257504,249401,198473,190991,189948,172816,152535,121165,101515,
负债和所有者权益(或股东权益)总计(万元),684713,650974,641415,598586,601441,583243,564535,516947,494900,470017,428210,411236,400463,411743,412728,365559,379810,348706,347747,354395,305006,253324,215615,184869,		
  
