报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2530,2575,2620,2664,2709,2209,2245,2282,2318,2354,2390,2427,2463,2499,2644,2789,5182,
固定资产原值(万元),--,69984,--,69008,--,69775,--,63554,--,57475,--,54577,54106,54016,44659,34357,--,
累计折旧(万元),--,19747,--,18974,--,17138,--,15166,--,13479,--,12227,11454,10597,7284,4608,--,
固定资产净值(万元),--,50236,--,50034,--,52637,--,48388,--,43997,--,42349,42652,43419,37375,29749,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),49460,50236,49090,50034,51031,52637,48139,48388,44378,43997,41955,42349,42652,43419,37375,29749,14112,
在建工程(万元),1943,1599,3357,2305,1874,1139,5515,5347,4008,2921,3860,3687,3462,3330,10320,17063,22650,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6732,6763,6866,6804,6858,6910,6821,6728,6753,6809,6837,6914,7007,7060,7174,7350,7611,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),26,26,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),622,620,621,725,813,908,1078,952,852,962,700,393,422,525,720,779,1172,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4736,4762,4475,4418,5020,5601,5703,5380,5052,5175,7015,5956,7035,7510,6324,5761,5250,
其他非流动资产(万元),333,203,96,150,162,114,672,973,4218,4166,3922,477,211,151,378,176,--,
非流动资产合计(万元),66382,66785,67140,67100,68467,69517,70174,70049,67577,66385,66680,62203,63252,64495,64936,63669,55977,
资产总计(万元),231820,219948,217720,205970,206036,197775,196808,195773,193836,188419,183824,223538,162879,162128,152500,153803,153033,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,0,46000,56000,55000,60000,73000,67950,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),8989,12092,11544,8054,3728,7406,10652,13218,9383,10367,9192,7907,3984,8766,9306,7173,10996,
预收账款(万元),773,749,704,903,712,966,763,1448,779,1555,991,933,1182,1802,1433,604,717,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9030,10403,6479,4381,7013,8778,4820,5370,5953,9755,5770,4678,4730,9424,5880,5562,4626,
应交税费(万元),7310,2279,4103,5239,6747,3052,3680,3586,3205,1410,3168,3448,7917,3105,1610,1673,1821,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,0,78,105,107,108,132,563,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8050,8405,8929,6925,6387,6890,8616,8071,9514,8684,8390,7869,7340,7064,7211,7272,7277,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他流动负债(万元),565,313,826,1004,557,223,712,1012,651,91,824,1190,637,129,110,8,--,
流动负债合计(万元),34718,34241,32584,26505,25145,27315,29243,32706,29485,31862,28336,72102,81897,85397,85659,95425,93950,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10695,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4720,4764,4801,4831,4858,4884,4909,4941,4975,5010,4745,4783,4820,4858,5009,5010,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5076,
非流动负债合计(万元),4720,4764,4801,4831,4858,4884,4909,4941,4975,5010,4745,4783,4820,4858,5009,5010,15771,
负债合计(万元),39438,39005,37385,31337,30003,32199,34152,37647,34461,36872,33081,76885,86717,90256,90668,100435,109721,
实收资本(或股本)(万元),38880,38880,38880,21600,21600,21600,21600,21600,21600,21600,21600,21600,16200,16200,16200,16200,16200,
资本公积(万元),62929,62929,62929,80209,80209,80209,80209,80209,80209,80209,80209,80209,19485,19485,19485,19485,19485,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8941,8941,7303,7303,7303,7303,6056,6056,6056,6056,4637,4637,4637,4637,3311,1885,1125,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),75749,65190,67302,62339,63254,53236,52290,48146,49903,42631,44297,40207,35840,31550,22836,15797,6501,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),186499,175940,176414,171452,172366,162349,160155,156011,157768,150496,150743,146654,76162,71872,61832,53368,43312,
少数股东权益(万元),5882,5003,3921,3182,3667,3228,2500,2115,1608,1050,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),192381,180943,180335,174633,176033,165576,162656,158126,159376,151546,150743,146654,76162,71872,61832,53368,43312,
负债和所有者权益(或股东权益)总计(万元),231820,219948,217720,205970,206036,197775,196808,195773,193836,188419,183824,223538,162879,162128,152500,153803,153033,		
  
