报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
预收账款(万元),41,89,466,95,54,105,148,31,127,124,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),893,968,719,845,684,768,333,352,217,173,
应交税费(万元),512,546,416,464,431,52,368,45,23,9,
应付利息(万元),--,--,--,--,--,--,--,--,127,--,
应付股利(万元),--,--,--,--,--,--,--,--,159,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2361,49,95,78,43,66,84,873,2165,4670,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),72,144,214,583,1275,1166,589,1904,1630,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),5839,4834,9760,8842,6160,9022,7789,13228,13314,12981,
长期借款(万元),2000,2000,2000,2500,500,800,1500,700,2200,1350,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,142,283,418,--,147,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),85,86,87,88,91,93,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2085,2086,2087,2588,732,1176,1918,700,2347,1350,
负债合计(万元),7924,6920,11847,11431,6892,10199,9707,13928,15662,14331,
实收资本(或股本)(万元),8130,8000,8000,6000,6000,6000,6000,3180,3180,1500,
资本公积(万元),38565,36318,36835,12015,12015,12015,12015,1259,1259,--,
减:库存股(万元),2308,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1232,1232,1232,1232,662,662,39,869,484,325,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16377,14558,12557,11219,8731,5990,3244,6494,2958,2726,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61996,60108,58623,30466,27408,24666,21298,11802,7882,4551,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),61996,60108,58623,30466,27408,24666,21298,11802,7882,4551,
负债和所有者权益(或股东权益)总计(万元),69920,67028,70471,41896,34300,34864,31005,25730,23543,18882,		
  
