报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),413,427,441,145,151,99,105,110,116,28,198,30,32,33,0,38,43,2207,
负债合计(万元),8148,11559,12507,12643,15376,21630,15320,15115,13565,12984,21671,23387,24629,20162,23645,21652,21195,23683,
实收资本(或股本)(万元),23806,23806,23806,23806,11903,11903,11903,11252,5626,5626,5626,5626,4500,4500,4500,4500,4500,4500,
资本公积(万元),68372,68372,68372,68372,80275,80275,80275,37626,43252,43252,43252,43252,10983,10983,10983,10983,10983,10983,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7722,7722,6212,6212,6212,6212,4113,4113,4113,4113,2660,2660,2660,2660,1745,1745,1221,770,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),63543,62211,61388,58417,58057,52978,47339,42804,42200,37014,34294,30213,26640,23940,20131,15707,10985,6931,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),163443,162111,159778,156806,156447,151368,143630,95794,95191,90005,85832,81751,44783,42083,37360,32935,27688,23184,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),163443,162111,159778,156806,156447,151368,143630,95794,95191,90005,85832,81751,44783,42083,37360,32935,27688,23184,
负债和所有者权益(或股东权益)总计(万元),171591,173670,172284,169449,171823,172998,158950,110910,108755,102989,107503,105138,69413,62246,61005,54587,48883,46867,		
  
