报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
开发支出(万元),1123,154,--,959,221,23,--,1161,832,970,--,--,--,--,--,--,--,--,
商誉(万元),13091,13091,13091,13197,13197,930,930,345,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4058,5019,5169,5501,7044,9420,8376,5191,1620,317,334,16,17,17,17,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3772,3510,3481,2686,2945,2243,2312,2068,2315,1681,1681,1410,1234,1239,1332,890,276,187,
其他非流动资产(万元),--,4148,3952,--,--,--,--,--,--,--,--,--,--,--,--,4262,--,--,
非流动资产合计(万元),69946,74905,78953,74442,76797,64697,64890,67604,58370,51398,51312,48986,49175,50200,49990,53821,32161,19096,
资产总计(万元),181552,173222,186462,191471,182362,172900,179474,180073,160951,148368,148701,138276,152719,120799,141750,141383,91635,59381,
短期借款(万元),37100,28100,27390,34301,30501,39911,39911,28000,19000,27020,22020,25020,28800,33030,29280,13895,15410,8580,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),13720,11233,15411,10851,6591,6669,2057,10680,17183,7773,6800,3030,6510,10606,10181,15747,4012,2989,
应付账款(万元),22451,15452,22580,16836,15914,7157,25405,26408,14652,9731,22677,18721,20700,10902,36924,38014,18649,12347,
预收账款(万元),1312,2941,3683,10594,14019,11861,14348,20141,14369,11090,2888,1061,611,617,2112,15872,9978,303,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1074,831,983,816,822,576,1290,1621,1420,754,872,713,811,654,1400,1085,901,627,
应交税费(万元),1159,314,1863,726,840,1028,2432,2762,139,402,2247,16,7,1913,3041,1303,513,2764,
应付利息(万元),--,1,137,--,--,31,31,--,--,--,--,--,--,--,--,909,800,449,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),851,2312,2701,5030,1415,4036,1304,1987,1207,2338,108,10,167,381,171,52,65,376,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,4000,6040,6000,8000,--,--,
其他流动负债(万元),2838,11380,11380,8542,8542,4724,4724,4848,11424,6700,6700,6700,--,--,--,--,--,--,
流动负债合计(万元),80505,72564,86126,87697,78644,75994,91503,96447,79394,65808,64312,55271,61605,64143,89108,94876,50328,28434,
长期借款(万元),19997,19997,19997,19997,19999,9999,--,--,--,--,--,--,7800,8760,6000,8000,11000,5000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,2,72,72,72,98,70,98,70,--,--,--,
预计非流动负债(万元),418,418,418,618,618,618,618,618,200,200,200,200,200,200,200,200,--,--,
长期递延收益(万元),481,--,487,490,493,493,498,561,696,375,379,--,382,456,286,232,--,--,
递延所得税负债(万元),490,530,550,736,593,--,1020,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,484,--,--,--,--,--,--,--,--,--,546,--,300,300,300,300,300,
非流动负债合计(万元),21386,21429,21452,21841,21703,11110,2136,1181,968,647,651,844,8452,9814,6856,8732,11300,5300,
负债合计(万元),101891,93993,107579,109538,100346,87104,93639,97628,80361,66455,64963,56115,70057,73958,95964,103608,61628,33734,
实收资本(或股本)(万元),29336,29336,29336,29336,29336,29336,29336,29336,14668,14668,14668,14668,14668,11000,11000,11000,11000,11000,
资本公积(万元),25314,25314,25314,25262,25262,26907,25627,25627,40295,40295,40295,40295,40295,8102,8102,8102,8102,8102,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3470,3470,3470,3470,3470,3470,3470,3318,3318,3318,3318,2960,2960,2960,2960,1989,1101,661,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),19789,19641,19402,22731,23115,26083,25989,24164,22309,23632,25456,24237,24737,24779,23723,16684,9804,5883,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),77909,77761,77523,80800,81184,85796,84422,82445,80590,81913,83737,82161,82661,46842,45786,37775,30007,25647,
少数股东权益(万元),1752,1468,1361,1134,832,--,1413,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),79661,79229,78884,81934,82015,85796,85835,82445,80590,81913,83737,82161,82661,46842,45786,37775,30007,25647,
负债和所有者权益(或股东权益)总计(万元),181552,173222,186462,191471,182362,172900,179474,180073,160951,148368,148701,138276,152719,120799,141750,141383,91635,59381,		
  
