报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2006-12-31,
应付股利(万元),--,104282,--,24896,30387,75618,427345,9020,8506,67109,391452,9981,9422,11331,264335,3247,13968,7485,282064,11771,9102,7401,305159,6229,14700,3365,287202,8981,15728,19906,15054,15649,11139,142141,177671,8217,8217,0,12365,--,12315,54616,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
其他应付款(万元),--,--,4895172,4292375,3904672,4099960,3682700,4408940,3454251,3425214,3052599,3447395,3084128,2054074,2249460,1315881,1830336,1879972,1768808,1807104,1560428,1325112,1368183,1023229,1259092,1092687,1114791,1265064,1111325,1368975,968451,898285,879931,786322,749436,871190,680894,9860500,606001,--,509831,433772,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
一年内到期的非流动负债(万元),3436408,2683213,2854631,2074218,2584890,2506850,2932226,2521934,2950313,2211356,2233956,1621598,2234967,2154125,1867000,1449685,1439571,1222624,1276837,1480097,1902379,1131825,1341633,1272685,1155762,686917,831342,756327,926964,678025,649098,1180536,1177564,566540,1297264,748640,747035,0,545581,--,320203,477293,
其他流动负债(万元),1838466,814732,775869,801521,787250,806183,1010402,1283216,1439633,1101616,999480,499689,499566,304049,602596,902733,902598,1202820,1202000,942100,701970,738240,683178,527181,525397,528363,274206,18865,260234,11205,523046,526460,274292,439434,436328,428790,415505,10700,247944,800,11139,239478,
流动负债合计(万元),47986966,45851232,46831012,43218108,44671100,46524364,45873411,41650490,42334468,38986930,37731352,37308844,37161865,37009274,36582775,32425538,33805601,34030453,33924453,31019209,30397452,28308285,27850413,24690679,25245949,24914947,24684734,21819424,21838554,22627058,21155773,19286906,19016417,18813210,18457503,15877828,15490451,15281400,14035122,11986100,9274838,7577329,
长期借款(万元),19382609,19454645,17965017,16553525,15443175,17401681,16107738,16223755,14675105,16125006,15386939,14820538,13456085,14158157,12930570,12080378,10184858,10081631,9063686,7808547,6892472,5953260,5287639,4640645,4090663,3961008,3822051,3719243,3266792,3345875,3142438,2762548,2498909,2213401,1945520,1894422,1680521,2436100,1499553,1913000,1263251,859053,
应付债券(万元),2111437,2752020,2337547,2337085,2336630,2385994,2385528,2616867,2614582,3603537,3204804,3404249,3204955,3204541,3004247,3382920,3383495,3374397,3072721,2842785,2792518,2942622,3151669,3140259,3140463,2989811,1791353,1790542,1790871,1840720,1590183,1589520,1210113,1959722,1209331,1708716,1708551,0,500000,--,0,--,
长期应付款(万元),--,1362238,1412211,1190050,1098439,1043907,1017976,1044024,1043773,1121030,954739,1033740,908887,869950,920642,884243,906603,923538,978813,808884,624206,768576,849767,772203,737403,632622,625195,608369,530328,607422,553456,669791,559217,655045,490571,481175,442893,0,330724,--,341708,346307,
专项应付款(万元),--,--,--,16725,14300,14455,14743,14378,15001,15220,15842,15963,17128,14627,13998,14382,14626,15163,14448,14236,12802,11761,11431,11659,13035,12034,14982,24768,14728,25575,15201,25655,13732,11987,29222,14341,25820,0,12396,--,12473,7845,
预计非流动负债(万元),121847,74108,75736,68655,68355,79125,73182,62451,45897,47230,41257,37332,37033,44073,41816,61411,58641,61076,61857,58144,54233,48890,50451,53213,52710,29520,27346,27502,27404,31852,36008,35348,33797,34615,30254,31344,36506,0,48343,--,8918,7709,
长期递延收益(万元),53060,41286,77695,72779,35870,87385,96344,95749,86881,312042,261337,428899,411779,650333,545464,545215,461768,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,39900,--,--,0,--,
递延所得税负债(万元),516216,598052,529517,592521,596860,457626,526044,478025,444108,553644,523170,491756,542856,514876,557475,647957,569054,425221,365992,301522,289347,281180,281280,301647,310054,218788,235480,246204,237822,249317,271617,266731,239800,273243,265940,336454,351997,241400,108108,203300,429511,211933,
其他非流动负债(万元),49313,41809,40881,42314,44865,62147,62676,62165,56361,247587,247890,238485,238005,238756,238919,268805,239582,546109,455588,230890,181428,102847,92210,89936,89944,64593,48406,26438,46725,31398,31549,18048,32552,13728,25075,17580,12146,281800,6012,--,6305,--,
非流动负债合计(万元),24092425,24440935,22557450,20990222,19758252,21654571,20409476,20727548,19116108,22187360,20801145,20636898,18986934,19879673,18442946,18064398,16013534,15427135,14013104,12065008,10847006,10109136,9724447,9009561,8434273,7908375,6564815,6443065,5914670,6132158,5640452,5367640,4588120,5161741,3995914,4484032,4258433,2999200,2505137,2458300,2062165,1432847,
负债合计(万元),72079391,70292167,69388462,64208330,64429352,68178934,66282887,62378038,61450576,61174290,58532497,57945742,56148799,56888946,55025721,50489936,49819135,49457588,47937557,43084217,41244458,38417422,37574860,33700241,33680223,32823322,31249549,28262489,27753224,28759216,26796225,24654546,23604537,23974951,22453417,20361860,19748884,18280600,16540259,14444400,11337004,9010176,
实收资本(或股本)(万元),1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1617474,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,1482500,
资本公积(万元),2505449,2504861,2504805,2539722,2548548,2543696,2552362,2401541,2401523,2543455,2401501,2401506,2401506,2402004,2226562,2106490,2106490,2103475,2655428,2641885,2744914,2758619,2764246,2852729,2876209,2659837,2722546,2772661,2313856,2283365,2491445,2585801,2527812,2528357,2496465,2736178,2784562,1385300,2006391,1385300,3076099,2132834,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
专项储备(万元),235563,238423,229993,222232,221691,224018,218339,195367,184947,187013,179083,163637,155225,187323,178442,156146,145022,167561,160301,154740,144792,162560,152977,138196,130841,130385,113745,100579,92550,94170,86953,79652,74138,88018,76482,65136,55725,1822500,--,--,0,--,
盈余公积(万元),523985,471374,471374,471374,471374,420926,420926,416173,420926,376499,376499,376499,376499,346102,346102,342169,346102,251346,251346,251346,251346,140627,140627,140627,140627,118347,118347,118347,118347,75784,75784,75784,75784,49470,49470,49519,49470,0,32272,--,15365,--,
一般风险准备(万元),108859,97546,97546,97546,97546,76675,76675,76675,76675,38887,38887,38887,38887,10779,10779,10779,10779,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
未分配利润(万元),11067598,10449617,9980987,10071715,9728299,8914395,8495503,8471855,8157821,7693551,7268489,7205175,6975865,6504140,6147737,5973541,5777507,5470521,5075811,4980336,4798199,4501424,4231600,4174835,3995747,3516841,3309670,3268492,3115707,2807562,2571100,2394666,2236110,1861579,1688870,1660749,1493783,0,993654,--,491815,59073,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-197,582,-6095,-4446,1496,-4694,7226,8197,5172,3179,61,4338,6790,1742,3802,2138,3854,9671,6486,0,2326,--,1723,-1392,
