报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),493,565,636,708,472,531,621,727,395,515,566,666,512,628,1015,1105,902,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),521,473,249,223,270,223,242,215,189,188,207,202,227,193,180,98,56,
其他非流动资产(万元),8076,9153,10316,11364,24510,2408,2993,2993,9213,4792,1485,1485,1485,1485,1279,--,--,
非流动资产合计(万元),175160,171499,160185,156922,152994,128359,118995,113910,111500,101689,13263,12960,12791,12799,7898,5307,4725,
资产总计(万元),269162,223122,211870,198283,195002,179255,169210,158848,164145,150309,153126,82467,71501,61609,41251,32962,27827,
短期借款(万元),34700,28800,30000,28000,28000,30000,29248,24500,34748,49642,44612,24000,31850,19660,8500,4032,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1542,1964,2276,770,3470,5029,1855,2515,2292,2941,10936,5544,5548,6327,2970,2945,586,
应付账款(万元),15743,20402,12674,11587,9850,13174,9336,6645,5006,5520,5527,4097,3354,6145,3407,2891,4506,
预收账款(万元),2753,2566,2809,2942,2702,1072,1323,379,278,276,795,156,241,130,63,710,115,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),977,1052,1002,999,950,1114,1103,1035,899,956,997,993,874,994,765,598,396,
应交税费(万元),1000,1717,501,1011,116,1064,1068,723,845,421,731,1159,347,246,477,897,916,
应付利息(万元),74,74,27,27,27,27,11,13,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,452,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),34695,33351,27229,26596,24964,24311,25372,24250,21204,39049,40310,207,203,171,234,188,106,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),200,200,--,--,--,--,--,--,--,--,149,--,--,--,--,--,1300,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,32,--,--,--,--,32,--,
流动负债合计(万元),91684,90125,76520,71931,70079,75793,69315,60061,65273,98805,104089,36609,42418,33673,16416,12293,12927,
长期借款(万元),78192,76945,75803,73924,72414,50307,49524,48447,47947,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6277,6323,7239,6508,6374,6430,5987,6043,5619,5555,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),2841,2841,2841,2897,2937,2937,--,--,--,--,5639,4110,3686,3034,1350,1150,--,
非流动负债合计(万元),87310,86109,85883,83329,81725,59674,55510,54490,53566,5555,5639,4110,3686,3034,1350,1150,0,
负债合计(万元),178994,176234,162403,155260,151804,135467,124826,114551,118839,104360,109728,40719,46103,36708,17766,13443,12927,
实收资本(或股本)(万元),15460,14285,14285,14048,14048,14048,14048,14048,14048,14048,14048,7024,5268,5268,5268,5268,5268,
资本公积(万元),56202,14233,13795,9254,9254,9254,9254,9254,9254,9254,9254,16278,2537,2537,2537,2537,2537,
减:库存股(万元),4339,4339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4108,4108,3331,3331,3331,3331,2784,2784,2784,2784,2307,2307,2307,2307,1948,1432,854,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21791,21298,20396,18150,17819,17677,18105,17305,17518,17556,17547,16138,15285,14789,13731,10282,6241,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),93222,49585,51806,44784,44452,44311,44192,43391,43604,43642,43157,41748,25398,24902,23485,19519,14900,
少数股东权益(万元),-3054,-2697,-2338,-1761,-1255,-523,192,907,1702,2307,242,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),90168,46889,49467,43023,43198,43788,44384,44298,45306,45949,43398,41748,25398,24902,23485,19519,14900,
负债和所有者权益(或股东权益)总计(万元),269162,223122,211870,198283,195002,179255,169210,158848,164145,150309,153126,82467,71501,61609,41251,32962,27827,		
  
