报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),17,18,--,--,14,--,--,--,11,--,--,--,--,--,46,
应交税费(万元),542,375,164,158,88,82,47,63,-967,372,357,992,691,466,-599,
应付利息(万元),--,42,6,6,6,6,12,17,--,76,80,44,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,1933,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),635,820,1207,413,506,605,364,344,511,686,451,843,556,364,605,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),92,161,33,62,90,124,44,102,117,120,71,2011,7114,1833,1630,
其他流动负债(万元),2,59,--,--,--,195,--,--,--,--,--,--,--,--,4,
流动负债合计(万元),58256,48026,49593,45248,37074,30841,20182,23766,22130,25692,39252,44315,36310,34563,39951,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,2850,6400,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,13,14,--,--,--,--,--,629,1260,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),960,923,1022,1026,1033,1069,1145,551,619,617,730,577,29,33,--,
递延所得税负债(万元),--,--,--,62,43,71,2,25,16,76,135,--,96,40,22,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,38,
非流动负债合计(万元),960,923,1022,1089,1076,1140,1160,590,635,693,864,577,2975,7102,1320,
负债合计(万元),59216,48950,50615,46337,38151,31982,21343,24356,22765,26386,40117,44892,39285,41665,41271,
实收资本(或股本)(万元),20800,20800,20800,20800,20800,20800,20800,20800,20800,20800,15600,15600,15600,15600,12000,
资本公积(万元),49798,49798,49798,49798,49798,49798,49798,49798,50241,50241,3825,3835,3835,4110,8059,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3264,3264,3034,3034,3034,3034,3034,3034,3034,3034,2184,2184,945,531,123,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20124,20233,19559,18726,18268,17540,19705,20460,23542,25624,25658,28393,20268,15685,9553,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-512,
归属于母公司股东权益合计(万元),93237,93370,92656,91992,91700,90691,92866,93816,97119,99128,46656,49399,40015,35343,29222,
少数股东权益(万元),255,337,447,462,499,560,622,673,290,362,400,--,--,--,--,
所有者权益(或股东权益)合计(万元),93492,93707,93103,92454,92199,91251,93488,94489,97409,99490,47056,49399,40015,35343,29222,
负债和所有者权益(或股东权益)总计(万元),152708,142657,143719,138791,130350,123233,114830,118844,120174,125876,87173,94291,79300,77008,70493,		
  
