报告日期,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
应付股利(万元),--,--,--,--,--,500,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),4,9,2,6,5,152,152,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,4971,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),17888,16815,20597,21643,27623,27959,22751,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),707,759,862,953,987,1087,1223,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),707,759,862,953,987,1087,1223,
负债合计(万元),18596,17574,21459,22596,28610,29047,23974,
实收资本(或股本)(万元),8400,8400,8400,8400,8400,5000,5000,
资本公积(万元),4363,4363,4363,3859,4458,458,458,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),2194,2194,2194,1930,1879,1519,1234,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),14747,13577,12517,10471,9555,10211,8685,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),29704,28534,27474,24660,24292,17187,15378,
少数股东权益(万元),--,--,--,--,-11,-24,-7,
所有者权益(或股东权益)合计(万元),29704,28534,27474,24660,24281,17163,15371,
负债和所有者权益(或股东权益)总计(万元),48300,46108,48932,47256,52891,46210,39345,		
  
