报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付账款(万元),6570,5273,6393,4514,8373,5484,5347,4633,4253,4102,4644,4895,3994,5052,6284,4235,3833,
预收账款(万元),967,1156,943,1097,642,874,1324,454,834,807,683,845,1140,679,3398,1879,2121,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),368,338,1293,477,462,457,1305,461,441,439,1157,433,371,1016,864,611,385,
应交税费(万元),3835,1736,3889,2403,1560,1543,1891,899,1390,1290,2385,1283,1671,2139,1826,2013,1438,
应付利息(万元),--,--,--,--,--,--,--,--,6,--,7,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16586,10609,14360,6201,4621,898,834,1010,819,648,1202,556,419,157,408,196,3427,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),81,77,89,66,95,87,87,73,87,50,97,78,62,118,141,100,87,
流动负债合计(万元),32119,22132,34006,24084,20676,13142,16073,12518,18637,14929,20709,20318,22537,16779,21541,12402,11291,
长期借款(万元),10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1143,1189,1234,1234,1281,1336,1383,1556,1600,1651,1689,1675,1714,1791,1569,464,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,292,
非流动负债合计(万元),11143,11189,1234,1234,1281,1336,1383,1556,1600,1651,1689,1675,1714,1791,1569,464,292,
负债合计(万元),43261,33321,35240,25318,21957,14478,17457,14074,20238,16579,22398,21994,24251,18570,23109,12867,11583,
实收资本(或股本)(万元),36400,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,19500,19500,19500,5000,
资本公积(万元),54325,64725,64725,64725,64725,64725,64725,64725,64725,64725,64725,64725,64725,930,930,930,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8230,8230,8230,6122,6122,6122,6122,4735,4735,4735,4735,3509,3509,3509,186,62,753,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27487,34235,30971,26655,22875,22924,20098,16225,13415,19126,16492,12750,9887,13474,14486,3130,7102,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),126442,133190,129926,123502,119722,119771,116945,111685,108875,114586,111952,106984,104121,37413,35102,23622,12855,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),126442,133190,129926,123502,119722,119771,116945,111685,108875,114586,111952,106984,104121,37413,35102,23622,12855,
负债和所有者权益(或股东权益)总计(万元),169703,166511,165165,148819,141679,134248,134402,125759,129113,131165,134351,128978,128373,55983,58212,36489,24438,		
  
