报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),26910,30339,31798,30818,10636,8917,5907,5699,5356,5448,5492,5348,5361,5434,5545,4820,1773,
在建工程(万元),1138,1158,161,932,20669,12239,6670,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),140,537,232,459,374,428,1766,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1546,1603,1604,1606,1659,1681,1567,1353,56,62,69,75,81,88,91,41,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),4738,4738,4738,4738,4738,4738,4738,4738,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),252,274,238,257,284,257,221,233,208,225,242,260,277,294,321,251,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),580,537,558,625,590,547,592,417,290,239,353,294,252,293,209,165,97,
其他非流动资产(万元),144,147,111,152,47,42,989,1161,2441,153,90,90,90,70,--,--,--,
非流动资产合计(万元),42994,43637,41722,41902,38997,28849,22450,13600,8349,6127,6246,6066,6061,6179,6165,5277,1870,
资产总计(万元),134544,134938,122234,94772,87426,89865,78252,70667,65016,67997,58166,58886,31108,37332,31130,24672,19017,
短期借款(万元),1445,1945,4038,7916,2605,1080,510,615,--,--,--,2550,3350,3350,3200,1650,1850,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,198,1406,1265,--,--,930,1018,--,196,512,648,--,--,--,
应付账款(万元),3985,2547,3752,4533,2419,3164,3648,1147,447,788,633,419,177,1002,1963,1340,587,
预收账款(万元),5840,6593,3443,2519,2269,2940,2642,3747,2226,2213,2724,1489,2792,4888,3116,3385,4177,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),955,1653,898,891,926,1600,992,931,826,1268,726,627,631,949,745,479,282,
应交税费(万元),1305,2788,1203,1673,1271,2042,1096,606,1130,1789,662,549,859,1245,1101,804,587,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),18,18,26,27,13,13,17,17,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2035,2050,2683,3737,6535,6584,7263,7413,1972,2017,56,20,116,94,94,118,1,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,478,74,148,220,292,289,284,281,276,261,249,247,230,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),15583,17594,16043,21974,17518,18836,16388,14769,7821,9377,5082,6127,8698,12425,10466,8006,7484,
长期借款(万元),--,--,--,1960,500,--,--,--,73,148,220,292,374,450,699,946,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),19,19,27,27,27,27,26,26,26,26,34,34,34,34,35,29,15,
长期递延收益(万元),780,792,1014,1014,1030,970,1014,564,254,254,254,114,--,114,126,191,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,114,--,--,--,70,
非流动负债合计(万元),799,810,1041,3001,1557,997,1040,590,353,428,508,440,522,598,860,1166,85,
负债合计(万元),16382,18404,17083,24975,19075,19832,17428,15359,8174,9805,5590,6567,9219,13023,11326,9173,7569,
实收资本(或股本)(万元),21837,21837,21837,20247,20232,20240,20220,20220,8069,8069,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),59234,59173,59051,26072,25764,25716,25157,24862,31095,30942,28997,28997,2599,2599,2599,2599,2599,
减:库存股(万元),1797,1797,2484,2549,2968,3081,3538,3555,1918,1918,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3676,3676,3040,3040,3040,3040,2466,2466,2466,2466,1819,1819,1819,1819,1294,755,340,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),30886,30252,21240,20495,19922,21529,14776,9625,17130,18633,13760,13503,11470,13891,9910,6145,2509,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113836,113141,102684,67305,65990,67445,59080,53618,56842,58191,52576,52319,21888,24309,19804,15499,11448,
少数股东权益(万元),4326,3393,2467,2492,2361,2587,1743,1690,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),118162,116534,105151,69797,68351,70032,60823,55308,56842,58191,52576,52319,21888,24309,19804,15499,11448,
负债和所有者权益(或股东权益)总计(万元),134544,134938,122234,94772,87426,89865,78252,70667,65016,67997,58166,58886,31108,37332,31130,24672,19017,		
  
