报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
固定资产原值(万元),14675,--,13865,--,13795,--,13426,--,11211,--,11142,--,5949,--,5934,--,5806,--,5733,--,5538,5063,4754,4650,--,
累计折旧(万元),2693,--,2385,--,2155,--,1853,--,2716,--,2462,--,2262,--,2092,--,1922,--,1755,--,1586,1435,1121,812,--,
固定资产净值(万元),11982,--,11480,--,11640,--,11573,--,8495,--,8679,--,3687,--,3842,--,3884,--,3977,--,3952,3628,3634,3838,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),11982,11419,11480,11506,11640,11768,11573,8115,8495,8539,8679,4127,3687,3761,3842,3895,3884,3915,3977,--,3952,3628,3634,3838,2837,
在建工程(万元),1195,1093,876,227,129,108,280,2340,1765,1626,1018,3880,3318,2636,2187,1362,1335,1119,866,--,220,245,27,24,393,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),486,496,505,491,499,507,515,475,479,472,478,482,483,488,493,498,502,472,475,--,481,487,499,511,523,
开发支出(万元),5420,5073,4809,4307,4026,3391,3161,2929,2699,2478,2301,2185,2051,1807,1686,1616,1570,1529,1466,--,1314,1133,959,807,728,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),34,36,39,41,48,61,71,84,97,105,118,130,142,154,102,111,121,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),190,186,172,188,157,182,168,176,137,143,128,212,170,138,131,144,110,77,104,--,69,69,71,74,71,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53,65,30,5,--,
非流动资产合计(万元),20608,19603,19181,18059,16498,16017,15768,14119,13671,13363,12721,11014,9855,8985,8439,7626,7523,7112,6887,--,6087,5627,5220,5258,4592,
资产总计(万元),89104,90327,84831,80591,72857,72884,69689,66310,60798,63960,61149,57775,53475,50532,53131,50833,46696,47586,26395,25097,22352,19111,14719,11052,12138,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,1000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),253,88,138,101,108,95,103,108,118,115,60,114,130,96,100,78,142,104,60,--,119,63,63,74,460,
预收账款(万元),18,12,10,211,218,203,207,206,9,5,3,13,6,3,4,8,4,14,7,--,11,9,2,2,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),682,634,959,700,537,532,745,607,387,403,393,467,325,328,342,411,298,283,250,--,--,--,--,--,--,
应交税费(万元),2146,2536,1670,1475,822,817,392,1039,527,569,482,830,588,632,790,736,596,308,466,--,452,480,404,251,25,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1463,1252,1443,1255,1296,1373,2200,970,1314,1336,1525,321,390,394,384,380,278,1045,333,--,348,245,224,327,22,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22,44,66,89,--,--,--,--,--,--,
流动负债合计(万元),4563,4522,4220,3741,2982,3020,3646,2931,2355,2427,2463,1745,1439,1453,1620,1636,1362,1821,1204,--,930,796,1692,1654,507,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),485,485,485,485,485,485,485,485,395,395,395,395,395,155,155,287,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,133,177,266,354,443,
非流动负债合计(万元),485,485,485,485,485,485,485,485,395,395,395,395,395,155,155,287,0,0,0,--,133,177,266,354,443,
负债合计(万元),5048,5008,4705,4227,3467,3505,4132,3416,2749,2822,2857,2140,1834,1608,1775,1923,1362,1821,1204,1353,1063,973,1958,2008,949,
实收资本(或股本)(万元),29088,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,16160,10100,9000,--,9000,9000,9000,8695,12681,
资本公积(万元),5243,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,18171,33,--,33,33,33,3,3,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6964,6964,6964,5088,5088,5088,5088,3791,3791,3791,3791,2612,2612,2612,2612,1617,1617,1617,1617,--,911,911,373,34,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),42760,44026,38830,36944,29969,29956,26136,24771,19926,23017,20169,18692,14699,11982,14413,12963,9388,15879,14544,--,11346,8193,3354,308,-1498,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-2,-2,--,-1,-1,-1,0,-0,
归属于母公司股东权益合计(万元),84056,85320,80126,76365,69390,69378,65558,62894,58049,61139,58291,55636,51641,48924,51355,48909,45334,45765,25191,23743,21288,18136,12758,9042,11186,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,1,--,1,2,3,3,3,
所有者权益(或股东权益)合计(万元),84056,85320,80126,76365,69390,69378,65558,62894,58049,61139,58291,55636,51641,48924,51355,48910,45334,45765,25192,23744,21289,18138,12761,9044,11189,
负债和所有者权益(或股东权益)总计(万元),89104,90327,84831,80591,72857,72884,69689,66310,60798,63960,61149,57775,53475,50532,53131,50833,46696,47586,26395,25097,22352,19111,14719,11052,12138,		
  
