报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,294075,--,268083,--,248131,--,178019,--,158609,--,143902,--,137485,--,125093,--,117305,--,112421,--,107990,--,101420,--,98586,--,91166,--,81836,--,74844,--,62643,--,46482,--,37748,0,33554,32758,0,0,
累计折旧(万元),--,147546,--,142145,--,134991,--,93751,--,81700,--,77729,--,72875,--,64551,--,59811,--,56010,--,51214,--,45871,--,40773,--,36299,--,31299,--,27916,--,23462,--,18062,--,15590,0,14131,12504,0,0,
固定资产净值(万元),--,146528,--,125938,--,113140,--,84268,--,76909,--,66173,--,64609,--,60542,--,57494,--,56411,--,56776,--,55549,--,57813,--,54867,--,50537,--,46928,--,39181,--,28420,--,22158,0,19423,20254,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),--,146528,134880,125938,116314,113140,102726,84268,83222,76909,74565,66173,63433,64609,62361,60542,56318,57494,57891,56411,54946,56776,56878,55549,56638,57813,57375,54867,51914,50537,48184,46928,40937,39181,32159,28420,25001,22158,21780,19423,20254,18962,15850,
在建工程(万元),--,20285,16387,15004,9801,12560,476,1935,2362,1377,6613,12575,9522,8265,2099,1536,1192,1037,1850,1209,5612,4776,2382,3756,2589,997,602,3885,3864,1309,1412,2356,761,1017,84,2604,2378,4295,4020,3979,1511,843,991,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),50110,51019,53745,50763,51590,51966,8587,4363,2344,2363,1696,1697,1734,1740,1497,1517,1542,1549,1369,1376,1401,1425,1445,1473,1493,1500,1484,1503,1518,1539,1127,1072,182,178,203,205,202,140,146,139,151,154,154,
开发支出(万元),213,213,366,341,595,341,1109,1077,944,979,1402,1322,953,890,890,1075,1033,1033,1031,975,947,923,893,739,766,910,887,865,774,672,952,554,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),212379,206163,216518,210315,210269,212204,212368,101631,91281,44775,44775,44775,44775,44775,29217,28087,24901,24901,25114,25129,25129,25129,22198,22198,22198,21970,21970,21970,21890,13024,13106,12849,9836,9836,1453,733,460,460,460,460,460,0,0,
长期待摊费用(万元),52061,50139,44222,43616,44837,40859,39560,32489,34227,32575,25760,27764,26135,27392,25576,25677,26560,27921,21479,22308,18526,19139,19746,18311,19580,19768,19229,16257,17173,17361,15253,13941,12708,12968,14333,12464,11219,9979,7059,6482,7120,6040,4318,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),6107,5299,4505,4309,4212,4252,4709,4803,4604,4767,2509,2978,3027,3070,2984,3103,3001,2865,2200,2186,2135,2136,1862,2636,1861,1832,2273,1614,594,577,176,156,124,120,87,102,48,58,78,57,50,34,11,
其他非流动资产(万元),28118,8176,12997,14865,13582,11780,14811,10797,2046,2315,1357,1357,1272,1092,170,170,187,233,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),616068,640041,628981,604621,582406,563184,492230,339524,310439,246399,238809,230630,202847,178269,155146,137626,130654,129032,117934,116595,108696,110304,105404,104662,105126,104789,103820,100962,97727,85020,80210,77855,64548,63300,48318,44528,39307,37090,33543,30539,29545,26032,21515,
资产总计(万元),1049876,962658,973054,929477,934175,931283,703304,511106,462095,406593,388515,394268,338759,325663,305621,280150,266783,255043,250103,230323,218846,211884,213630,200768,200295,192982,190636,178365,178563,172184,171269,163182,160070,161283,150999,143479,145636,141196,54304,47908,39651,35822,33305,
短期借款(万元),68000,28000,8000,28000,--,--,4805,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,2000,2000,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24464,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付账款(万元),--,94261,--,95775,83800,71062,68823,60783,48374,42041,44166,44630,40160,36082,41191,37515,30255,27921,29168,26434,24887,23543,1744,20718,18674,18940,20917,17792,14938,15088,17033,17165,13816,13642,11516,9384,9542,8324,8296,6159,5191,4359,5358,
预收账款(万元),9168,9285,7784,8083,7674,8493,5632,5799,4554,4180,3436,3157,3377,3342,2928,3297,2891,2162,2308,2457,2292,1902,--,1560,1576,1044,1159,1259,1042,940,1145,1143,1113,829,743,768,755,546,374,421,327,257,155,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),17278,28068,25302,18455,11284,21684,14196,10681,9572,12555,9029,8305,6932,10942,7504,6548,5292,7993,7863,6480,4463,6486,5326,4005,3435,4340,4162,3143,2784,3951,3255,2609,2134,2730,1739,1247,1035,1132,952,637,713,359,379,
应交税费(万元),16933,10979,16606,12420,14161,10688,12511,5968,6424,3485,4606,4092,3955,2139,5278,4014,4082,2944,4910,3674,2797,2320,3316,3424,2877,3327,2793,2672,2841,3225,3085,2652,2517,4299,2219,1471,1430,909,1769,1236,408,673,903,
应付利息(万元),357,466,--,751,630,746,556,69,71,71,308,204,102,--,--,--,--,--,--,--,--,--,329,235,141,47,329,235,141,48,329,235,141,48,329,235,48,48,329,235,48,192,192,
应付股利(万元),--,--,--,--,--,--,--,--,615,--,--,--,91,--,--,--,--,--,--,54,54,54,54,54,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),--,21526,25974,45641,53108,71305,53849,50380,58771,31705,32121,32280,3656,5174,4371,4409,4401,4087,2912,2751,3200,3489,1996,4823,1749,1759,1246,1146,2779,970,2700,1448,1806,2475,971,646,409,450,417,386,365,498,4766,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),9605,11566,31268,29147,26185,28035,--,72,181,109,174,171,233,265,--,--,--,--,--,--,--,--,6400,6400,6400,6400,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),267102,204150,227352,238272,196841,212013,160373,150753,128562,94146,93842,92839,58506,57944,61272,55783,46922,45106,47160,41850,37693,37794,43627,41219,34852,35857,30607,26247,24525,24221,27548,25253,21528,24023,17518,13751,13218,11408,14138,11075,7052,6338,11753,
长期借款(万元),124113,131998,134355,141760,141756,146712,174792,30111,18466,18606,17420,17420,17420,17420,--,--,--,--,--,--,--,--,--,--,--,--,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,70,68,102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,153,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),8185,8214,8217,8228,8280,8284,--,--,--,--,--,--,--,10,--,--,--,--,3,9,9,9,19,22,22,22,22,22,22,9,10,10,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),4716,4758,4622,4299,4380,4439,1697,239,249,138,288,288,290,265,195,195,195,199,191,191,191,202,205,208,211,214,217,220,223,226,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),16219,16482,13539,12928,12526,12630,208,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),153232,161453,160733,167215,166941,172066,176697,30350,18715,18743,17708,17778,17778,17798,195,195,195,199,194,199,199,211,224,230,233,236,6639,6642,6645,6635,6410,6410,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6553,
负债合计(万元),420334,365603,388085,405487,363782,384078,337070,181103,147277,112890,111549,110616,76284,75742,61467,55978,47117,45305,47354,42049,37892,38005,43851,41449,35085,36093,37246,32889,31170,30856,33958,31663,27928,30423,23918,20151,19618,17808,20538,17475,13452,12738,18306,
实收资本(或股本)(万元),238338,238338,238338,238395,158918,158598,152156,152072,101191,101032,100980,100718,98604,98556,98501,98243,65478,65431,65357,65199,43321,43265,43265,43265,43265,42720,42720,42720,42720,42720,42720,26700,26700,26700,26700,26700,13350,13350,10000,10000,10000,10000,5000,
资本公积(万元),133795,133669,133377,123499,227456,225223,59085,57704,54488,52944,46697,43919,15858,15148,14452,11597,43540,42452,41034,38202,54275,53191,52826,52480,58722,55113,54753,54382,54107,53737,53302,69024,70930,73886,73886,74007,87741,87741,3151,3151,3151,3161,510,
减:库存股(万元),13271,13271,13271,20919,20919,20919,21977,22205,28604,28604,28604,28604,1718,1718,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),31679,31679,24182,24182,24182,24182,18523,18523,18523,18523,14308,14308,14308,14308,11016,11016,11016,11016,7873,7873,7873,7873,5625,5625,5625,5625,3787,3787,3787,3787,2434,2434,2434,2434,811,811,811,811,347,347,347,313,279,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),210438,180586,176672,138096,156521,134864,129652,102586,150755,135192,130506,140517,125106,113242,109570,93936,92326,83551,81268,70184,68832,62274,60484,52475,51423,46551,44915,39266,41274,36515,34112,28659,28322,24680,23075,19503,21575,18945,17389,14448,10160,4058,4493,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),597664,569281,558855,501853,546489,521609,337386,308158,295489,278115,264052,270968,252152,239541,233538,214791,212359,202450,195532,181458,174301,166603,162199,153844,159034,150009,146175,140155,141888,136759,132568,126817,128386,127700,124472,121020,123477,120847,30887,27946,23658,17531,10282,
少数股东权益(万元),31877,27774,26114,22137,23904,25596,28847,21845,19329,15589,12914,12684,10323,10380,10615,9380,7307,7288,7217,6816,6653,7277,7580,5475,6175,6880,7216,5320,5504,4569,4742,4702,3756,3159,2609,2307,2541,2541,2879,2487,2541,5552,4717,
所有者权益(或股东权益)合计(万元),629542,597055,584969,523990,570393,547205,366234,330003,314818,293704,276966,283652,262474,249921,244154,224172,219666,209738,202749,188273,180954,173879,169779,159319,165210,156889,153391,145476,147393,141328,137310,131519,132142,130859,127081,123328,126018,123388,33766,30433,26199,23083,14998,
负债和所有者权益(或股东权益)总计(万元),1049876,962658,973054,929477,934175,931283,703304,511106,462095,406593,388515,394268,338759,325663,305621,280150,266783,255043,250103,230323,218846,211884,213630,200768,200295,192982,190636,178365,178563,172184,171269,163182,160070,161283,150999,143479,145636,141196,54304,47908,39651,35822,33305,		
  
