报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),198,220,241,263,284,306,299,227,149,150,183,148,194,39,43,63,67,71,8,9,14,54,461,972,1512,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),891,1510,1510,219,223,255,255,207,198,192,185,152,141,255,257,86,86,95,95,74,76,90,11,7,47,
其他非流动资产(万元),1098,379,1168,834,724,1664,60,56,21,2,13,148,745,296,232,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),106936,109207,111370,110930,113281,114241,115588,115969,119162,122161,125009,117241,120341,123051,98873,85744,74459,69179,70044,58490,49403,35613,29489,21002,19499,
资产总计(万元),211460,209378,211522,205496,204709,193853,193485,187768,191291,197202,199845,191135,189027,197544,204849,185898,176097,205477,106132,94145,81628,68052,59798,48626,40152,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1843,1836,1846,--,--,1829,3381,7414,--,3861,1000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,480,480,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),10432,10212,11795,13311,13947,13896,15107,12293,15663,20321,23014,14860,15921,19309,23920,20973,17311,16297,16195,10681,6553,3949,3444,2715,810,
预收账款(万元),1687,1107,1288,450,362,347,127,76,262,151,43,686,523,233,248,27,4,0,--,--,1,--,--,--,17,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1128,939,2127,948,1269,1647,2308,1692,1309,686,1841,1816,1615,1083,2666,564,603,504,1211,505,495,937,808,437,138,
应交税费(万元),305,225,424,418,714,187,151,220,239,475,301,370,256,299,359,-504,-161,394,-183,-266,-319,-164,-413,-126,42,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),51,--,--,--,--,1156,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10590,8698,8668,8753,8600,325,372,227,489,244,434,339,251,374,7327,435,361,30924,357,97,148,138,180,147,41,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,375,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),24194,21182,24302,23881,24892,17559,18065,14509,17962,21877,25632,18071,18566,23621,36836,23340,18117,48119,19409,14398,14292,4860,7880,5174,6423,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7170,7581,7991,7212,7397,7693,7989,8064,8520,8977,9433,10194,10193,11743,10784,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10588,10936,11353,11645,8739,387,484,--,--,--,
非流动负债合计(万元),7170,7581,7991,7212,7397,7693,7989,8064,8520,8977,9433,10194,10193,11743,10784,10588,10936,11353,11645,8739,387,484,0,0,1000,
负债合计(万元),31364,28762,32293,31093,32290,25252,26054,22573,26482,30853,35065,28266,28759,35363,47620,33928,29053,59472,31054,23137,14679,5344,7880,5174,7423,
实收资本(或股本)(万元),23422,23271,23271,23271,23271,22670,22670,22670,22670,22670,22670,22670,22670,22670,22670,22670,22670,22670,18950,18950,18950,18950,18950,18950,17751,
资本公积(万元),94634,92731,92370,90770,89949,81391,81391,81391,81391,81391,81391,81391,81391,81391,81391,81391,81391,81391,18375,18375,18375,18375,18375,18375,2695,
减:库存股(万元),10479,8354,8354,8354,8354,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9545,9545,9545,8570,8570,8570,8570,7992,7992,7992,7992,6806,6806,6806,6806,4796,4796,4796,4796,3213,3213,3213,1792,615,1428,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),63332,63933,62888,60761,59545,56622,55449,53778,53344,54855,53246,52670,50009,52125,47185,43120,38194,37154,32964,30477,26417,22174,12804,5512,10855,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,-7,-6,-7,-7,-6,-4,-3,-1,--,
归属于母公司股东权益合计(万元),180096,180616,179229,174403,172419,168601,167431,165195,164809,166348,164781,162870,160268,162181,157229,151970,147044,146005,75078,71008,66949,62708,51918,43452,32730,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),180096,180616,179229,174403,172419,168601,167431,165195,164809,166348,164781,162870,160268,162181,157229,151970,147044,146005,75078,71008,66949,62708,51918,43452,32730,
负债和所有者权益(或股东权益)总计(万元),211460,209378,211522,205496,204709,193853,193485,187768,191291,197202,199845,191135,189027,197544,204849,185898,176097,205477,106132,94145,81628,68052,59798,48626,40152,		
  
