报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,1750,3750,330,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),64293,61611,50623,53634,49758,48894,33271,29893,22980,
长期借款(万元),--,--,--,--,7437,5437,3750,1781,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2071,1062,1204,1365,1629,1468,360,421,535,
递延所得税负债(万元),34,34,34,34,30,33,30,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2106,1096,1238,1399,9096,6938,4140,2201,535,
负债合计(万元),66398,62707,51860,55033,58854,55832,37411,32094,23515,
实收资本(或股本)(万元),6700,6700,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),44175,44175,3341,3341,3341,3341,3341,3341,5394,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2928,2928,2928,2928,2024,2024,1525,985,605,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),24155,19720,16104,17095,10992,9717,6282,3419,1323,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),77957,73524,27372,28364,21356,20081,16146,12745,12322,
少数股东权益(万元),0,0,0,0,-390,-389,-382,-308,-240,
所有者权益(或股东权益)合计(万元),77958,73524,27373,28364,20966,19691,15764,12438,12082,
负债和所有者权益(或股东权益)总计(万元),144356,136231,79233,83397,79820,75523,53176,44531,35597,		
  
